t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.01041667,1.71671200,-1.19799500,-7.43131500,23.72527000,4790.57500000,-7008.38500000,-3.42815000,2.87310500,-1.82078400,14.51044000,2197.72800000,-2842.43100000,-5.17337600,-3.40114400,-4.29165900,6.84837800,3033.48900000,-1453.46200000
0.01145833,1.70184500,-1.16727900,-0.50508680,16.83284000,3400.92600000,-9237.05300000,-3.43101700,2.88623900,2.15895900,11.67316000,2369.67800000,-4634.89300000,-5.17599600,-3.39491700,2.09105600,5.69864800,4077.80400000,-2630.95200000
0.01250000,1.71566000,-1.16292700,5.65175000,0.55941820,2273.02100000,-8980.02800000,-3.42365300,2.89742400,4.95434100,5.59327000,536.41490000,-4824.64100000,-5.16902000,-3.38927200,5.44492800,1.91286900,425.62490000,-4919.68000000
0.01354167,1.71362000,-1.16611300,-0.16660080,-1.34624200,-2503.17700000,-272.83720000,-3.42069500,2.89789200,2.07909100,0.30644360,-1408.22400000,-2424.56500000,-5.16465300,-3.39093200,2.24078200,-5.02290500,-1859.13400000,-5036.00400000
0.01458333,1.71531300,-1.16573100,1.98453300,0.91846700,-555.45080000,-390.67610000,-3.41932100,2.89806200,2.00735000,1.10187400,-1243.59000000,-879.31340000,-5.16435200,-3.39973600,1.07996200,-8.98184600,-2057.75500000,-2235.82000000
0.01562500,1.71775400,-1.16420000,-0.99944080,-1.78246600,-2041.68500000,-1475.50400000,-3.41651300,2.90018800,0.15617570,-0.82714090,-1873.55100000,-2107.60200000,-5.16240300,-3.40964400,-1.11482500,-9.36358800,-0.25498150,1238.60900000
0.01666667,1.71323000,-1.16944500,-3.40897600,-3.39766700,-2376.54100000,1291.58200000,-3.41899600,2.89633900,-2.67761000,-4.17394600,-698.86300000,-728.69000000,-5.16667400,-3.41924400,-0.41340620,-6.64986500,145.63830000,2074.02700000
0.01770833,1.71065200,-1.17127800,-4.86475800,1.39079400,4362.27900000,-1089.06500000,-3.42209200,2.89149200,-1.26505300,-2.39504700,525.75660000,812.33100000,-5.16326400,-3.42349800,0.99427410,-4.30004700,259.85700000,1031.53300000
0.01875000,1.70309600,-1.16654700,3.34828400,-3.80752300,3729.94100000,-2217.57300000,-3.42163100,2.89134900,-0.86566160,-1.56412000,96.90872000,1069.29500000,-5.16460300,-3.42820200,-1.07948100,-4.87731900,1485.24700000,1814.58600000
0.01979167,1.71762800,-1.17921100,7.23594500,-6.82623300,-767.92060000,-553.40240000,-3.42389500,2.88823300,-1.74223900,-1.15936300,-935.80000000,-265.95920000,-5.16551300,-3.43365900,3.80465100,-1.17298900,2382.72300000,2530.98100000
0.02083333,1.71817000,-1.18076900,-1.40907200,-2.15110800,-4875.82100000,2497.53100000,-3.42526100,2.88893400,-2.35599300,-1.13301200,810.66280000,852.20400000,-5.15667600,-3.43064600,5.60319600,1.76939500,-1023.23500000,626.80750000
0.02187500,1.71469200,-1.18369200,-2.61727800,-2.60110100,-518.46780000,34.64488000,-3.42880300,2.88587300,-0.78689930,-0.50862000,1258.45200000,797.70250000,-5.15383900,-3.42997300,0.49948020,-0.59212690,-2765.31000000,-1093.40000000
0.02291667,1.71271800,-1.18618800,-1.99329200,-1.98529100,1799.42800000,1952.63900000,-3.42690000,2.88787400,1.24503700,1.53608300,608.80230000,792.52090000,-5.15563600,-3.43187900,-0.54969320,-0.84278670,-2838.47800000,-1870.80200000
0.02395833,1.71054000,-1.18782800,0.61401800,1.16364100,3694.30500000,3101.46500000,-3.42621000,2.88907300,0.03188700,0.74348100,1322.48900000,1422.53100000,-5.15498500,-3.43172900,-4.08745600,-3.50876700,-629.89560000,2499.96100000
0.02500000,1.71399700,-1.18376300,6.09368400,5.03764400,-994.14530000,4242.13100000,-3.42683400,2.88942300,3.34025900,3.92553600,-393.47920000,4587.61900000,-5.16415100,-3.43918900,-4.05419400,1.88776900,-722.53460000,4027.51500000
0.02604167,1.72323500,-1.17733300,0.18904140,9.46447000,-8905.31600000,16113.96000000,-3.41925100,2.89725100,1.28435900,10.90106000,-2292.57700000,9929.83500000,-5.16343100,-3.42779600,-3.03169200,8.35799200,987.62230000,5229.76600000
0.02708333,1.71439100,-1.16404600,-14.47955000,36.05769000,-4673.27500000,23500.10000000,-3.42415800,2.91213400,-3.83662000,23.71983000,-8920.10500000,28845.24000000,-5.17046700,-3.42177700,-4.11547400,10.13137000,-295.06160000,1284.94900000
0.02812500,1.69306900,-1.10221300,-11.32466000,63.95417000,2714.62300000,22206.59000000,-3.42724400,2.94666800,-14.53904000,68.19987000,-1236.53100000,21535.32000000,-5.17200500,-3.40668900,-2.24982200,12.87686000,-422.59940000,-1199.67700000
0.02916667,1.69079800,-1.03080800,-4.95886500,78.83572000,3353.47200000,8322.57100000,-3.45444800,3.05421700,-11.87913000,80.50059000,1233.88400000,11682.94000000,-5.17515400,-3.39495000,-5.27275400,7.14069400,-1081.96100000,-5471.48400000
0.03020833,1.68273800,-0.93797170,-6.60081800,84.26903000,1941.47900000,-14158.32000000,-3.45199200,3.11437700,-5.17139600,78.12359000,6258.60300000,-20253.56000000,-5.18299000,-3.39181200,-5.34669600,0.83848940,702.68960000,-4792.30100000
0.03125000,1.67704600,-0.85524740,-0.85142750,50.59943000,7198.77000000,-78818.88000000,-3.46522100,3.21697400,-4.23472500,53.76484000,195.61630000,-35311.00000000,-5.18629300,-3.39320300,-2.90423100,-2.68206200,6212.75900000,-5088.26600000
0.03229167,1.68096400,-0.83255620,8.82835100,-73.81917000,6502.99800000,-112317.80000000,-3.46081400,3.22638700,-0.58196580,-8.60959900,14302.56000000,-84057.16000000,-5.18904000,-3.39740000,6.11230100,-9.11048200,4946.45300000,-4450.95400000
0.03333333,1.69543800,-1.00903700,13.53647000,-201.94800000,5543.83500000,-69224.03000000,-3.46643400,3.19903800,19.43119000,-108.28740000,11078.83000000,-66106.13000000,-5.17355900,-3.41218300,10.48735000,-13.33650000,7695.83500000,-3395.87100000
0.03437500,1.70916500,-1.25328100,18.75488000,-216.27190000,2969.61700000,13865.17000000,-3.42033300,3.00078800,32.02685000,-170.13140000,6009.99000000,-24311.52000000,-5.16719200,-3.42518400,17.95408000,-14.87316000,12546.33000000,589.51650000
0.03541667,1.73451100,-1.45960400,21.73846000,-167.57180000,1806.72300000,46987.10000000,-3.39971100,2.84459700,24.27170000,-142.51140000,-3618.25400000,33865.01000000,-5.13615500,-3.44316900,39.27871000,-13.45790000,5745.93700000,604.19020000
0.03645833,1.75445400,-1.60238900,20.75156000,-115.36940000,-2485.58200000,41735.39000000,-3.36976700,2.70389000,27.66870000,-104.68220000,-3558.34900000,33087.85000000,-5.08536100,-3.45322200,33.17031000,-11.86810000,-8127.88400000,946.55580000
0.03750000,1.77774400,-1.69995700,18.01083000,-80.63938000,-8059.99700000,37442.75000000,-3.34206800,2.62650900,17.24600000,-66.99655000,-9670.79100000,34470.33000000,-5.06705000,-3.46789400,16.66619000,-12.84118000,-12724.63000000,960.30980000
0.03854167,1.79197600,-1.77038800,3.88511000,-40.60169000,-2788.70400000,23284.15000000,-3.33383700,2.56431400,5.36742800,-38.20130000,-6207.99400000,24316.33000000,-5.05064000,-3.47997400,9.51837400,-9.49530900,-5719.93500000,4103.28300000
0.03958333,1.78583800,-1.78454400,8.03814000,-24.68817000,-3855.65500000,18910.45000000,-3.33088600,2.54692300,4.66228800,-11.91663000,-3879.12700000,18709.93000000,-5.04722000,-3.48767600,3.12131200,-4.31053000,-5148.68900000,6768.02200000
0.04062500,1.80872200,-1.82182200,3.82220400,-11.67890000,-2492.90700000,16066.56000000,-3.32412400,2.53948700,-0.78941110,-1.70561100,-2278.75500000,11840.28000000,-5.04413700,-3.48895400,0.05212425,4.38391500,-3452.10900000,9254.39900000
0.04166667,1.79380000,-1.80887500,-5.57982200,16.65386000,-6003.39200000,18957.30000000,-3.33253100,2.54337000,-3.13202900,12.38368000,-5001.09500000,13113.91000000,-5.04711200,-3.47854300,-4.62557100,15.36501000,-7026.42300000,3807.26700000
0.04270833,1.79709800,-1.78712600,-2.74889100,24.99103000,-2476.50300000,24970.93000000,-3.33064900,2.56528700,-7.43696300,26.52815000,-4627.97800000,20430.41000000,-5.05377400,-3.45694400,-13.64133000,14.00925000,-9885.34000000,5676.69200000
0.04375000,1.78807400,-1.75681000,-13.05140000,64.23002000,-9050.71300000,31946.00000000,-3.34802400,2.59863700,-16.18994000,52.37066000,-4636.42300000,22685.59000000,-5.07553100,-3.44935700,-26.26873000,22.35026000,-860.67940000,1716.83600000
0.04479167,1.76990700,-1.65331400,-21.44172000,100.78920000,1731.82300000,12220.85000000,-3.36437800,2.67439200,-15.64377000,78.05930000,-1494.89300000,9057.04300000,-5.10850000,-3.41038100,-17.90097000,24.67229000,7540.58100000,-3340.37200000
0.04583333,1.74340300,-1.54683200,-11.89546000,87.22394000,10786.61000000,-36858.45000000,-3.38061500,2.76126000,-18.88692000,71.54801000,3154.79300000,-23670.58000000,-5.11282500,-3.39795600,-5.64830900,9.88866600,6379.44500000,-11609.91000000
0.04687500,1.74512500,-1.47159700,4.99553200,26.10035000,13351.07000000,-81929.89000000,-3.40372600,2.82345000,-11.54250000,28.98704000,7187.78000000,-36348.85000000,-5.12026700,-3.38978000,-7.02001600,2.48896200,1367.36900000,-6817.54100000
0.04791667,1.75381100,-1.49245700,14.11376000,-85.19026000,3677.04900000,-78514.15000000,-3.40466200,2.82165000,-0.46233240,-10.07063000,16359.04000000,-59070.22000000,-5.12745000,-3.39277100,-3.09332000,-5.21955600,6344.22200000,-6259.54400000
0.04895833,1.77452900,-1.64907700,14.58626000,-149.60690000,396.34150000,-26673.92000000,-3.40468900,2.80247000,18.49688000,-82.86416000,15341.22000000,-47534.40000000,-5.12671200,-3.40065400,6.44593100,-10.09551000,8707.46900000,-3547.70700000
0.05000000,1.78419900,-1.80413800,12.18473000,-133.44040000,1642.82200000,29554.61000000,-3.36612700,2.64901600,36.76482000,-128.94750000,3825.80800000,-5565.88400000,-5.11402100,-3.41380300,15.64834000,-12.95086000,8675.59600000,-1979.37000000
0.05104167,1.79991400,-1.92707800,19.03175000,-88.02222000,-2356.12300000,33556.99000000,-3.32809600,2.53382900,25.34359000,-83.82634000,-10920.70000000,41309.25000000,-5.09411100,-3.42763500,23.99336000,-13.86728000,5738.19400000,-2238.82300000
0.05208333,1.82384800,-1.98751700,9.86246600,-57.26878000,-7084.73400000,28246.65000000,-3.31332800,2.47437800,11.27409000,-40.26758000,-8747.02600000,27961.31000000,-5.06403500,-3.44269400,28.54856000,-17.32672000,-2938.59700000,43.07247000
0.05312500,1.82046000,-2.04638800,-0.44052060,-36.15425000,-5401.89700000,21513.61000000,-3.30460800,2.44993900,7.94693600,-24.45244000,-3299.95700000,16317.81000000,-5.03463500,-3.46373200,18.47417000,-15.22382000,-10774.94000000,6052.83400000
0.05416667,1.82293000,-2.06283900,1.42115400,-7.87068200,3269.64800000,17112.90000000,-3.29677200,2.42343600,5.04652200,-11.01676000,-1160.06400000,13176.70000000,-5.02554700,-3.47441000,4.03192500,-3.80640200,-7447.50900000,10600.66000000
0.05520833,1.82342100,-2.06278500,5.04471600,-0.99766290,-3177.85200000,13233.10000000,-3.29409500,2.42698700,4.59405600,6.78060000,-8395.35300000,18017.17000000,-5.02623500,-3.47166200,2.55168200,7.32250100,-4456.90800000,8157.83100000
0.05625000,1.83344000,-2.06491700,-2.08496500,15.72747000,-4014.08000000,18764.51000000,-3.28720100,2.43756200,-9.24556000,23.51270000,-10111.61000000,15575.22000000,-5.02023100,-3.45915500,-2.48647300,13.40689000,-10876.26000000,5133.08600000
0.05729167,1.81907700,-2.03001900,-8.12429800,42.09573000,-1970.63600000,16837.02000000,-3.31335600,2.47597200,-21.77032000,41.85333000,39.90119000,6866.99000000,-5.03141500,-3.44373100,-21.40008000,17.37964000,-7823.09800000,-418.93770000
0.05833333,1.81651500,-1.97721800,-2.84525600,50.71684000,-472.90840000,4760.54100000,-3.33255600,2.52475600,-7.50344900,38.52057000,5549.67400000,6138.31500000,-5.06481400,-3.42294700,-22.07888000,13.92963000,-455.57640000,-2794.56400000
0.05937500,1.81315000,-1.92435900,-9.17886500,50.78748000,-4570.34200000,18518.20000000,-3.32898800,2.55622300,-6.18966700,48.88667000,-2099.25500000,18269.70000000,-5.07741300,-3.41471100,-17.23841000,9.27395000,4732.56900000,-1212.88000000
0.06041667,1.79739200,-1.87141000,-14.15092000,84.49562000,-1043.94500000,21540.50000000,-3.34545100,2.62660300,-16.13739000,81.16405000,-6828.18100000,21754.74000000,-5.10072800,-3.40362600,-16.02371000,12.40224000,2692.94500000,-391.93640000
0.06145833,1.78366900,-1.74832700,-10.59361000,106.88640000,1852.13200000,12023.55000000,-3.36260800,2.72531500,-18.80356000,95.34310000,2312.26600000,4958.07000000,-5.11079600,-3.38887300,-9.15013400,9.44003500,3132.38700000,-4344.96300000
0.06250000,1.77532200,-1.64873000,-9.48426300,100.77650000,-1046.63600000,-11115.30000000,-3.38462500,2.82523500,-13.08872000,90.49238000,5020.02100000,-10465.37000000,-5.11979000,-3.38396000,-10.05610000,2.12007800,-1956.16800000,-5015.03900000
0.06354167,1.76391000,-1.53837600,-13.23724000,89.20624000,3256.34300000,-24885.20000000,-3.38987600,2.91384000,-5.62865900,73.55008000,5425.83400000,-25995.27000000,-5.13174600,-3.38445600,-13.42658000,-1.00028600,2639.67800000,-2651.70600000
0.06458333,1.74774400,-1.46288400,-4.68900800,47.04567000,8567.17400000,-44237.67000000,-3.39635100,2.97846400,-3.49166400,37.34955000,4286.95100000,-36868.11000000,-5.14776300,-3.38604400,-6.21891300,-2.97562000,3115.44700000,-7594.27200000
0.06562500,1.75414100,-1.44036400,7.79490800,-4.14843200,4675.92500000,-45420.33000000,-3.39715000,2.99165200,3.54838500,-6.00205700,6438.89300000,-41459.17000000,-5.14470200,-3.39065500,-3.16882200,-15.56982000,3145.95600000,-5125.51600000
0.06666667,1.76398400,-1.47152700,4.66187000,-48.63578000,-4778.67800000,-21535.80000000,-3.38895900,2.96596000,10.40364000,-47.55822000,4146.30700000,-20763.00000000,-5.15436400,-3.41848100,-3.53760800,-17.89030000,4607.37000000,-548.07510000
0.06770833,1.76385300,-1.54168800,-3.30980000,-52.76609000,-72.09985000,-6354.45300000,-3.37547600,2.89257200,12.37665000,-55.29820000,1161.93900000,-8175.24200000,-5.15207200,-3.42792700,8.09914700,-12.15786000,9095.72200000,2337.40500000
0.06875000,1.75708800,-1.58145600,2.93817900,-52.92488000,7021.27600000,5256.15200000,-3.36317400,2.85075500,12.23837000,-54.88407000,-4215.88400000,13039.33000000,-5.13749100,-3.44381000,15.99239000,-15.17424000,5289.80800000,2265.60800000
0.06979167,1.76997500,-1.65194800,14.20565000,-50.55850000,1726.33700000,16609.03000000,-3.34998000,2.77823100,4.90568900,-38.89846000,-5404.32800000,19231.85000000,-5.11875400,-3.45954000,18.73939000,-7.99120400,-2031.66200000,6250.99300000
0.07083333,1.78668400,-1.68678600,7.00263500,-14.09088000,-7276.07200000,23421.17000000,-3.35295400,2.76971700,-1.49385800,-4.46332000,-3411.77800000,19993.99000000,-5.09845100,-3.46045800,12.66498000,-0.22432640,-5153.39000000,3825.10500000
0.07187500,1.78456300,-1.68130400,-3.57701700,1.81303000,-4006.68200000,8951.22600000,-3.35309200,2.76893200,-0.63288410,-0.59618760,1618.92300000,3652.81600000,-5.09236900,-3.46000700,5.93184900,-0.68978920,-5564.61700000,1.97342800
0.07291667,1.77923100,-1.68300900,-1.07204300,0.50172550,1771.69400000,3788.63500000,-3.35427300,2.76847500,1.20697700,2.27413600,185.31120000,5521.77000000,-5.08609300,-3.46189500,2.56792000,-0.78202830,-5428.72800000,3942.60300000
0.07395833,1.78233000,-1.68025900,1.67595100,9.78847200,-1023.55100000,5204.34300000,-3.35057700,2.77367000,0.87518060,10.82602000,430.28480000,3261.79100000,-5.08701900,-3.46163600,-5.69300900,7.01242700,-6142.14100000,5166.63300000
0.07500000,1.78272300,-1.66261600,-3.58721200,13.56311000,-2937.23100000,2679.19900000,-3.35244900,2.79102900,0.65519430,11.13957000,-2399.68900000,-929.56680000,-5.09795300,-3.44728600,-11.03041000,12.01836000,-482.01530000,3227.72500000
0.07604167,1.77485700,-1.65200300,-5.66063600,12.98545000,462.18760000,989.79940000,-3.34921200,2.79687700,-2.27309000,6.36881500,-2417.49300000,3028.90000000,-5.10999900,-3.43659800,-6.83866100,12.01722000,1157.48500000,151.37000000
0.07708333,1.77093000,-1.63556300,-1.79913400,16.76558000,-1304.53300000,11040.78000000,-3.35718500,2.80429700,-6.44200000,17.03831000,-2691.46600000,8856.90400000,-5.11220000,-3.42225000,-6.55756100,13.17281000,2673.86100000,2044.83000000
0.07812500,1.77110800,-1.61707400,-7.05348800,33.60377000,3545.00800000,1471.21400000,-3.36263300,2.83237400,-6.57355700,27.47165000,1991.38900000,4084.19300000,-5.12366100,-3.40915500,-4.18674000,15.44406000,2971.22900000,-3277.92900000
0.07916667,1.75623500,-1.56555600,1.05073900,27.37466000,3199.32600000,-6668.84600000,-3.37088000,2.86153000,-3.48349300,24.74269000,-672.95850000,69.08593000,-5.12092300,-3.39007500,2.26645700,8.63375800,1997.56100000,-6891.38800000
0.08020833,1.77329700,-1.56004400,6.44311100,10.40529000,1004.50900000,-3473.76100000,-3.36989000,2.88392100,-5.58364300,25.97387000,-2217.95900000,-50.06095000,-5.11893900,-3.39116800,-0.72647020,-1.95986100,-1496.51900000,-6379.35200000
0.08125000,1.76965800,-1.54387800,-2.08643200,23.59934000,-8379.50900000,13265.87000000,-3.38251200,2.91564200,-10.79338000,26.89074000,419.03580000,2959.13800000,-5.12243600,-3.39415800,-1.77691800,-3.45058500,-1865.94500000,-2066.14200000
0.08229167,1.76895100,-1.51087900,-8.12850000,38.62783000,2681.13700000,-1659.27800000,-3.39237700,2.93994300,-4.15791000,29.58726000,6647.58600000,-3853.77800000,-5.12264100,-3.39835600,-3.33781000,-6.01631100,-895.08980000,-1289.49500000
0.08333333,1.75272400,-1.46340300,-0.92351240,24.04888000,3357.79300000,-10601.46000000,-3.39117500,2.97728200,3.98048200,22.99476000,2345.98400000,-6890.43500000,-5.12939000,-3.40669200,-4.97916100,-6.79404400,-1833.73200000,843.54640000
0.08437500,1.76702700,-1.46077700,5.31954000,8.53851600,1939.76700000,-5885.94200000,-3.38408400,2.98784900,1.53194800,10.60118000,-2195.78200000,-4840.50600000,-5.13301400,-3.41251100,-5.93065700,-3.87464500,981.23470000,3723.80200000
0.08541667,1.76380600,-1.44561500,-1.59301500,16.32786000,-6857.76700000,9360.94800000,-3.38798300,2.99936800,-2.65983800,14.39952000,-4902.19800000,7223.26100000,-5.14174500,-3.41476400,-4.41609300,0.84988500,789.18410000,5056.16700000
0.08645833,1.76370800,-1.42676000,-6.43233700,26.48886000,-3234.87700000,2960.36400000,-3.38962500,3.01784800,-6.86265100,25.43916000,973.62190000,-2374.13600000,-5.14221400,-3.41074000,-2.50911700,6.84884200,3235.79100000,1767.16600000
0.08750000,1.75040600,-1.39042900,-10.65885000,25.91875000,1616.01600000,-8556.63200000,-3.40228000,3.05236600,-3.52811200,13.92092000,3263.74400000,-9348.76900000,-5.14697300,-3.40049600,0.45304870,5.56424400,1916.79800000,-2037.47200000
0.08854167,1.74150200,-1.37276300,-2.43081000,6.41139000,6434.59300000,-11683.56000000,-3.39697600,3.04685000,3.39725700,-1.21124000,2989.20300000,-8055.70500000,-5.14127100,-3.39914800,3.49556400,0.99943920,1060.60900000,-3255.60700000
0.08958333,1.74534100,-1.37707200,4.12923300,-0.65365210,1376.39400000,-4869.90100000,-3.39520300,3.04984300,1.07326500,1.27832800,-2171.81700000,-151.88400000,-5.13969000,-3.39841300,1.39719000,-0.51759850,-4742.47300000,-5217.83600000
0.09062500,1.75010500,-1.37412500,0.29990930,-0.72431680,-2455.03500000,-100.18950000,-3.39474000,3.04951300,-0.87608900,-2.28561900,1569.31800000,-2747.34600000,-5.13836000,-3.40022600,-5.20949500,-9.12361900,-3100.87200000,-3398.17900000
0.09166667,1.74596600,-1.37858100,-2.48242000,-2.61333900,2512.71100000,-2100.22900000,-3.39702800,3.04508100,3.27362900,-4.71432100,581.15730000,-1497.36200000,-5.15054300,-3.41742100,-7.49885800,-10.40383000,1256.43200000,819.93930000
0.09270833,1.74493300,-1.37956900,5.62553700,-3.72032100,956.93650000,-1636.87300000,-3.38792000,3.03969200,2.91854300,-5.24507000,-1895.90800000,-343.56000000,-5.15398200,-3.42190100,-0.82038880,-4.57741000,5025.67900000,3336.86600000
0.09375000,1.75768600,-1.38633200,2.57080800,-6.98325200,-956.12320000,-2750.68200000,-3.39094800,3.03415400,-3.09522800,-5.37609200,-855.72350000,-1179.44100000,-5.15225300,-3.42695700,2.90303600,-4.45931900,3248.48800000,474.00680000
0.09479167,1.75028900,-1.39411800,-0.95357330,-8.98002200,1439.96000000,-3378.61100000,-3.39436800,3.02849200,1.26451800,-7.42511400,916.61280000,-847.54660000,-5.14793400,-3.43119100,5.72254600,-3.51597000,949.05190000,685.66180000
0.09583333,1.75570000,-1.40504000,8.26972100,-13.89513000,-6.85468100,1158.19600000,-3.38831300,3.01868500,0.84966580,-7.91558900,2064.81700000,319.45330000,-5.14033100,-3.43428200,5.42162100,-2.93510500,-767.05810000,-224.51860000
0.09687500,1.76751700,-1.42306600,0.57159200,-8.57333100,-2570.78500000,-478.85650000,-3.39259800,3.01200100,2.54709700,-6.09352500,-2202.33400000,-492.58560000,-5.13663900,-3.43730600,3.38525800,-3.90912600,-980.96960000,-1386.75400000
0.09791667,1.75689000,-1.42290200,-1.80333100,-10.40254000,691.36520000,-6812.86900000,-3.38300700,3.00599000,0.16512180,-8.65175100,-1528.38700000,-4237.83800000,-5.13327800,-3.44242600,3.55421900,-5.96617600,743.92590000,-2266.53100000
0.09895833,1.76376000,-1.44473800,6.03115700,-26.27273000,4982.30500000,-4345.45200000,-3.39225400,2.99397600,-4.76013900,-15.25964000,3003.66600000,-6969.18600000,-5.12923500,-3.44973500,4.90503000,-8.56621500,-1271.77900000,-699.85080000
0.10000000,1.76945500,-1.47763600,6.99697600,-20.97893000,-5908.09100000,7124.87700000,-3.39292400,2.97419900,7.69903900,-23.21905000,6551.84100000,-1342.10200000,-5.12305900,-3.46027200,1.74762100,-8.01657400,-2436.34200000,1197.70500000
0.10104170,1.77833700,-1.48844400,-3.97387100,-7.98278200,-4226.18800000,5918.93900000,-3.37621400,2.94560300,11.35443000,-19.82283000,87.98332000,3897.78500000,-5.12559400,-3.46643700,-1.62667100,-5.33345000,-1780.77300000,3067.54200000
0.10208330,1.76117600,-1.49426700,-6.95736500,-8.99301300,122.91240000,-2880.88900000,-3.36926900,2.93290200,5.51601300,-12.29896000,-7637.60800000,4021.50800000,-5.12644800,-3.47138400,-1.09527300,-2.13258700,1406.29500000,2078.20200000
0.10312500,1.76384300,-1.50717900,1.00879400,-14.93570000,2444.70300000,-339.38820000,-3.36472200,2.91998000,-3.14409200,-12.54478000,-1324.07000000,1560.52000000,-5.12787600,-3.47088000,0.79928010,-0.23674210,2865.61900000,2251.65400000
0.10416670,1.76327800,-1.52538300,-3.27640200,-10.88174000,2836.24000000,1772.45800000,-3.37581900,2.90676700,-0.65191470,-9.52435100,971.03150000,3753.64300000,-5.12478300,-3.47187700,5.21339700,1.61159400,1417.63600000,100.77300000
0.10520830,1.75701700,-1.52985000,4.81195300,-8.40762700,2485.08900000,2828.73600000,-3.36608100,2.90013800,3.62636400,-4.12189400,1124.06100000,3838.93600000,-5.11701400,-3.46752200,4.50568600,1.23152300,-1920.16800000,-763.14410000
0.10625000,1.77330300,-1.54289900,6.66495600,-7.78515900,-1255.59000000,1887.43700000,-3.36826400,2.89818000,-1.46405300,-1.40537000,-2669.44100000,1533.61300000,-5.11539600,-3.46931100,0.23706180,-1.25415400,-1157.79200000,-2690.47900000
0.10729170,1.77090200,-1.54606900,-1.96163000,-2.59577900,-4988.70000000,7391.49900000,-3.36913100,2.89721000,-0.92380510,-1.08890400,-156.09470000,3776.81000000,-5.11652100,-3.47013500,1.73684400,-3.44123400,-692.08610000,-176.53750000
0.10833330,1.76921600,-1.54830700,-2.25757400,5.91241100,-2454.89100000,31598.78000000,-3.37018900,2.89591100,-1.79447500,5.40033000,-2141.07600000,19121.03000000,-5.11177800,-3.47648100,0.38362120,-2.90126900,-5770.97500000,7448.36100000
0.10937500,1.76619900,-1.53375100,-6.75611700,59.03677000,-1162.03800000,31737.00000000,-3.37286900,2.90846100,-5.21626800,37.09086000,-4093.79200000,26752.62000000,-5.11572100,-3.47617900,-10.86795000,11.73179000,-5405.99100000,10520.96000000
0.11041670,1.75514100,-1.42531400,-6.30571700,86.29789000,-2502.70900000,9315.12500000,-3.38105600,2.97318400,-10.57855000,66.68966000,-4702.06500000,11739.49000000,-5.13441900,-3.45203900,-13.01205000,21.99881000,-3145.72100000,4926.16000000
0.11145830,1.75306200,-1.35396400,-9.16330200,67.11646000,-11.75128000,-19790.66000000,-3.39490800,3.04739800,-15.14745000,60.76883000,-546.09170000,-8778.16200000,-5.14283000,-3.43034800,-14.13339000,20.12404000,2722.72600000,-3122.01300000
