t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.02395833,2.00253400,-3.58043900,-4.09999600,1.68280900,-1491.19300000,-1871.74500000,-3.24468400,5.44462400,1.02994500,-0.64838820,-354.45830000,580.40770000,-4.99887500,-4.72532600,-0.57127560,-4.17587900,4578.19300000,2227.80000000
0.02500000,1.99743700,-3.58406400,-3.79107500,-2.27440100,5012.09700000,-1020.21000000,-3.24392400,5.44439400,-0.00677484,-0.02281211,-1542.21900000,3343.35000000,-4.99156700,-4.73198400,7.97412200,0.87459320,2186.57400000,7830.20900000
0.02604167,1.99463600,-3.58517700,5.58764100,0.42577680,2639.77000000,5583.06700000,-3.24469800,5.44457700,-2.14955700,5.54509800,-2615.88000000,7591.39100000,-4.98226300,-4.72350400,3.89385300,13.73108000,-4573.05100000,6643.48200000
0.02708333,2.00907800,-3.58317700,5.15936200,8.65042900,-8969.03400000,25088.45000000,-3.24840200,5.45594700,-5.47853300,16.50078000,-6663.60400000,23388.99000000,-4.98345500,-4.70337700,-2.88149000,15.78021000,-8011.76000000,902.74730000
0.02812500,2.00538400,-3.56715600,-15.11466000,49.52489000,-11796.31000000,32135.35000000,-3.25611100,5.47895300,-15.25801000,50.97400000,-6696.55700000,29863.02000000,-4.98826600,-4.69062800,-11.57927000,13.60617000,-6496.58900000,-5364.40800000
0.02916667,1.97758900,-3.48000000,-22.12885000,84.30276000,-883.69730000,22671.20000000,-3.28018900,5.56214300,-21.61428000,85.38247000,-850.79670000,23390.74000000,-5.00757900,-4.67503100,-18.20477000,6.68485900,-4036.64800000,-5705.16100000
0.03020833,1.95928200,-3.39152500,-14.44815000,91.16926000,8403.66400000,-21492.04000000,-3.30114100,5.65683300,-16.05860000,96.37372000,6456.75300000,-24300.26000000,-5.02619200,-4.67670100,-18.76995000,-0.93803370,5036.51200000,-6890.57400000
0.03125000,1.94748800,-3.29006400,-5.24673400,48.24114000,15462.32000000,-100776.90000000,-3.31364500,5.76292100,-7.81666300,43.82040000,17763.44000000,-85349.52000000,-5.04668300,-4.67698500,-9.47400700,-5.54335700,17194.03000000,-8063.07700000
0.03229167,1.94835200,-3.29102300,16.77614000,-117.11940000,14794.33000000,-119457.00000000,-3.31742600,5.74812600,18.41614000,-88.22329000,21025.62000000,-101483.90000000,-5.04593000,-4.68825000,17.67169000,-18.27174000,21516.31000000,-9210.34000000
0.03333333,1.98243900,-3.53406300,29.69577000,-227.61860000,9255.13900000,-29003.07000000,-3.27527800,5.57912300,41.53421000,-178.18620000,11067.58000000,-22907.34000000,-5.00986700,-4.71505100,38.22293000,-26.06184000,9055.99900000,1629.46500000
0.03437500,2.01021800,-3.76522800,32.13363000,-167.13960000,-1159.65700000,66882.51000000,-3.23089600,5.37690500,39.12752000,-137.95300000,-9507.98000000,52220.97000000,-4.96629900,-4.74254500,35.98115000,-15.46761000,-6069.17400000,8159.75500000
0.03541667,2.04938400,-3.88227000,30.31459000,-78.30783000,-9661.72400000,64502.19000000,-3.19376200,5.29172100,22.46250000,-54.90358000,-11210.61000000,55539.06000000,-4.93490600,-4.74727600,24.23731000,-5.72392400,-10838.63000000,7325.06100000
0.03645833,2.07337300,-3.92836900,10.87881000,-32.53115000,-10279.18000000,33996.55000000,-3.18409900,5.26252200,12.09845000,-23.27334000,-10263.10000000,27620.70000000,-4.91580400,-4.75447000,13.27333000,-2.70615600,-11942.29000000,5468.68400000
0.03750000,2.07204800,-3.95004300,5.50092600,-10.47292000,-12098.06000000,33705.50000000,-3.16855700,5.24323400,5.16476000,-2.17481700,-12275.32000000,30366.39000000,-4.90725300,-4.75291300,-0.06457821,6.34543900,-11717.17000000,8078.88900000
0.03854167,2.08483400,-3.95018800,-7.78830600,34.07824000,-6408.40600000,24254.52000000,-3.17333900,5.25799100,-15.15631000,40.25279000,-11572.01000000,20742.20000000,-4.91593900,-4.74125100,-12.22296000,14.44638000,-9503.37900000,7756.04700000
0.03958333,2.05582200,-3.87904700,-16.21232000,50.84955000,-1972.55300000,3341.13900000,-3.20013300,5.32709400,-21.21270000,48.67955000,-3263.62500000,428.74960000,-4.93271800,-4.72281700,-19.33078000,22.10915000,-2346.92200000,4835.58800000
0.04062500,2.05105800,-3.84425100,-5.56485600,31.44601000,3162.19100000,-23968.46000000,-3.21753300,5.35940700,-18.85116000,32.20468000,4787.94500000,-34819.73000000,-4.95621100,-4.69519000,-18.11278000,25.46756000,10245.83000000,-9671.95500000
0.04166667,2.04422900,-3.81353500,-10.94343000,6.17813100,4406.47400000,-41915.69000000,-3.23940600,5.39418700,-13.55836000,-14.20167000,18087.32000000,-47697.01000000,-4.97045300,-4.66975900,1.56709100,3.95087700,18759.51000000,-22346.26000000
0.04270833,2.02825900,-3.83138000,0.27400920,-56.61782000,16224.83000000,-47317.83000000,-3.24577900,5.32982000,17.84060000,-78.53843000,21109.18000000,-36500.51000000,-4.95294600,-4.68695900,23.70360000,-25.49906000,13294.18000000,-16737.32000000
0.04375000,2.04480000,-3.93148800,26.43557000,-99.82129000,11552.99000000,-12771.87000000,-3.20223800,5.23056600,36.90131000,-89.11201000,8964.24800000,-267.64850000,-4.92107000,-4.72288200,29.25017000,-31.05358000,244.35580000,-562.90670000
0.04479167,2.08333300,-4.03934100,26.61244000,-81.75866000,-2897.82400000,17964.68000000,-3.16890100,5.14417000,31.73264000,-75.94017000,-9458.72000000,22357.97000000,-4.89200900,-4.75165400,23.47343000,-24.80872000,-11836.92000000,8210.51600000
0.04583333,2.10024200,-4.10181900,15.96322000,-56.18308000,-7394.35200000,24266.84000000,-3.13612800,5.07235700,19.52356000,-44.85554000,-12609.15000000,28280.08000000,-4.87216700,-4.77456700,5.45969300,-14.68053000,-12058.35000000,10798.86000000
0.04687500,2.11659000,-4.15638900,12.99840000,-35.62453000,-8607.39000000,25959.50000000,-3.12822700,5.05072100,2.77796200,-12.34538000,-11665.51000000,24406.53000000,-4.88063400,-4.78223800,-5.30203700,-1.46516200,-4811.64700000,11570.19000000
0.04791667,2.12732200,-4.17603700,-1.07498900,-0.47948710,-11639.39000000,28584.46000000,-3.13034100,5.04663800,-4.14524100,3.84806000,-8636.58400000,18663.90000000,-4.88321300,-4.77762000,-1.89829900,9.36050400,-217.65880000,14521.25000000
0.04895833,2.11435000,-4.15738800,-13.90827000,25.67350000,-7363.23500000,16525.06000000,-3.13686300,5.05873800,-14.02386000,25.56155000,-5709.90400000,11793.60000000,-4.88458900,-4.76273700,-5.41018100,27.46915000,-1630.80400000,12284.90000000
0.05000000,2.09834700,-4.12255000,-15.22516000,33.52988000,4684.13200000,-1134.54400000,-3.15955700,5.09989100,-18.43518000,32.31937000,-656.41440000,538.32940000,-4.89448400,-4.72039200,-6.91568900,38.34589000,-1224.80000000,-737.48340000
0.05104167,2.08263100,-4.08753400,-5.30032700,23.64795000,1613.26900000,-4352.72200000,-3.17527000,5.12607000,-13.54485000,22.94924000,4323.12200000,-5708.04300000,-4.89899700,-4.68285000,-6.35107300,24.97211000,1331.02800000,-13123.37000000
0.05208333,2.08730400,-4.07328400,-7.39104700,20.61163000,821.20890000,-2669.94300000,-3.18777600,5.14770200,-9.78492600,20.82266000,2828.73200000,-2782.55800000,-4.90771600,-4.66836700,-5.49884500,8.88886000,246.72190000,-13585.22000000
0.05312500,2.06723300,-4.04459400,-9.74194700,22.24631000,1701.85900000,4868.16500000,-3.19565500,5.16945100,-7.27791000,17.90500000,4148.40700000,4166.20600000,-4.91045300,-4.66433200,-4.46569700,-2.30001500,-2997.47700000,-10965.36000000
0.05416667,2.06700900,-4.02693700,0.47446640,26.83779000,7644.05300000,-2534.38800000,-3.20293800,5.18500400,-2.07961800,26.93035000,3330.60700000,58.40553000,-4.91701900,-4.67315900,-11.88205000,-14.18711000,1444.84000000,-3959.27900000
0.05520833,2.06822200,-3.98868100,4.53756500,22.57017000,-2628.02400000,-4384.06200000,-3.19998800,5.22555500,1.24954700,24.01110000,1332.22100000,-7711.75900000,-4.93520700,-4.69388800,-4.62100000,-12.37396000,3490.39400000,2266.23900000
0.05625000,2.07646200,-3.97991600,-2.62969400,11.76836000,-4036.87300000,-9623.29200000,-3.20033500,5.23502700,-0.44254480,5.41319600,-826.30260000,-12104.05000000,-4.92664600,-4.69893800,0.90029990,-6.29285600,2070.04400000,3211.09500000
0.05729167,2.06274300,-3.96416400,-8.09145500,6.70445600,-1150.17800000,-4943.73100000,-3.20091000,5.23683300,-0.31132440,0.10672550,54.10252000,-3736.57100000,-4.93333100,-4.70699800,-4.50648000,-7.24293800,-96.92960000,2282.35300000
0.05833333,2.05960500,-3.96594800,-2.18711600,-1.45234900,4380.76000000,-3862.31800000,-3.20098400,5.23524900,-0.22371940,-2.21179700,156.40020000,-762.87560000,-4.93603500,-4.71402700,1.67921300,-1.88482700,3180.84000000,4278.25600000
0.05937500,2.05818700,-3.96719000,0.30721680,-0.20593200,949.65920000,558.46950000,-3.20137600,5.23222500,-0.10261850,-1.62965800,428.37780000,1092.92600000,-4.92983300,-4.71092500,3.42916500,2.98753200,1094.65700000,2374.12700000
0.06041667,2.06024500,-3.96637700,0.37828750,0.05860684,-424.73760000,-47.57764000,-3.20119700,5.23185400,0.69412670,0.41731120,1103.35100000,809.22200000,-4.92889100,-4.70780300,2.41241800,2.44762300,-971.03640000,-1879.11200000
0.06145833,2.05897500,-3.96706800,-1.26576300,-0.65330560,263.84300000,554.28330000,-3.19993000,5.23309400,2.17012200,0.23217610,-419.13650000,764.41730000,-4.92480700,-4.70582600,2.41293600,-0.71250150,-2096.17200000,-723.07340000
0.06250000,2.05760800,-3.96773800,0.83594480,1.07370600,-147.51030000,224.08730000,-3.19667600,5.23233800,0.40665000,1.33152300,-1802.33900000,518.42210000,-4.92386400,-4.70928800,-2.16235900,-0.17597280,-4966.43900000,-1816.94500000
0.06354167,2.06071600,-3.96483100,-0.46050170,0.61400550,-551.37820000,-457.00550000,-3.19908200,5.23586800,-2.47370200,2.20614700,-1049.92900000,3.81326900,-4.92931200,-4.70619200,-8.17448600,-2.45088300,-1551.74200000,1160.17200000
0.06458333,2.05664800,-3.96645900,-1.89155500,-0.84804580,117.05590000,-273.12630000,-3.20183000,5.23693400,-1.58914900,0.74685540,496.89760000,-982.85620000,-4.94089400,-4.71439400,-6.46310200,-0.77228880,2307.12900000,1181.10100000
0.06562500,2.05677600,-3.96659800,0.75973830,0.47376240,1217.96900000,598.90420000,-3.20239300,5.23742400,-1.04375700,0.27645490,770.59530000,-175.63620000,-4.94277700,-4.70780100,-1.64104300,3.25267500,4688.80500000,1020.59600000
0.06666667,2.05823100,-3.96547200,0.64749000,0.54696740,251.63440000,123.40390000,-3.20400400,5.23751000,-0.43586450,0.32951230,735.78020000,-453.26530000,-4.94431300,-4.70761700,2.16749000,-0.44985620,2877.08300000,-996.84890000
0.06770833,2.05812500,-3.96545800,0.84353260,0.43205930,-398.30800000,-265.26830000,-3.20330100,5.23811100,0.85290140,-0.42610850,446.91760000,-408.07110000,-4.93826100,-4.70873800,5.42461500,1.12226500,1422.40700000,985.84210000
0.06875000,2.05998800,-3.96457200,0.39434320,0.27260950,-475.41390000,-539.71750000,-3.20222700,5.23662200,0.46781950,-0.91587920,-890.68300000,-775.82590000,-4.93301100,-4.70527900,4.56800600,2.44655000,-832.54260000,472.07640000
0.06979167,2.05894600,-3.96489000,-0.72063740,-0.84072970,-840.50230000,-618.92060000,-3.20232700,5.23620300,-1.05227100,-1.58374800,-834.25630000,330.87340000,-4.92874500,-4.70364100,3.67106800,1.54566500,-3307.63600000,-2472.03400000
0.07083333,2.05848700,-3.96632400,-0.99778260,-1.12337200,10.92777000,173.91680000,-3.20442000,5.23332300,-1.53147400,-0.90328540,488.36670000,946.30900000,-4.92536300,-4.70205900,-1.67411600,-2.07304800,-3742.44800000,-2221.92700000
0.07187500,2.05686700,-3.96723000,-0.97932950,-0.39727420,250.06920000,431.81550000,-3.20551700,5.23432100,0.07689324,1.07208700,882.94020000,958.93740000,-4.93223200,-4.70796000,-5.61111700,-4.30079200,-1884.50200000,922.93180000
0.07291667,2.05644700,-3.96715100,-0.25408820,-0.09957891,2582.25400000,-446.20290000,-3.20425900,5.23555600,0.64332380,0.90167150,-374.23070000,1405.78800000,-4.93705300,-4.71101900,-4.61789300,0.29157770,3473.02900000,3489.98400000
0.07395833,2.05633800,-3.96743800,3.80268600,-1.29844600,-1360.25500000,9497.29400000,-3.20417700,5.23619900,-0.88735440,3.49262000,-2644.51600000,10602.10000000,-4.94185300,-4.70735300,0.72502360,3.67514600,2910.79100000,6379.04200000
0.07500000,2.06436900,-3.96985600,-0.78011370,16.70154000,-5800.81200000,19378.07000000,-3.20610800,5.24283300,-4.66069100,21.66599000,-5610.24300000,18828.43000000,-4.93554300,-4.70336200,3.35459700,11.99784000,-2261.06200000,4441.28600000
0.07604167,2.05471300,-3.93264300,-11.01672000,43.53781000,-3661.66200000,20807.26000000,-3.21388700,5.28133700,-12.51774000,45.46440000,-4135.55000000,21952.00000000,-4.93486400,-4.68235700,-4.74827800,15.85479000,-7777.94200000,1071.88000000
0.07708333,2.04141800,-3.87915300,-8.32831400,58.53792000,-1239.19900000,20977.56000000,-3.23218700,5.33755000,-14.72460000,65.93275000,-1102.97900000,20492.57000000,-4.94543500,-4.67033200,-13.52381000,11.79671000,-2694.99200000,-7527.37700000
0.07812500,2.03736200,-3.81068900,-11.05818000,85.37173000,161.65270000,-5015.81900000,-3.24456300,5.41869700,-13.10667000,88.80472000,3987.08100000,-13102.74000000,-4.96303900,-4.65778100,-11.34892000,2.25904200,-4538.59500000,-8932.30500000
0.07916667,2.01838000,-3.70129500,-11.61606000,59.21783000,9816.72100000,-90273.14000000,-3.25949200,5.52256000,-8.06923100,47.49945000,14260.70000000,-75578.60000000,-4.96907900,-4.66562500,-19.02195000,-9.38100400,10691.59000000,-10375.91000000
0.08020833,2.01316200,-3.68731900,10.14037000,-102.08900000,20819.72000000,-122918.70000000,-3.26137400,5.51765400,16.02086000,-75.07331000,22245.31000000,-95471.69000000,-5.00266800,-4.67732500,1.52910600,-17.58053000,21831.43000000,-9039.39900000
0.08125000,2.03950600,-3.91398000,33.91129000,-222.60580000,3000.90800000,-35155.09000000,-3.22611500,5.36615700,41.39570000,-161.71930000,13853.76000000,-27380.83000000,-4.96589300,-4.70225100,37.66231000,-29.03369000,23821.94000000,-3711.90300000
0.08229167,2.08381100,-4.15108100,19.92150000,-168.67900000,-186.54680000,57933.81000000,-3.17513300,5.18073900,45.04895000,-133.12750000,-1861.96700000,41071.27000000,-4.92420500,-4.73781100,46.13374000,-26.89899000,263.48830000,5766.01600000
0.08333333,2.08100900,-4.26539500,22.26561000,-87.52861000,-1605.32100000,63053.49000000,-3.13226300,5.08880800,36.05427000,-64.41272000,-14144.00000000,54058.59000000,-4.86978100,-4.75829100,41.19912000,-14.90340000,-11379.42000000,10314.75000000
0.08437500,2.13019700,-4.33343200,29.47281000,-42.63120000,-845.70810000,38482.41000000,-3.10002000,5.04654600,16.71550000,-22.66289000,-15252.24000000,31419.03000000,-4.83837300,-4.76886000,19.86621000,-5.71758800,-16907.04000000,10230.18000000
0.08541667,2.14241000,-4.35421000,11.84988000,-6.03625800,-16361.95000000,28976.25000000,-3.09744000,5.04159400,1.13145500,1.81621400,-18008.70000000,30613.59000000,-4.82839300,-4.77020300,5.23634200,5.95979300,-19013.86000000,19250.17000000
0.08645833,2.15488400,-4.34600700,-0.29104740,17.14543000,-15904.76000000,34809.20000000,-3.09766300,5.05032900,-16.78562000,36.42802000,-14122.28000000,26381.64000000,-4.82746400,-4.75644400,-16.96676000,32.99813000,-17718.63000000,13456.21000000
0.08750000,2.14180400,-4.31849000,-23.27624000,62.05352000,-9357.37100000,22679.94000000,-3.13241000,5.11748600,-32.89807000,63.92875000,-4290.49200000,7715.15900000,-4.86374000,-4.70145700,-35.99251000,40.38425000,-4873.02900000,-3407.18900000
0.08854167,2.10639200,-4.21672900,-22.70827000,76.30762000,2735.69100000,-13203.06000000,-3.16620000,5.18351400,-24.37727000,50.22147000,6801.86600000,-24289.44000000,-4.90244800,-4.67231000,-26.43349000,20.58526000,11827.11000000,-19252.66000000
0.08958333,2.09449500,-4.15951600,-12.64580000,27.29395000,12370.70000000,-57661.41000000,-3.18319600,5.22211400,-16.46799000,13.06814000,17871.07000000,-50887.72000000,-4.91881000,-4.65857100,-9.06956200,1.59060000,20908.02000000,-21494.65000000
0.09062500,2.08004700,-4.15986700,-0.76978460,-42.61966000,17631.33000000,-52597.71000000,-3.20050800,5.21073900,8.12399800,-54.53626000,23280.38000000,-45594.90000000,-4.92134300,-4.66899600,14.99894000,-24.39738000,20345.12000000,-21008.86000000
0.09166667,2.09289100,-4.24830700,26.04491000,-89.72876000,14583.68000000,-21041.86000000,-3.16627100,5.10849600,38.34241000,-91.85611000,13203.67000000,-7506.85100000,-4.88756200,-4.70939800,36.73330000,-43.90110000,8553.43200000,-2028.69700000
0.09270833,2.13430700,-4.34680200,32.67212000,-83.39030000,-3662.16700000,21992.45000000,-3.12062800,5.01937300,34.93020000,-65.07202000,-9008.08700000,26201.09000000,-4.84481600,-4.76045700,32.74292000,-30.65308000,-9507.19000000,12401.74000000
0.09375000,2.16095800,-4.42203700,15.82561000,-44.05604000,-11326.99000000,30405.18000000,-3.09349900,4.97293000,17.47830000,-33.85026000,-12668.90000000,24887.63000000,-4.81934800,-4.77325900,15.25552000,-12.11219000,-12707.19000000,12141.07000000
0.09479167,2.16727700,-4.43858500,7.14417300,-13.87937000,-5356.58900000,18599.61000000,-3.08421500,4.94885100,7.55300800,-14.33651000,-11928.25000000,21736.13000000,-4.81303300,-4.78569100,4.98204100,-8.43204700,-15751.07000000,11910.70000000
0.09583333,2.17584200,-4.45095200,6.60005900,-9.14697300,-5854.58400000,14012.49000000,-3.07776400,4.94306200,-4.94571700,10.16233000,-6486.52500000,13216.11000000,-4.80896900,-4.79082600,-13.99738000,11.35122000,-7957.50600000,13524.28000000
0.09687500,2.18102700,-4.45764100,-4.33936300,13.02690000,-5281.51800000,13894.94000000,-3.09451900,4.97002300,-9.84093800,17.61534000,-4501.06900000,6656.02900000,-4.84219500,-4.76204200,-18.47353000,24.36203000,1101.67500000,5879.14800000
0.09791667,2.16680200,-4.42381300,-7.68630100,25.90660000,-3944.33200000,9402.33300000,-3.09826600,4.97976100,-10.02885000,18.16224000,-2250.04100000,6062.18600000,-4.84745500,-4.74007200,-5.27749100,20.43338000,5956.60100000,1546.66900000
0.09895833,2.16501400,-4.40366900,-8.54442800,26.88216000,-4873.41200000,9716.79300000,-3.11541200,5.00786100,-17.15847000,33.07312000,-6402.85700000,17284.44000000,-4.85318900,-4.71947300,-7.72874500,26.85219000,-943.90820000,1018.17000000
0.10000000,2.14900100,-4.36780800,-19.98431000,47.39170000,-1731.18500000,15426.41000000,-3.13401300,5.04866300,-22.04964000,52.71885000,683.64150000,8558.98600000,-4.86355700,-4.68413000,-8.11018100,25.82812000,1989.56000000,-8872.00700000
0.10104170,2.12338000,-4.30493700,-14.00599000,61.48581000,4480.16200000,-2403.92100000,-3.16134900,5.11769200,-18.00892000,55.44978000,6701.04400000,-9180.54700000,-4.87008600,-4.66566400,-3.18063700,6.62853100,438.67320000,-14427.02000000
0.10208330,2.11982200,-4.23971300,-6.52243400,43.57403000,7596.91000000,-10962.39000000,-3.17153100,5.16418300,-5.71716400,30.57460000,8351.73300000,-9292.24400000,-4.87018300,-4.67032000,-5.76705000,-6.02019400,-1261.28700000,-7437.87700000
0.10312500,2.10979200,-4.21415700,-1.71059500,31.98192000,-2032.81700000,-2466.11300000,-3.17326000,5.18138900,-0.75555850,31.48208000,4703.50000000,-1273.96000000,-4.88210000,-4.67820600,-8.31653000,-7.70539800,711.73350000,-3190.83400000
0.10416670,2.11625800,-4.17308400,-6.26903200,42.80282000,-1100.89300000,-5744.59000000,-3.17310500,5.22977100,3.30888000,35.73474000,420.60200000,-8758.39300000,-4.88750900,-4.68637300,-2.90768700,-11.90412000,212.49830000,-1028.44100000
0.10520830,2.09673100,-4.12498500,-9.95570800,23.19615000,-998.93800000,-18125.21000000,-3.16636600,5.25583600,1.59142800,10.16013000,-1390.07800000,-16664.56000000,-4.88815800,-4.70300700,-6.78667500,-11.61222000,730.19160000,1733.49800000
0.10625000,2.09551700,-4.12475900,-3.69507400,-1.72740800,9625.43400000,-16388.03000000,-3.16979000,5.25093800,-1.66410700,-2.07454600,-1420.58800000,-6688.72300000,-4.90164800,-4.71056500,-4.65859200,-6.56608800,2906.52600000,4402.78300000
0.10729170,2.08903300,-4.12858400,6.32603400,-7.65017400,-344.00570000,2535.35400000,-3.16983300,5.25151400,-0.18696410,-0.71901910,1155.17200000,2289.85700000,-4.89786300,-4.71668600,2.65770400,-3.24125600,3573.92100000,3447.48600000
0.10833330,2.10869600,-4.14069600,1.95300800,0.90524860,-1944.84400000,5570.86200000,-3.17017900,5.24944000,0.36902500,1.46360100,64.32483000,790.72960000,-4.89611100,-4.71731800,1.36849200,1.03575200,-1171.38600000,3623.85900000
0.10937500,2.09310200,-4.12669800,-5.68094300,8.77183600,-2437.46200000,2082.74300000,-3.16906400,5.25456300,0.28094030,2.44979500,-347.97350000,-344.28110000,-4.89501200,-4.71452800,0.36563530,4.18588000,-211.85380000,1250.81500000
0.11041670,2.09686100,-4.12242200,2.15443100,2.36841600,2957.08300000,-4648.90200000,-3.16959400,5.25454400,-0.65998970,-0.39827780,-316.09630000,-1405.13900000,-4.89535000,-4.70859700,0.63760120,4.06980500,-385.27110000,-1519.87700000
0.11145830,2.09759000,-4.12176300,-1.01745200,-0.57093440,-1501.25300000,-1479.38400000,-3.17043900,5.25373400,-0.37105380,-0.30140890,375.24520000,62.08240000,-4.89368400,-4.70604900,0.14400020,0.60331230,-1434.92900000,-2644.26100000
