t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.03541667,0.04255675,-0.71929710,11.45734000,-103.29160000,-90.60786000,47280.83000000,-2.95645100,3.14120000,18.96544000,-75.45720000,6293.18100000,11076.80000000,-4.62599400,-3.67827000,19.30212000,-21.68068000,-1039.08000000,5856.62600000
0.03645833,0.06044665,-0.80819180,11.84165000,-42.57860000,-3548.11300000,59262.66000000,-2.92955600,3.05759400,30.31132000,-59.98224000,-2663.21500000,24427.84000000,-4.60987900,-3.69318300,19.18848000,-13.14557000,-2653.29300000,1806.47000000
0.03750000,0.06722685,-0.80800250,2.32309500,26.11947000,-7388.63000000,43645.62000000,-2.89330300,3.01623700,16.35683000,-20.78727000,-12228.58000000,35834.20000000,-4.58601800,-3.70565600,16.32429000,-17.80204000,-5739.45500000,321.19980000
0.03854167,0.06528643,-0.75377620,-3.72015700,49.95262000,-2677.43300000,1620.19300000,-2.89548000,3.01428700,-1.20381400,14.79799000,-8840.74600000,16143.19000000,-4.57587000,-3.73027100,5.43493800,-15.47388000,-9413.22000000,5154.29300000
0.03958333,0.05947652,-0.70393460,-3.48632200,28.02063000,419.51810000,-18075.01000000,-2.89581000,3.04706600,0.68401940,16.97558000,-2661.94200000,590.57250000,-4.57469500,-3.73789400,-2.98890400,-4.32828000,-4610.36900000,8456.71400000
0.04062500,0.05802326,-0.69539990,-1.90981200,7.08969800,400.22580000,-13645.68000000,-2.89405500,3.04965300,-5.55552500,8.62818200,-2710.58900000,-7567.02200000,-4.58209600,-3.73928800,-5.02761900,1.43689200,-838.89070000,3080.00800000
0.04166667,0.05549774,-0.68916440,-3.01408600,2.59391300,-954.94000000,-4280.91800000,-2.90738400,3.06504200,-7.87771600,6.25420400,348.78610000,-3324.25000000,-4.58516900,-3.73490000,-3.47925100,2.67401800,2608.45200000,3943.36100000
0.04270833,0.05174392,-0.68999590,-3.94538200,-2.41016600,2246.07700000,-6386.95600000,-2.91046700,3.06268200,-2.46025400,-1.69131300,7441.94200000,-11766.09000000,-4.58934500,-3.73371700,-0.53732410,7.85617300,2590.14400000,-1626.81200000
0.04375000,0.04727820,-0.69418550,0.90947140,-9.85490900,2634.15300000,7944.02700000,-2.91251000,3.06151800,5.93759200,-14.90748000,626.92840000,1654.55000000,-4.58628900,-3.71853300,2.97802600,3.06869000,-40.07518000,-2741.37000000
0.04479167,0.05363865,-0.71052700,3.45473900,9.15469400,-2462.88300000,30658.73000000,-2.89809700,3.03162500,2.63223900,-5.57019900,-4516.42000000,21920.82000000,-4.58314100,-3.72732400,-0.58836290,-2.89507200,-4217.16000000,-1667.36000000
0.04583333,0.05447557,-0.67511330,-4.90580700,58.45463000,-6611.50900000,41070.12000000,-2.90702600,3.04991400,-7.89779600,36.61599000,-6617.62100000,35938.73000000,-4.58751400,-3.72456500,-6.51471500,2.80130700,-7740.41100000,6321.33000000
0.04687500,0.04341822,-0.58874650,-11.45212000,96.25084000,-4016.44600000,30080.93000000,-2.91455000,3.10790800,-9.09381900,69.47256000,-6750.80200000,30814.21000000,-4.59671300,-3.72148800,-15.85645000,8.70429900,-10556.05000000,5411.80900000
0.04791667,0.03061700,-0.47459070,-12.64598000,119.95900000,-3769.44000000,26553.72000000,-2.92597200,3.19464800,-21.13927000,99.68655000,-8239.17800000,28218.33000000,-4.62054900,-3.70643100,-29.27041000,15.54197000,-4045.66500000,8029.86600000
0.04895833,0.01707242,-0.33883180,-18.50190000,149.84080000,-3855.10000000,9441.31300000,-2.95859000,3.31558900,-29.20055000,129.12040000,-2975.30800000,16980.71000000,-4.65769300,-3.68910900,-26.42544000,23.88553000,5926.30200000,5979.32300000
0.05000000,-0.00792862,-0.16242240,-22.42306000,146.92590000,20286.66000000,-91244.56000000,-2.98680600,3.46364900,-25.50625000,137.14970000,11079.57000000,-30802.83000000,-4.67560200,-3.65666900,-13.85069000,30.07010000,13261.84000000,1233.22100000
0.05104167,-0.02964229,-0.03273620,19.26797000,-27.70403000,23691.59000000,-144565.90000000,-3.01172800,3.60131700,-8.21302200,70.47531000,16525.14000000,-67614.78000000,-4.68654900,-3.62646300,-0.57940740,25.59754000,12837.09000000,-12320.37000000
0.05208333,0.03221299,-0.22013910,40.82127000,-192.70700000,1338.34400000,-78172.17000000,-3.00391700,3.61047300,12.47392000,-16.94949000,9594.22600000,-59365.23000000,-4.67680900,-3.60334100,14.51508000,5.91086700,8100.94800000,-21855.22000000
0.05312500,0.05540203,-0.43420910,12.42777000,-176.60550000,-15950.43000000,30805.44000000,-2.98574100,3.56600600,11.76370000,-50.61185000,734.96200000,-29869.68000000,-4.65630900,-3.61414800,16.77036000,-22.38580000,-1863.52900000,-20772.61000000
0.05416667,0.05810417,-0.58806720,6.82811200,-122.10040000,2095.89400000,39144.80000000,-2.97940900,3.50503100,10.97134000,-75.36132000,3073.74300000,-15695.74000000,-4.64187100,-3.64997800,9.66325000,-37.96111000,2943.89500000,-4374.29500000
0.05520833,0.06962727,-0.68858490,18.36544000,-92.44608000,4245.38500000,43211.28000000,-2.96288400,3.40900300,19.81306000,-87.63672000,10021.33000000,7697.89000000,-4.63617700,-3.69323400,20.03806000,-32.14220000,5717.63100000,7696.21600000
0.05625000,0.09636550,-0.78066320,18.21873000,-41.30437000,-5995.10800000,48660.07000000,-2.93813200,3.32245500,31.21408000,-59.05356000,497.52040000,30990.55000000,-4.60012500,-3.71694100,27.37219000,-19.23967000,-3829.20500000,10116.70000000
0.05729167,0.10758290,-0.77463570,3.71186600,19.80257000,-10017.77000000,39665.76000000,-2.89785500,3.28597500,24.44582000,-19.12710000,-13914.85000000,35510.48000000,-4.57915200,-3.73331700,9.43862400,-11.94091000,-12599.25000000,7335.22300000
0.05833333,0.10409860,-0.73940780,-3.57126900,38.01108000,-4456.80500000,1855.34700000,-2.88720300,3.28260700,-1.26149000,13.62587000,-13077.61000000,15274.30000000,-4.58046100,-3.74181800,-0.94285780,-3.97817400,-5350.32800000,7040.02800000
0.05937500,0.10014280,-0.69544590,-4.52564300,25.28090000,-309.10970000,-13432.48000000,-2.90048300,3.31436200,-5.13727500,17.14637000,-1473.93500000,-2777.59700000,-4.58111600,-3.74160500,-0.15764380,2.98384900,135.96710000,5029.93100000
0.06041667,0.09467013,-0.68673930,-4.49881200,5.06352000,839.23080000,-14014.68000000,-2.89790600,3.31832800,-0.14253950,1.89310500,1393.32200000,-10474.71000000,-4.58078900,-3.73560100,-0.45932810,6.58060700,-275.74540000,1945.40700000
0.06145833,0.09077028,-0.68489690,-2.61831700,-1.91411100,1466.58300000,-4893.85800000,-2.90078000,3.31830600,-3.90580800,-2.90534800,-1755.49800000,-187.31410000,-4.58207300,-3.72789500,-1.04682000,6.93890900,-1040.88200000,-1949.99300000
0.06250000,0.08921530,-0.69072700,-1.26258300,-5.69898000,2899.79400000,-7315.50300000,-2.90604300,3.31227500,-3.91585800,0.10961310,4206.27700000,-6069.17600000,-4.58297000,-3.72114500,-2.26400000,2.79634000,918.33020000,-5560.95900000
0.06354167,0.08813989,-0.69676980,2.78286200,-15.30069000,1770.68100000,6888.12100000,-2.90893800,3.31853400,4.33005100,-11.01944000,3619.38100000,-2724.84900000,-4.58679000,-3.72206900,-0.07413962,-5.03994900,1045.17500000,-3570.21300000
0.06458333,0.09501293,-0.72260350,3.87284600,2.10766500,-1928.98400000,30625.89000000,-2.89702200,3.28931800,6.23676000,-13.37160000,-3844.62500000,11313.04000000,-4.58312500,-3.73164500,1.43755700,-5.78831300,-2994.44100000,1971.93100000
0.06562500,0.09620832,-0.69237880,-2.09614800,53.98177000,-10088.18000000,45531.80000000,-2.89594500,3.29067700,-5.27981400,16.94125000,-11321.14000000,42982.35000000,-4.58379500,-3.73412800,-6.57319700,0.25698690,-6535.24100000,10881.89000000
0.06666667,0.09064595,-0.61014150,-16.13894000,97.59139000,-6027.01700000,31507.50000000,-2.90802100,3.32461200,-17.55759000,72.80010000,-7862.62800000,39535.78000000,-4.59681900,-3.73111000,-13.44058000,15.36885000,-7078.54100000,15049.37000000
0.06770833,0.06258554,-0.48906340,-18.48243000,120.73910000,-3076.60400000,25414.01000000,-2.93252300,3.44234400,-22.59476000,109.12260000,-3578.40000000,27729.91000000,-4.61179600,-3.70211000,-19.94554000,33.92629000,-760.33070000,6324.39700000
0.06875000,0.05214089,-0.35860170,-17.51955000,146.17110000,2906.99100000,6945.46600000,-2.95509400,3.55195100,-23.61727000,121.39970000,-1311.14100000,3988.95700000,-4.63837200,-3.66043000,-17.61032000,29.94087000,740.66860000,-5178.06100000
0.06979167,0.02608648,-0.18454030,-16.92957000,143.86400000,9159.13500000,-90450.70000000,-2.98172600,3.69526000,-25.95956000,124.48240000,7206.28900000,-29974.02000000,-4.64848400,-3.63973300,-14.64403000,19.45124000,5588.91600000,-5562.75100000
0.07083333,0.01687096,-0.05888500,3.21812600,-30.33045000,12512.27000000,-144569.60000000,-3.00917600,3.81129000,-10.67725000,60.21270000,13393.33000000,-62090.97000000,-4.66888000,-3.61990700,-9.89038500,19.59150000,6204.34800000,-8990.30200000
0.07187500,0.03279091,-0.24772870,11.91176000,-195.15410000,8706.71700000,-88377.83000000,-3.00397000,3.82070300,6.29296400,-14.29221000,14246.39000000,-59073.71000000,-4.66908900,-3.59891700,1.51099100,3.34173300,8439.45800000,-18934.19000000
0.07291667,0.04168713,-0.46545600,17.40405000,-198.36790000,3046.68000000,17008.24000000,-2.99606600,3.78151400,15.94024000,-59.13825000,5792.64700000,-37606.38000000,-4.66573200,-3.61294500,6.34972200,-23.32791000,5582.11400000,-16817.22000000
0.07395833,0.06904935,-0.66099530,21.89745000,-158.82440000,1509.01200000,40775.12000000,-2.97076100,3.69749800,21.02861000,-93.60403000,6854.36700000,-13725.74000000,-4.65586000,-3.64751700,13.25041000,-32.24552000,11947.97000000,-3730.43800000
0.07500000,0.08730681,-0.79634010,17.96971000,-109.59160000,-6303.00500000,58059.86000000,-2.95225600,3.58650600,26.80323000,-90.63350000,5323.38000000,11494.95000000,-4.63812700,-3.68012300,30.01653000,-29.65613000,9743.99900000,6849.78700000
0.07604167,0.10648620,-0.88931110,10.62887000,-42.81636000,-8834.20600000,59020.09000000,-2.91492100,3.50867800,35.25195000,-64.69007000,-3565.46200000,33811.32000000,-4.59332600,-3.70930100,37.50931000,-18.93630000,-5010.17600000,9803.72800000
0.07708333,0.10945030,-0.88554080,-2.02600600,21.21500000,-6372.02200000,32774.09000000,-2.87881500,3.45173500,20.00879000,-23.98620000,-15359.09000000,31125.22000000,-4.55998300,-3.71957300,18.13338000,-7.24746900,-17031.24000000,7239.22200000
0.07812500,0.10226540,-0.84511320,-3.42254000,25.72584000,-278.84020000,681.65960000,-2.87323600,3.45870700,-0.07307393,7.38846500,-14116.51000000,20147.11000000,-4.55554800,-3.72440000,-0.47517710,-4.43266300,-12441.60000000,3419.76400000
0.07916667,0.10232000,-0.83194540,-0.79683390,15.91527000,87.66631000,-8820.03400000,-2.87896700,3.46712700,-8.43868900,13.08779000,-2979.96900000,-720.57030000,-4.56097300,-3.72880800,-6.91295400,-0.91325650,-4650.00900000,2642.28700000
0.08020833,0.10060530,-0.81195640,-3.68735300,11.28470000,-1216.97800000,-6783.50800000,-2.89081700,3.48597300,-6.97386200,8.57710900,915.89810000,-3010.41600000,-4.56995000,-3.72630200,-9.80431400,2.04344100,613.42430000,1491.27600000
0.08125000,0.09463800,-0.80843560,-4.03592200,-0.40283470,476.48050000,-9183.62800000,-2.89349600,3.48499600,-4.56811600,2.84252800,4585.26000000,-9307.64200000,-4.58139900,-3.72455100,-6.38785400,1.62412900,3563.25700000,-1177.87700000
0.08229167,0.09219715,-0.81279570,-1.97241500,-7.34771800,3311.69900000,-4526.48600000,-2.90033400,3.49189500,0.38659020,-6.49971400,2342.97200000,-4792.62900000,-4.58325800,-3.72291900,-1.00744100,-0.13230000,3048.49500000,-2144.57800000
0.08333333,0.09052880,-0.82374330,2.18642900,-10.23525000,1500.84400000,12488.38000000,-2.89269000,3.47145500,3.17837300,-12.45539000,3017.01400000,4170.62700000,-4.58349700,-3.72482700,-0.44184730,-3.13490300,2008.83700000,1083.29200000
0.08437500,0.09675221,-0.83411910,2.65752200,15.55480000,-842.64900000,31341.62000000,-2.89371200,3.46594700,3.80679900,4.68650700,-3498.46700000,21311.65000000,-4.58417900,-3.72945000,2.54844400,1.19079500,1187.37200000,3279.30800000
0.08541667,0.09606531,-0.79133750,-1.00812600,59.65570000,-8323.35400000,35802.69000000,-2.88476000,3.48121900,-0.80527220,31.38141000,-8668.97500000,33840.76000000,-4.57818800,-3.72234600,3.32383600,5.65750800,-8709.26100000,6553.69200000
0.08645833,0.09465195,-0.70983640,-12.68961000,90.11279000,-8422.74800000,26584.67000000,-2.89539000,3.53132500,-16.69582000,74.73542000,-11599.89000000,32874.96000000,-4.57725400,-3.71766300,-14.54132000,12.55648000,-14631.43000000,9110.24300000
0.08750000,0.06962863,-0.60360250,-22.02849000,114.05320000,-4879.56000000,27034.33000000,-2.91954200,3.63691800,-25.19637000,104.62670000,-5437.71500000,26314.77000000,-4.60848300,-3.69618600,-31.06710000,26.29536000,-8086.08000000,7916.92400000
0.08854167,0.04875927,-0.47222550,-20.58768000,145.42850000,3549.98200000,11643.72000000,-2.94788200,3.74929700,-27.61313000,124.33370000,881.25610000,8867.12400000,-4.64197700,-3.66288100,-29.82539000,29.82718000,4792.04000000,-2489.43100000
0.08958333,0.02673762,-0.30062650,-15.83372000,144.93200000,15118.26000000,-85525.46000000,-2.97707000,3.89594600,-23.79349000,129.01560000,9660.12800000,-27410.72000000,-4.67061900,-3.63404700,-21.16694000,20.68444000,10908.33000000,-6508.65700000
0.09062500,0.01577237,-0.17028380,9.62517100,-20.37882000,15654.05000000,-140969.80000000,-2.99745200,4.01807900,-7.89012500,68.48235000,13676.05000000,-61464.58000000,-4.68607500,-3.61978900,-6.77587200,14.46396000,14862.50000000,-10498.57000000
0.09166667,0.04679006,-0.34308240,22.77822000,-184.79810000,2548.07200000,-78591.59000000,-2.99350800,4.03861800,6.97509300,-7.41192200,10620.63000000,-60139.70000000,-4.68473500,-3.60391300,9.95713700,1.93464900,10948.81000000,-15803.39000000
0.09270833,0.06322699,-0.55527980,10.77071000,-173.10040000,-6028.57900000,18635.89000000,-2.98292000,4.00263800,13.06471000,-54.71176000,4521.39300000,-35673.41000000,-4.66533100,-3.61575800,17.51842000,-20.99719000,4865.58700000,-13694.72000000
0.09375000,0.06922904,-0.70370830,9.28425000,-135.52190000,3079.86400000,36585.07000000,-2.96628900,3.92463500,16.66771000,-82.52705000,6713.52800000,-12670.30000000,-4.64823900,-3.64765700,18.27182000,-27.84271000,2642.03200000,430.61290000
0.09479167,0.08256918,-0.83761710,18.14619000,-102.92420000,1108.89200000,48395.05000000,-2.94819600,3.83070700,25.65392000,-81.63081000,5958.91500000,13825.53000000,-4.62726500,-3.67376400,23.26620000,-18.82195000,6612.00400000,1866.65700000
0.09583333,0.10703360,-0.91813370,13.97549000,-34.48764000,-6719.60000000,59001.49000000,-2.91284400,3.75457100,31.67241000,-53.05397000,-3288.68900000,32907.76000000,-4.59976700,-3.68687000,31.89057000,-21.31984000,-3583.48200000,838.79640000
0.09687500,0.11168480,-0.90946630,1.14174300,26.03478000,-7062.02300000,31689.61000000,-2.88221200,3.72017700,18.52606000,-11.62457000,-13512.82000000,29206.81000000,-4.56082600,-3.71818000,19.48038000,-21.66195000,-14441.70000000,4014.87300000
0.09791667,0.10941220,-0.86389450,-0.55968780,32.13695000,-3074.90400000,-2173.14700000,-2.87424800,3.73035300,1.59935500,10.88416000,-12726.64000000,14353.51000000,-4.55918300,-3.73199900,-3.38710400,-9.80305800,-15319.80000000,9859.13800000
0.09895833,0.11051880,-0.84251430,-3.65256300,16.26733000,-4336.80000000,-11601.13000000,-2.87888000,3.74285300,-7.69657900,15.09849000,-4089.56300000,-2383.18800000,-4.56788200,-3.73860300,-10.92842000,-1.95811600,-2491.30100000,7745.50000000
0.10000000,0.10180270,-0.83000430,-10.82274000,8.86023300,-1620.53400000,-6711.06100000,-2.89028200,3.76180800,-7.48051200,8.08917000,338.33160000,-8020.67700000,-4.58195100,-3.73607800,-9.21711300,6.50736400,3488.98000000,6492.88500000
0.10104170,0.08797140,-0.82405550,-7.83432400,2.45890500,4844.41900000,-5314.50000000,-2.89446400,3.75970500,-5.34686100,-4.57655400,1757.81300000,-3660.92900000,-4.58708500,-3.72504600,-2.42407300,11.91959000,5523.84300000,-1185.74400000
0.10208330,0.08548121,-0.82488150,0.73010340,-2.45360100,4606.24400000,-264.42340000,-2.90142200,3.75227400,-4.94230700,0.13676350,3031.94200000,358.67060000,-4.58700100,-3.71124600,2.10468500,5.01024700,2744.73000000,-5233.81500000
0.10312500,0.08949245,-0.82916720,2.12282000,1.14657300,-1735.62200000,18068.84000000,-2.90476100,3.75999000,1.04853600,-0.28722970,937.12230000,10001.19000000,-4.58270000,-3.71460800,3.59142700,-1.74028500,-2205.10600000,-2072.75100000
0.10416670,0.08990375,-0.82249290,-3.29777700,33.11479000,-2140.93500000,29414.88000000,-2.89923700,3.75167500,-1.10700900,14.52060000,-3162.68700000,23065.79000000,-4.57951900,-3.71487100,-2.18375500,1.97559400,-7444.16600000,3709.64400000
0.10520830,0.08262208,-0.76017800,-3.62623800,68.12116000,-5464.15800000,29114.24000000,-2.90706700,3.79024100,-7.92155500,53.01120000,-6690.28300000,31306.58000000,-4.58724900,-3.71049200,-12.59754000,6.13622700,-7767.19300000,3340.57800000
0.10625000,0.08234909,-0.68057380,-11.57640000,90.33709000,-5516.81300000,26209.20000000,-2.91574000,3.86211500,-13.50534000,79.58378000,-4637.19100000,25730.43000000,-4.60576400,-3.70208800,-18.93072000,9.03136600,-4023.60400000,4452.27700000
0.10729170,0.05850458,-0.57197580,-19.34009000,122.85690000,-5244.42900000,29985.39000000,-2.93520300,3.95604100,-18.96416000,105.20800000,-3873.07100000,26162.66000000,-4.62668800,-3.69167700,-20.51081000,14.73375000,-2216.15400000,7194.66000000
0.10833330,0.04205723,-0.42462200,-19.36124000,154.29930000,4363.31900000,1605.74600000,-2.95524900,4.08129900,-20.70564000,134.79590000,-1869.61900000,13587.98000000,-4.64849400,-3.67139200,-23.18206000,24.51643000,2935.37800000,8240.12100000
0.10937500,0.01816867,-0.25051880,-13.17202000,132.20390000,-2431.17300000,-89161.16000000,-2.97834000,4.23686600,-23.10304000,137.25200000,5758.07200000,-31592.91000000,-4.67498400,-3.64060100,-16.28401000,32.27634000,11043.86000000,-695.59850000
0.11041670,0.01461553,-0.14919730,-18.91256000,-25.70162000,7649.27900000,-132949.30000000,-3.00338000,4.36724000,-10.67713000,71.15848000,15108.71000000,-65830.90000000,-4.68241900,-3.60415000,1.52316200,24.60683000,13923.10000000,-14694.19000000
