t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.05625000,1.92252900,-2.56847100,-6.98181000,20.22261000,-403.16950000,-8215.40200000,-3.33515000,0.02352871,-6.47570900,18.59541000,2823.97000000,-5930.18700000,-5.30850000,-4.03703500,-10.13765000,-5.34832400,4232.44800000,-984.05150000
0.05729167,1.90989200,-2.56160400,-3.46688000,5.87301400,2543.48600000,-9968.95200000,-3.33945100,0.03353998,0.38045620,8.03045300,3306.03500000,-8777.91900000,-5.31588500,-4.04403700,-0.62395230,-6.46526800,4276.13300000,-335.51470000
0.05833333,1.91530700,-2.55623600,1.98701900,1.69016900,5753.25700000,-7123.92400000,-3.33435700,0.04025882,1.80575000,1.80381600,1902.09200000,-5803.97100000,-5.30980000,-4.05050400,0.89005710,-5.83167300,725.64840000,1104.00200000
0.05937500,1.91403200,-2.55808300,5.41551200,-8.84486000,694.26600000,-7892.88300000,-3.33568900,0.03729793,2.30562400,-4.87283900,-444.50580000,-7979.89000000,-5.31403000,-4.05618600,-1.77682700,-4.26423200,2111.12300000,864.74110000
0.06041667,1.92658900,-2.57466300,6.57217100,-16.23386000,-4086.15100000,-304.22980000,-3.32955400,0.03010707,2.78757700,-13.75805000,378.30870000,-4432.06000000,-5.31350200,-4.05938800,5.88068700,-3.66013300,3982.47300000,-1242.17300000
0.06145833,1.92772400,-2.59190300,-4.77443400,-9.55798500,-815.28310000,-2605.59400000,-3.32988200,0.00863533,1.44410200,-16.37953000,-2179.45700000,-4294.60600000,-5.30177900,-4.06381200,8.16941800,-6.82175000,-744.02000000,-1044.43600000
0.06250000,1.91664200,-2.59457500,2.15390800,-17.48716000,5908.32300000,-11712.53000000,-3.32654500,-0.00401695,-0.30598160,-19.47008000,-1116.73500000,-6874.89900000,-5.29648200,-4.07360000,2.98223800,-6.85172100,-4773.06500000,655.92550000
0.06354167,1.93221100,-2.62833500,12.39219000,-38.37001000,864.70330000,16713.97000000,-3.33051900,-0.03192735,-2.34606500,-32.57385000,-127.94410000,1971.95700000,-5.29556600,-4.07808600,-1.58290900,-4.35336900,-4283.63500000,1601.37100000
0.06458333,1.94245900,-2.67451300,2.45308900,10.00065000,-16954.85000000,55875.99000000,-3.33143300,-0.07187913,0.19519700,-18.76530000,1841.43200000,15930.54000000,-5.29978000,-4.08267000,-6.05761800,-3.95606200,-4629.32900000,4013.80600000
0.06562500,1.93732200,-2.60750000,-22.20754000,90.65295000,-4333.67500000,39018.57000000,-3.33011300,-0.07102173,1.54693300,6.26039500,-3445.37500000,20757.95000000,-5.30818600,-4.08632800,-11.02800000,3.18562500,-5336.39600000,7286.51400000
0.06666667,1.89619400,-2.48565200,-14.08470000,94.28870000,-838.18320000,-1248.09500000,-3.32821000,-0.05883664,-5.94578700,21.79335000,-6483.95400000,17112.14000000,-5.32275500,-4.07603300,-17.26440000,12.67533000,2128.50900000,7859.50600000
0.06770833,1.90797900,-2.41106500,-11.03619000,77.03520000,4297.68300000,-25586.98000000,-3.34250000,-0.02561892,-14.15878000,42.50224000,-2332.87700000,4774.58500000,-5.34415400,-4.05992100,-8.78712500,18.90902000,5646.78200000,1092.65600000
0.06875000,1.87320100,-2.32516200,-17.42541000,50.36159000,-783.68210000,-20315.34000000,-3.35770800,0.02970969,-10.41892000,35.80363000,1237.51800000,-5252.02200000,-5.34106100,-4.03663900,-1.09293100,16.38783000,5171.83000000,-3721.68300000
0.06979167,1.87167600,-2.30614500,-4.48436400,23.94940000,6042.59700000,-5049.49700000,-3.36420600,0.04897199,-9.81246700,24.27233000,760.53780000,-4548.78400000,-5.34643100,-4.02578000,-1.39007500,9.14342900,-3809.46900000,-7539.55900000
0.07083333,1.86385900,-2.27526800,-7.92015500,44.00331000,3416.51200000,13480.23000000,-3.37815000,0.08027704,-10.81972000,30.40184000,1595.22200000,10366.46000000,-5.34395700,-4.01759000,-6.15508200,2.00291200,-2803.87300000,-7945.15900000
0.07187500,1.85517600,-2.21447200,1.53564900,55.70315000,984.57570000,4905.60900000,-3.38674700,0.11230920,-5.62093900,43.34401000,4456.12000000,4339.49200000,-5.35925400,-4.02160700,-10.76600000,-8.26926700,-4007.35700000,-5804.12700000
0.07291667,1.86705800,-2.15921900,-1.18945000,51.61533000,-5479.77400000,2644.70400000,-3.38986100,0.17057710,-1.38076400,44.60896000,3655.76900000,4497.62500000,-5.36638600,-4.03481800,-11.50092000,-10.78428000,2303.84200000,-668.74450000
0.07395833,1.85269800,-2.10694000,-14.75198000,59.81082000,-7473.28900000,15073.28000000,-3.38962300,0.20524450,1.84749300,45.87869000,-394.80670000,15087.29000000,-5.38321400,-4.04407400,-8.89298500,-8.53908500,4905.93000000,4004.66700000
0.07500000,1.83632500,-2.03461400,-15.29544000,83.90382000,1875.96500000,25688.02000000,-3.38601200,0.26615770,-1.29060400,78.41082000,-5312.27800000,33010.25000000,-5.38491300,-4.05260800,1.07284800,-3.31075800,3412.16600000,5533.13100000
0.07604167,1.82083200,-1.93214000,-11.12117000,113.87330000,-781.86660000,27452.93000000,-3.39231200,0.36860040,-10.21525000,116.02070000,-5381.10600000,28236.26000000,-5.38097900,-4.05097200,-1.32064300,3.98816200,-3999.85300000,7496.54300000
0.07708333,1.81315600,-1.79737800,-14.84466000,141.69760000,-2642.61700000,24831.07000000,-3.40729400,0.50786750,-13.18333000,138.72100000,-3378.64900000,22332.98000000,-5.38766500,-4.04429900,-8.76754500,11.56346000,-3629.70300000,3800.91600000
0.07812500,1.78990600,-1.63693700,-19.67625000,165.30100000,-178.06050000,-30526.94000000,-3.41977700,0.65760250,-15.77487000,159.24420000,-3645.37400000,-7813.40500000,-5.39924400,-4.02688100,-9.11174500,13.49592000,-1681.56300000,-478.61630000
0.07916667,1.77216400,-1.45300000,-13.84724000,91.68848000,12862.42000000,-122135.20000000,-3.44015800,0.83962610,-21.72369000,132.22710000,5104.09500000,-52619.04000000,-5.40664800,-4.01618300,-10.83054000,9.07821100,3994.59800000,-6256.47800000
0.08020833,1.76105700,-1.44591900,5.36336500,-99.78639000,17216.06000000,-132179.50000000,-3.46503500,0.93307560,-7.54979100,42.06623000,10790.15000000,-72146.96000000,-5.42180800,-4.00796800,-3.69167900,1.49480100,3345.68500000,-10336.63000000
0.08125000,1.78333700,-1.66088900,25.54901000,-202.55600000,6167.45000000,-31197.10000000,-3.45588700,0.92726410,6.11206700,-23.11342000,9671.94700000,-51018.82000000,-5.41433900,-4.01306800,0.69954930,-12.96024000,2215.13200000,-10703.20000000
0.08229167,1.81428400,-1.86791100,18.68613000,-154.74870000,-9723.23400000,64678.90000000,-3.45230200,0.88492270,8.74607900,-59.70401000,3908.46100000,-23256.60000000,-5.42035100,-4.03496900,-2.88924600,-22.04814000,2520.72100000,-3232.07500000
0.08333333,1.82226700,-1.98328200,2.31291000,-62.65553000,-6835.48900000,66517.73000000,-3.43766600,0.80288080,15.88916000,-75.03637000,891.61570000,7009.94900000,-5.42035800,-4.05900200,6.73578500,-19.36410000,8076.33700000,5518.11200000
0.08437500,1.81910300,-1.99844300,3.55045100,-9.44210900,3897.19600000,47707.48000000,-3.41919900,0.72859690,11.29067000,-45.06353000,-2413.98300000,28816.72000000,-5.40631800,-4.07531000,15.20459000,-10.13500000,3141.36600000,8154.96000000
0.08541667,1.82966400,-2.00295300,12.71109000,26.86763000,-8188.05300000,39418.42000000,-3.41414300,0.70899840,8.27017400,-9.38139800,-3552.43800000,31895.98000000,-5.38868200,-4.08011700,13.32529000,-1.73781600,-5582.12300000,9325.02800000
0.08645833,1.84558400,-1.94246900,-10.08929000,78.01287000,-7938.61800000,23641.44000000,-3.40197000,0.70905230,6.52311600,17.79676000,-5839.92300000,34931.20000000,-5.37855700,-4.07893100,3.22613600,8.30186800,-6498.35500000,9059.90200000
0.08750000,1.80864400,-1.84042600,-14.44693000,79.93814000,-894.67190000,-18706.53000000,-3.40055400,0.74607500,-4.95729300,63.16778000,-6636.49500000,7195.53300000,-5.38196100,-4.06282100,-1.76754100,18.35935000,-10176.59000000,5922.68500000
0.08854167,1.81548700,-1.77593100,-1.21243200,34.90093000,10836.67000000,-64549.96000000,-3.41229700,0.84065190,-8.73309200,44.72662000,-3389.87100000,-28492.20000000,-5.38223900,-4.04068200,-14.57491000,20.54545000,-3373.57400000,-8350.78500000
0.08958333,1.80611800,-1.76771600,1.41689800,-51.23816000,5432.73800000,-81854.34000000,-3.41874700,0.83925550,-9.86621400,-11.80471000,3516.53500000,-49827.15000000,-5.41232500,-4.02001800,-15.07100000,2.78259500,4492.66800000,-15980.28000000
0.09062500,1.81843800,-1.88267700,13.89618000,-143.87510000,5037.58900000,-44456.54000000,-3.43285200,0.81605870,-4.15983400,-51.33620000,8266.40000000,-41528.69000000,-5.41363700,-4.03488500,0.52051950,-17.11272000,11881.33000000,-9813.16700000
0.09166667,1.83506900,-2.06745600,11.63446000,-149.03480000,2704.32600000,12566.92000000,-3.42741400,0.73230500,9.89302700,-102.04170000,10192.72000000,-23468.52000000,-5.41124100,-4.05567000,7.47776500,-16.52619000,7489.61600000,1862.18300000
0.09270833,1.84267700,-2.19316600,16.66062000,-106.79050000,1555.18000000,40884.68000000,-3.41224200,0.60347180,16.75679000,-104.93640000,3066.90000000,12151.65000000,-5.39805800,-4.06931500,16.76200000,-12.00465000,6534.16700000,5313.45700000
0.09375000,1.86977800,-2.28993600,19.14782000,-67.55949000,-9419.80900000,37951.71000000,-3.39250400,0.51368750,16.57946000,-70.51855000,-5387.86100000,36232.23000000,-5.37632000,-4.08067900,21.44259000,-6.29289700,-2174.19400000,4176.01000000
0.09479167,1.88256800,-2.33391500,-3.94570100,-24.93810000,-7288.61300000,26640.41000000,-3.37770100,0.45655820,5.75077100,-31.05089000,-7098.27300000,30640.63000000,-5.35338600,-4.08242500,13.08534000,-2.08356000,-7279.09000000,3425.77200000
0.09583333,1.86155800,-2.34189000,-2.25067800,-10.35513000,2043.37800000,11118.59000000,-3.38052300,0.44899810,-0.59004930,-2.76663300,-2673.76900000,18186.75000000,-5.34905900,-4.08502000,3.70807900,-0.25190210,-8813.64300000,4127.30100000
0.09687500,1.87787900,-2.35548900,8.73868300,-6.01948300,1611.89500000,12066.40000000,-3.37893000,0.45079440,1.93625300,4.34756900,-1627.45600000,13201.20000000,-5.34566100,-4.08295000,-3.20448900,6.55989700,-5255.91900000,4211.99100000
0.09791667,1.87976400,-2.35443100,-2.77712400,15.15837000,-7814.63400000,13472.46000000,-3.37648900,0.45805550,-3.35315500,22.60962000,-2738.03300000,7890.87900000,-5.35573500,-4.07135400,-9.10601700,9.71237400,-96.71127000,1809.78600000
0.09895833,1.87209400,-2.32390900,-7.79985100,25.61116000,-4391.53000000,5521.66100000,-3.38591600,0.49789780,-5.90326800,26.55144000,-112.22900000,-253.46010000,-5.36463200,-4.06271600,-3.09855600,9.14905800,2345.24900000,-703.77750000
0.10000000,1.86351400,-2.30107400,-11.00077000,23.37883000,4318.75200000,4893.63900000,-3.38878800,0.51337100,-1.98448100,16.29904000,1637.74000000,-2271.86200000,-5.36219000,-4.05229300,-2.10932200,8.85771700,3267.92900000,1242.40800000
0.10104170,1.84917500,-2.27520300,-1.30933100,35.26076000,1557.32400000,3217.58200000,-3.39005000,0.53185410,-2.53166800,23.13237000,-49.61336000,5649.59600000,-5.36902600,-4.04426200,0.63172200,10.83992000,1408.52500000,416.34260000
0.10208330,1.86078600,-2.22761400,-1.93397500,34.45627000,3320.73900000,-6947.79000000,-3.39406200,0.56156350,-2.73465100,29.29210000,1738.35300000,-953.38720000,-5.36087400,-4.02971000,4.05570800,11.18172000,530.82160000,-2766.72400000
0.10312500,1.84514600,-2.20341900,-1.79614800,16.98121000,-1042.79300000,-11225.55000000,-3.39574800,0.59287930,1.19544200,21.77997000,1065.54400000,-7890.67700000,-5.36057700,-4.02096700,-0.28604740,4.40226900,-3611.43000000,-5949.53600000
0.10416670,1.85704400,-2.19223700,2.77426200,10.86980000,2537.66400000,-5662.12000000,-3.39157100,0.60693840,0.61455570,10.76644000,-328.42250000,-8166.19300000,-5.36147000,-4.02053900,-2.81309300,-1.65936900,-845.03310000,-3852.91700000
0.10520830,1.85092600,-2.18077300,-1.49415600,6.72715800,-2205.32800000,-4721.65600000,-3.39446700,0.61530940,-1.10049700,5.52852900,-1282.53800000,-5245.96800000,-5.36643800,-4.02442400,-2.80453100,-3.65651700,1085.73500000,-2478.63700000
0.10625000,1.85393100,-2.17822200,0.94388060,0.12377570,3872.76500000,-8629.86800000,-3.39386400,0.61845620,-0.88367880,-0.05032555,909.88580000,-5708.50600000,-5.36731300,-4.02815600,0.14845110,-6.14105200,2232.29800000,-4003.86600000
0.10729170,1.85289200,-2.18051600,4.59484100,-10.16723000,-2446.07700000,-3324.70000000,-3.39630800,0.61520450,-0.17316770,-6.41322600,840.44740000,-6079.02800000,-5.36612800,-4.03721800,1.75891400,-12.23416000,-841.23650000,-2705.75700000
0.10833330,1.86350400,-2.19940400,-0.71890320,-9.91952200,939.36730000,-6354.34400000,-3.39422500,0.60509530,1.73495900,-12.77771000,-570.05680000,-8319.33000000,-5.36364800,-4.05364400,-1.07397200,-12.84104000,2342.83500000,1929.20300000
0.10937500,1.85139500,-2.20118100,0.85414710,-17.64417000,1399.05100000,-8446.38500000,-3.39269400,0.58858430,-1.34484300,-23.11509000,-217.55890000,-7781.47100000,-5.36836600,-4.06397000,4.30218300,-7.25320500,3040.65700000,3977.91400000
0.11041670,1.86528400,-2.23616200,8.07105800,-33.28540000,1043.38600000,-5503.38900000,-3.39702700,0.55693880,-0.06902463,-30.59496000,1703.58600000,-2367.89400000,-5.35468500,-4.06875500,8.88449300,-4.25990300,754.88710000,2684.15300000
