t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.01875000,1.57049900,-1.17679500,1.86014100,-5.82592100,1787.88400000,-993.22660000,-3.21288000,1.70909200,3.09274600,-7.53043300,3004.98100000,-1636.20200000,-4.74162900,-3.15876700,3.43470600,-5.47494600,940.78560000,2102.41400000
0.01979167,1.56521900,-1.17647500,1.99850600,-7.72835200,8.21419700,583.13330000,-3.20835900,1.69936700,7.07087700,-8.40424800,-47.62819000,1930.20400000,-4.74482100,-3.16460900,0.21865490,-3.52967000,-1250.04700000,952.20570000
0.02083333,1.57466200,-1.19289600,5.40879000,-8.78067100,329.06080000,1956.56700000,-3.19814900,1.69158300,4.37135500,-3.54599700,-2168.19200000,3482.97100000,-4.74117300,-3.16612100,2.79763300,-2.70017900,1858.37300000,1615.54800000
0.02187500,1.57648700,-1.19476800,0.76982350,-0.67009990,-2705.34100000,4927.66100000,-3.19925200,1.69197900,0.40325190,-0.09179149,-3115.99800000,1897.56900000,-4.73899300,-3.17023400,3.25414500,-1.20889100,-459.81430000,1495.67700000
0.02291667,1.57626600,-1.19429200,-0.01377104,0.76573620,-104.59390000,915.67320000,-3.19730800,1.69139200,-0.57770880,-0.32307520,-2991.84100000,454.94530000,-4.73439400,-3.16863900,2.53985400,1.39618900,-4343.14200000,1610.04400000
0.02395833,1.57645800,-1.19317300,0.67831060,1.15332200,-119.60640000,161.82180000,-3.20045500,1.69130600,-6.27224500,0.85808170,-1510.87600000,594.78280000,-4.73370100,-3.16732500,-5.60061100,1.65875100,-3339.55000000,-63.58722000
0.02500000,1.57767900,-1.19188900,0.01508432,1.10029100,-46.39253000,-35.55028000,-3.21037600,1.69317900,-4.95755700,1.23119700,1859.79000000,-472.98300000,-4.74606200,-3.16518400,-6.68053000,1.47889000,1085.72300000,-519.68410000
0.02604167,1.57649000,-1.19088100,0.01523996,1.02243400,-200.98250000,-497.87200000,-3.21078400,1.69387100,-0.59901210,-0.28760190,2306.79600000,-974.91100000,-4.74761900,-3.16424400,-1.02872500,0.42286460,3610.93800000,-440.43710000
0.02708333,1.57771100,-1.18975900,0.22728870,0.21986620,453.51310000,-657.56170000,-3.21162400,1.69258000,-0.85617920,-1.02190900,1279.98800000,-332.87860000,-4.74820500,-3.16430300,0.13510750,0.43654330,1072.87900000,-289.31300000
0.02812500,1.57696300,-1.19042300,0.36940210,-0.60468440,572.32970000,-36.51072000,-3.21256700,1.69174200,1.70943400,-0.78564100,1490.76300000,59.60645000,-4.74733800,-3.16333500,1.27576100,0.14177710,2502.99800000,-129.07650000
0.02916667,1.57848000,-1.19101900,1.81420900,0.16947360,24.68531000,-123.31090000,-3.20806200,1.69094300,3.16902900,-0.90388820,180.20870000,158.61150000,-4.74554700,-3.16400700,4.91947400,-0.19244150,897.80340000,-891.84330000
0.03020833,1.58074300,-1.19007000,0.59319380,-0.45855430,1745.43600000,-98.90769000,-3.20596500,1.68985900,1.46006600,-0.56499230,702.10340000,2461.44500000,-4.73708900,-3.16373600,4.51262900,-1.25739900,-343.29390000,-230.99350000
0.03125000,1.57971600,-1.19197400,4.20669400,-0.69575640,-4800.24300000,20584.77000000,-3.20502000,1.68976600,4.17229700,3.82105600,-2931.01800000,23555.12000000,-4.73614600,-3.16662700,2.49000800,-1.37258200,-2525.73200000,1337.32900000
0.03229167,1.58950700,-1.19151900,-5.56119900,37.63209000,-3515.96500000,23355.52000000,-3.19727300,1.69782000,-2.25021200,44.32912000,-7147.88500000,22616.00000000,-4.73190100,-3.16659500,0.70078960,1.88190700,-3084.43600000,2013.71800000
0.03333333,1.56813000,-1.11357400,-9.68261300,60.47701000,-4876.47900000,4607.46300000,-3.20970800,1.78211900,-13.70168000,63.34708000,-3959.50500000,-2543.67300000,-4.73468600,-3.16270600,-4.81963000,3.22403600,-6145.13700000,2504.10400000
0.03437500,1.56933500,-1.06552500,-9.03132300,38.85597000,1311.59200000,-14828.05000000,-3.22581800,1.82979300,-10.34982000,30.90225000,2316.26900000,-17170.20000000,-4.74194200,-3.15987900,-11.57453000,6.19196800,-914.90680000,437.19380000
0.03541667,1.54931500,-1.03262400,-12.38533000,29.81134000,871.33560000,-5248.00600000,-3.23127000,1.84649800,-6.92162800,24.61479000,3518.12700000,-6007.03900000,-4.75879900,-3.14980600,-8.79163500,5.75968200,4411.78600000,-1357.65600000
0.03645833,1.54353200,-1.00341800,-4.02631200,28.40235000,7073.26000000,-7556.76200000,-3.24023800,1.88107400,-4.78015600,24.24064000,3924.20800000,-6834.39400000,-4.76025800,-3.14787900,0.16344460,1.76225300,6509.87800000,-3036.79500000
0.03750000,1.54092700,-0.97345240,1.27150200,16.21844000,4026.77300000,-11665.51000000,-3.24122900,1.89700000,2.14620600,7.68046400,3282.62200000,-10064.74000000,-4.75845900,-3.14613500,3.85721800,0.17996370,744.36410000,-1190.12300000
0.03854167,1.54618100,-0.96962990,5.20019400,0.86270320,2095.74300000,-7571.89000000,-3.23576700,1.89707500,2.75264300,2.08915800,957.73840000,-2859.86600000,-4.75222200,-3.14750400,2.58535700,-1.15449300,-2083.51900000,-1352.52100000
0.03958333,1.55176100,-0.97165510,5.17017900,1.01205200,-1777.44700000,-455.66910000,-3.23549400,1.90135200,2.64644900,3.47580800,-1612.45500000,568.97650000,-4.75307300,-3.14854000,-1.64179300,-2.20554700,-3897.99700000,-501.99940000
0.04062500,1.55695200,-0.96752140,1.86673700,1.51019800,-3221.33500000,-1086.33300000,-3.23025300,1.90431600,1.00580900,2.81103700,-1571.64800000,-1730.60900000,-4.75564300,-3.15209900,-4.93301200,-2.67514500,-257.29570000,-1098.06100000
0.04166667,1.55565000,-0.96850890,-2.26044800,-2.19731000,-2601.29000000,-545.84930000,-3.23339900,1.90720800,-2.23139200,0.30398320,-1040.06900000,-2024.62200000,-4.76335000,-3.15411300,-3.34378500,-3.83647100,729.23180000,-905.03310000
0.04270833,1.55224300,-0.97209920,-3.38039000,-0.10952580,-793.62470000,322.97330000,-3.23490200,1.90494900,-0.49589420,-2.11613800,1216.14400000,-690.60130000,-4.76260900,-3.16009200,-1.57610600,-5.27635900,732.02830000,-731.94250000
0.04375000,1.54860700,-0.96873710,-3.76193900,0.06002092,190.92280000,-336.32860000,-3.23443200,1.90280000,0.45902980,-0.92852730,1944.89900000,-25.20989000,-4.76663300,-3.16510600,-3.15309700,-4.93927200,766.68290000,1643.04300000
0.04479167,1.54440500,-0.97197410,-3.16834900,-2.30642900,1269.41800000,-853.50290000,-3.23394600,1.90301500,3.05346500,-1.59468600,221.52390000,-660.54560000,-4.76917800,-3.17038200,0.17673570,-2.34415400,3517.84000000,3236.00200000
0.04583333,1.54200700,-0.97354210,-1.01510500,-1.09526400,1731.46800000,1447.05100000,-3.22807100,1.89947800,2.15609700,-3.03313400,-1136.03900000,-63.25973000,-4.76626500,-3.16998900,4.56930700,2.32017400,1349.74800000,2593.98700000
0.04687500,1.54229100,-0.97425590,0.63180570,0.53642740,559.72800000,658.33680000,-3.22945400,1.89669600,-0.75937020,-1.52874000,-1175.68300000,1455.14800000,-4.75965800,-3.16554800,3.52382600,3.35614700,-1262.06800000,-289.90550000
0.04791667,1.54332300,-0.97242460,0.18485620,0.71567150,-669.15730000,99.29184000,-3.22965300,1.89629300,0.29712340,0.19041380,-661.17840000,774.77220000,-4.75892400,-3.16299800,0.85930930,1.33800800,-4019.27500000,-2757.16000000
0.04895833,1.54267600,-0.97276490,-0.99111080,0.19620740,-1352.51100000,-903.49120000,-3.22883500,1.89709200,-1.72059500,0.17224840,-1450.30000000,-120.90590000,-4.75786800,-3.16276100,-3.72588400,-2.22530300,-3881.15700000,-1260.69900000
0.05000000,1.54125800,-0.97201580,-2.46554400,-0.66982890,167.57910000,-152.51420000,-3.23323700,1.89665100,-3.59956000,-0.32771390,-847.59200000,-131.90210000,-4.76668600,-3.16763400,-8.58540600,-2.18641900,-448.57530000,1047.92700000
0.05104167,1.53753900,-0.97416040,-1.23795900,-0.77632020,832.86340000,248.57710000,-3.23633400,1.89641000,-2.95225900,-0.02045307,1294.58900000,350.04870000,-4.77575400,-3.16731600,-4.60367000,0.93070050,3445.70700000,1320.14200000
0.05208333,1.53867900,-0.97363310,0.21882030,0.42456760,1225.41500000,785.97160000,-3.23938800,1.89660900,-1.22940700,0.41628090,1950.08200000,506.45310000,-4.77627700,-3.16569500,-0.25323040,0.53292980,4114.72800000,-331.27380000
0.05312500,1.53799500,-0.97327590,0.55813560,0.61562320,1286.49100000,708.91080000,-3.23889500,1.89727700,1.45377900,1.01525000,1146.82600000,31.01314000,-4.77628200,-3.16620600,3.02141700,-0.18490880,2905.85000000,199.08060000
0.05416667,1.53984200,-0.97235060,3.17137800,1.85319800,807.59800000,255.29600000,-3.23635900,1.89872400,1.35155400,0.65981840,-65.89655000,-589.33920000,-4.76998200,-3.16608000,6.55693400,1.04864300,789.23370000,799.07430000
0.05520833,1.54460200,-0.96941510,2.72954900,1.56344900,-1435.99000000,-814.39280000,-3.23607900,1.89865100,0.79215030,-0.42378500,-216.72570000,-511.26080000,-4.76262200,-3.16402100,4.71484000,1.73570700,-3378.98400000,-881.83030000
0.05625000,1.54552800,-0.96909340,-0.36645640,-0.25868910,-2166.18300000,-1345.05400000,-3.23470900,1.89784100,1.21828400,-0.44925010,-854.58470000,-691.42130000,-4.76016000,-3.16246400,-0.77843580,-0.67929840,-3575.60800000,-1722.26200000
0.05729167,1.54383900,-0.96995400,-1.84708000,-1.17222400,-1974.90700000,-1514.60800000,-3.23354100,1.89771600,-0.81442280,-1.51983800,-324.34160000,-562.29350000,-4.76424300,-3.16543600,-3.37407000,-2.49089700,-2994.48900000,-197.96220000
0.05833333,1.54168000,-0.97153550,-4.07900100,-3.19270900,107.32550000,84.38424000,-3.23640600,1.89467500,-0.34058050,-2.17390900,233.13690000,202.15010000,-4.76718900,-3.16765300,-5.96408200,-0.85890170,-517.85550000,646.61000000
0.05937500,1.53534100,-0.97660550,-2.65494200,-1.85562600,1485.81300000,1145.38300000,-3.23425100,1.89318700,0.81510460,-0.77872650,-93.78417000,1122.91300000,-4.77666900,-3.16722500,-5.88614200,-0.67744880,1673.38900000,-10.62260000
0.06041667,1.53614900,-0.97540140,0.34505010,0.40099760,2751.48400000,1961.23900000,-3.23470700,1.89305200,-1.13823700,0.19805020,235.97700000,889.46080000,-4.77945200,-3.16906400,-1.30660000,-1.42227200,3793.31000000,-298.84330000
0.06145833,1.53605900,-0.97577010,2.14524200,1.34209200,-1658.83200000,5074.19800000,-3.23662200,1.89359900,0.89529600,1.00609300,1210.93100000,2082.55300000,-4.77939100,-3.17018900,1.71148400,-1.05062100,5483.30900000,3400.25600000
0.06250000,1.54061800,-0.97260540,-1.56322500,10.49884000,-2217.65600000,6272.25200000,-3.23284200,1.89514800,2.43593000,4.23498500,85.40702000,7857.57000000,-4.77588600,-3.17125300,9.51532100,4.79034200,-47.85509000,2495.82700000
0.06354167,1.53280300,-0.95389750,-4.86723200,16.50626000,171.25320000,15117.83000000,-3.23154700,1.90242200,0.45456140,16.70362000,-3704.02400000,23650.18000000,-4.75956700,-3.16020900,4.69986200,6.40531400,-4666.20700000,722.38810000
0.06458333,1.53047800,-0.93821740,0.06682303,37.33072000,-2195.92300000,25070.73000000,-3.23189500,1.92994800,-4.71045700,52.20778000,-2615.87400000,29550.14000000,-4.76609500,-3.15790900,-4.47412800,4.00843100,-6412.73800000,700.74960000
0.06562500,1.53294200,-0.87612520,-7.72105700,73.34700000,-5361.24700000,30128.91000000,-3.24136100,2.01118800,-6.50220800,83.46266000,-1237.33400000,25090.36000000,-4.76888800,-3.15185800,-6.09367800,8.58304500,-874.56770000,19.49893000
0.06666667,1.51439300,-0.78541110,-14.74938000,99.12245000,-3018.23100000,3136.17800000,-3.24544200,2.10382800,-5.67364000,100.68130000,-1252.75600000,-3227.47000000,-4.77879000,-3.14002800,-7.77451500,5.43096000,-1816.18200000,-2594.12400000
0.06770833,1.50221400,-0.66962010,-11.69410000,85.08247000,14489.83000000,-75942.85000000,-3.25318100,2.22094100,-9.66396700,83.45271000,2512.41600000,-42381.42000000,-4.78508500,-3.14054300,-8.53872300,0.89114730,3164.21100000,-4523.10000000
0.06875000,1.49003000,-0.60815600,11.66307000,-52.35352000,14352.09000000,-116295.10000000,-3.26557500,2.27768800,-2.21078800,8.93573200,6245.34200000,-71990.47000000,-4.79657900,-3.13817100,-3.25423100,-2.12115400,4671.76000000,-6118.92500000
0.06979167,1.52651200,-0.77868990,26.14844000,-182.59340000,1565.33100000,-53883.70000000,-3.25778700,2.23955700,6.56443500,-70.55068000,7139.72300000,-52346.50000000,-4.79186500,-3.14496200,3.86756000,-12.46241000,4556.31000000,-4700.80500000
0.07083333,1.54450600,-0.98855880,10.07934000,-160.01940000,-11061.44000000,43488.64000000,-3.25189900,2.13070700,10.34828000,-103.46000000,570.78630000,-10404.56000000,-4.78852200,-3.16413400,4.72238400,-13.66169000,1884.67000000,2225.68000000
0.07187500,1.54751100,-1.11206400,2.38700100,-82.58982000,-4312.57400000,61363.90000000,-3.23622800,2.02401500,9.95290500,-88.99954000,-2424.63500000,15467.70000000,-4.78202600,-3.17342400,8.05972700,-6.03346200,-523.66400000,5530.49300000
0.07291667,1.54947900,-1.16062100,1.96905800,-30.17070000,-450.39010000,45968.99000000,-3.23116400,1.94529200,3.38271000,-68.55124000,-6637.18000000,25912.60000000,-4.77173100,-3.17670400,4.67988800,-2.13767000,-2645.57900000,2245.46800000
0.07395833,1.55161300,-1.17491900,1.60582400,9.42996000,-2039.42000000,35969.81000000,-3.22918000,1.88120000,-2.88555600,-38.25136000,-2544.60100000,29101.70000000,-4.77227700,-3.17787800,0.63503680,-1.43465600,-2648.41300000,967.24890000
0.07500000,1.55282400,-1.14097500,-1.97009800,46.97745000,-338.89400000,8477.95000000,-3.23717500,1.86560100,-3.65058300,-3.86300300,-426.01110000,21506.44000000,-4.77040800,-3.17969300,0.43164610,-0.52845370,-4915.10700000,3726.99200000
0.07604167,1.54750900,-1.07705000,-0.57844950,32.08010000,3656.08400000,-51598.08000000,-3.23678600,1.87315200,-1.64995400,6.50900700,1936.40400000,-399.25700000,-4.77137700,-3.17897900,-9.00608200,5.96643900,-1483.34700000,2257.84500000
0.07708333,1.55161900,-1.07414200,6.95696000,-61.72577000,5744.86500000,-81224.10000000,-3.24061300,1.87916200,-1.13255000,-4.96072800,1837.11100000,-20642.68000000,-4.78917000,-3.16726300,-6.30994700,6.22775700,5331.96100000,-1814.64200000
0.07812500,1.56200200,-1.20564500,11.39934000,-148.24340000,3641.56100000,-39410.92000000,-3.23914500,1.86281700,2.96951900,-36.48584000,3364.35400000,-23137.34000000,-4.78452300,-3.16600400,6.09928100,0.14880880,7635.44800000,-5130.09500000
0.07916667,1.57536800,-1.38298200,14.31103000,-144.56870000,2923.08600000,24099.15000000,-3.23442600,1.80315000,5.78085000,-57.53577000,4753.90100000,-6796.63900000,-4.77646400,-3.16695300,8.42781100,-3.65376600,2238.51000000,-2182.66300000
0.08020833,1.59181700,-1.50683000,17.46792000,-91.47520000,-3134.72800000,53609.02000000,-3.22710200,1.74295100,12.26069000,-49.00291000,1582.46700000,7757.93100000,-4.76696500,-3.17361600,10.52519000,-5.20150500,162.36380000,36.96004000
0.08125000,1.61175900,-1.57355500,9.43509400,-33.13461000,-10364.65000000,57663.68000000,-3.20888300,1.70106000,11.28027000,-38.99992000,-2313.18200000,14620.27000000,-4.75453600,-3.17778900,9.42718300,-2.98875900,-1785.44700000,1956.14900000
0.08229167,1.61147300,-1.57586000,-6.28079200,29.10188000,-9738.97600000,48213.76000000,-3.20360100,1.66170100,4.93902500,-21.74367000,-5376.84400000,17629.69000000,-4.74732500,-3.17984300,6.01806800,-1.12686800,-3084.51500000,1501.99900000
0.08333333,1.59867400,-1.51292600,-11.32137000,70.41231000,-109.42460000,17195.87000000,-3.19859300,1.65576100,1.41303300,1.15795600,-2565.50800000,18698.19000000,-4.74199800,-3.18013700,3.35221200,0.17146430,-2858.73200000,1852.65500000
0.08437500,1.58788700,-1.42916800,-5.99743200,65.44648000,3338.77200000,-22235.03000000,-3.20065800,1.66411400,-1.43497800,15.77197000,-2581.42700000,6637.05200000,-4.74034100,-3.17948500,-0.07393292,2.47733000,-4916.80500000,2946.61800000
0.08541667,1.58618000,-1.37658000,-3.05592700,22.39883000,8777.70400000,-56809.32000000,-3.20158300,1.68861900,-3.01940200,17.13336000,-1382.91100000,-9915.44800000,-4.74215200,-3.17497600,-6.44301500,6.46887500,1844.12900000,1103.09500000
0.08645833,1.58152100,-1.38250400,9.29520800,-52.15511000,6397.22100000,-53584.05000000,-3.20694800,1.69980800,-5.02141200,-5.49898200,2420.59400000,-23014.48000000,-4.75376400,-3.16600900,0.93552030,5.55798200,4505.18800000,-3103.10700000
0.08750000,1.60554500,-1.48523600,15.48962000,-98.51446000,-1222.66200000,-4023.95100000,-3.21204400,1.67716300,1.45763800,-32.94038000,6581.80300000,-12140.62000000,-4.74020300,-3.16339700,7.81107600,-0.71307760,1942.95200000,-4773.96300000
0.08854167,1.61379100,-1.58774200,3.27965500,-59.43609000,-5974.77700000,34856.77000000,-3.20391100,1.63118300,10.15169000,-33.23076000,2235.80900000,2995.37000000,-4.73749100,-3.16749400,1.87362900,-4.75483800,-416.68290000,-2642.87800000
0.08958333,1.61237700,-1.60906100,2.27986100,-15.48864000,-1262.71400000,32834.58000000,-3.19089500,1.60793200,6.70533300,-22.02482000,-3249.92000000,12630.82000000,-4.73630000,-3.17330300,6.68650400,-5.94142300,367.02450000,1215.96100000
0.09062500,1.61854000,-1.62001000,2.79617800,2.90749600,-5352.56200000,29234.01000000,-3.18994200,1.58529700,1.33217800,-10.05812000,-5548.33500000,15962.44000000,-4.72356100,-3.17987200,5.31411500,-2.72093600,-3901.83500000,2469.39700000
0.09166667,1.61820300,-1.60300400,-9.03760100,44.51171000,-6713.30400000,36929.33000000,-3.18811900,1.58697800,-3.20021400,12.90900000,-3072.10800000,20821.22000000,-4.72522900,-3.17897100,-3.88384200,0.35301920,-5141.46700000,3858.88900000
0.09270833,1.59971200,-1.52727700,-13.79832000,84.31952000,-3355.13600000,22835.44000000,-3.19660900,1.61219100,-6.74282000,33.54515000,-3548.69300000,22480.46000000,-4.73165200,-3.17913700,-5.19970400,4.05753700,-1480.94200000,6862.66100000
0.09375000,1.58945600,-1.42733800,-13.17739000,91.94979000,2276.88600000,-9101.98700000,-3.20216700,1.65686400,-8.96568800,58.55915000,1489.32600000,4378.95200000,-4.73606200,-3.17051800,-6.10005400,14.97130000,-506.63220000,5490.18300000
0.09479167,1.57225900,-1.33571500,-11.31362000,65.73152000,5470.61700000,-39988.72000000,-3.21528700,1.73418900,-5.84283500,49.36447000,2592.86100000,-21593.92000000,-4.74436100,-3.14794700,-7.05685000,17.41435000,2140.49900000,-4757.84800000
0.09583333,1.56588600,-1.29039800,-0.60714970,7.94039800,9434.22700000,-45842.84000000,-3.21434000,1.75970600,-0.86276030,6.76104500,4982.63200000,-33990.69000000,-4.75076300,-3.13423800,-1.74290300,4.17099800,3360.34800000,-12305.01000000
0.09687500,1.57099400,-1.31917300,8.63966000,-35.61843000,5129.39700000,-28041.47000000,-3.21708500,1.74827500,2.35376700,-21.46525000,2959.76300000,-25137.10000000,-4.74799200,-3.13925700,1.27055800,-9.51120100,2291.31000000,-8883.31900000
0.09791667,1.58388500,-1.36460300,10.61124000,-47.17403000,-1842.77900000,-1629.77100000,-3.20943600,1.71498700,7.02722600,-44.30743000,2371.82900000,-3651.80500000,-4.74811600,-3.15405300,1.73892100,-14.36912000,-1853.95200000,-2629.27900000
0.09895833,1.59310100,-1.41745200,4.39829000,-40.37001000,-2914.94600000,16034.45000000,-3.20244500,1.65596800,6.51955800,-34.29765000,-2860.81000000,15651.40000000,-4.74436900,-3.16919300,-1.17981800,-14.38655000,-2201.13700000,3402.64200000
0.10000000,1.59304900,-1.44870700,3.07320200,-12.76190000,-1701.31500000,22306.50000000,-3.19585400,1.64353300,1.71622800,-4.59587800,-3120.62300000,21938.07000000,-4.75057400,-3.18402500,-4.66216300,-8.09270900,805.08210000,7240.35700000
0.10104170,1.59950400,-1.44403900,2.85872900,8.91428500,-3866.43400000,24029.71000000,-3.19886900,1.64639300,-1.47476300,9.36416600,-4459.72000000,23565.75000000,-4.75408200,-3.18605200,0.93520150,1.88526100,1194.99700000,8387.78400000
0.10208330,1.59900400,-1.43013500,-5.64401500,33.25895000,-6087.10300000,26686.74000000,-3.19892600,1.66304200,-5.70327800,41.67201000,-2646.17700000,23383.78000000,-4.74862600,-3.18009800,-0.33252160,9.11326100,1302.95400000,10122.88000000
0.10312500,1.58774500,-1.37475000,-10.81990000,67.51762000,395.20040000,17997.19000000,-3.21075100,1.73321000,-9.12297200,64.83528000,-491.32170000,11776.84000000,-4.75477500,-3.16706600,0.52525580,22.03668000,-212.75820000,1427.88200000
0.10416670,1.57646300,-1.28947400,-4.92919500,73.24002000,2410.97300000,-3311.32600000,-3.21793200,1.79811600,-5.48431500,61.87740000,3202.07100000,-7329.30700000,-4.74753200,-3.13418800,2.49364900,16.47962000,271.24010000,-7513.97600000
0.10520830,1.57747600,-1.22216600,-3.47394400,57.16886000,-68.83092000,-18402.73000000,-3.22217700,1.86212100,-2.58113700,51.25842000,756.29590000,-14330.18000000,-4.74958000,-3.13273400,-1.21011100,0.79734910,-2746.51900000,-9578.79800000
0.10625000,1.56922500,-1.17037200,-7.27799100,35.97029000,2211.19100000,-24921.75000000,-3.22330900,1.90490400,-3.35878800,30.66132000,95.18705000,-25154.64000000,-4.75005300,-3.13252700,-2.13509100,-1.28088500,-6492.74100000,-5788.65700000
0.10729170,1.56231400,-1.14722800,0.87817220,4.86239700,3344.93700000,-30593.15000000,-3.22917400,1.92599900,-3.54330700,0.19842050,1837.66700000,-30235.56000000,-4.75402800,-3.13540200,-13.88626000,-10.49485000,-248.20060000,-5333.79000000
0.10833330,1.57105500,-1.16024200,2.57633300,-28.47622000,1894.55600000,-19974.99000000,-3.23069100,1.90531700,1.03455500,-34.48184000,3226.43000000,-17418.43000000,-4.77898300,-3.15439100,-7.62270000,-14.87096000,3681.61800000,730.66730000
0.10937500,1.56768100,-1.20655400,1.42408800,-39.54189000,1035.64000000,-6323.56200000,-3.22701900,1.85416200,3.58370800,-38.86779000,3520.99100000,-4043.98300000,-4.76990800,-3.16638400,0.99196230,-7.48394100,6694.61800000,3144.35000000
0.11041670,1.57402200,-1.24262100,6.79579700,-37.54483000,50.72560000,1132.47300000,-3.22322500,1.82434300,7.48210300,-36.73278000,-538.54700000,4672.35000000,-4.77691600,-3.16998200,0.72142240,-7.12452800,1913.70900000,2688.61900000
0.11145830,1.58183900,-1.28477200,1.87083200,-38.93767000,1144.03500000,7281.29500000,-3.21143100,1.77763500,4.52210500,-34.40388000,-2286.76500000,10502.02000000,-4.76840500,-3.18122600,8.20483400,-4.41764900,6254.96700000,3378.14700000
