t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.01875000,1.64987200,-0.40108400,-15.67980000,82.16677000,-6829.93900000,28063.79000000,-3.26326800,7.29936300,-2.89816800,77.75107000,-4286.25000000,23414.79000000,-5.31510500,-2.72023700,-4.72287400,-4.854865E+00,-4.891407E+03,-5.67869E+03
0.01979167,1.61774100,-0.28195840,-19.89301000,119.07500000,915.91640000,25009.64000000,-3.26792300,7.39705700,-12.19910000,107.03530000,-5462.62900000,26424.21000000,-5.31719200,-2.72891300,-11.54067000,-9.393099E+00,-4.772395E+03,-1.678939E+03
0.02083333,1.60842800,-0.15301100,-8.53390500,130.11450000,1109.39900000,19898.78000000,-3.28868300,7.52235300,-16.72110000,132.54490000,-3960.21600000,26160.07000000,-5.33914900,-2.73980500,-18.19133000,-8.4471E+00,-2.66914E+03,1.649275E+03
0.02187500,1.59996200,-0.01088652,-17.66738000,158.51130000,-4479.80400000,14901.16000000,-3.30275900,7.67319200,-17.81423000,160.85300000,246.26840000,13930.88000000,-5.35509100,-2.74651200,-14.96284000,-5.381939E+00,2.832983E+03,4.509095E+03
0.02291667,1.57162100,0.17722100,-21.47024000,168.31400000,14967.95000000,-76582.67000000,-3.32579600,7.85746400,-18.42276000,165.96360000,5762.90600000,-40247.05000000,-5.37032100,-2.75101800,-12.85624000,3.005169E-01,7.85625E+03,6.290637E+03
0.02395833,1.55523200,0.33976760,12.48654000,12.77291000,17874.76000000,-144188.00000000,-3.34114000,8.01895000,-5.46261600,82.01738000,15693.91000000,-77592.00000000,-5.38187400,-2.74588500,0.24094870,8.398685E+00,1.10724E+04,2.086365E+03
0.02500000,1.59763400,0.20383120,25.22376000,-166.16460000,1696.60200000,-95110.73000000,-3.33717600,8.02833300,14.81968000,-11.98461000,9890.42100000,-62124.84000000,-5.36981900,-2.73352100,12.99392000,5.839554E+00,6.560041E+03,-3.999921E+03
0.02604167,1.60778200,-0.00640863,7.83811500,-178.43890000,-9145.47700000,28393.23000000,-3.31026600,7.99398200,18.07419000,-41.72752000,94.09217000,-27127.76000000,-5.35480400,-2.73372000,12.90975000,-1.908171E+00,-1.588443E+03,-6.755504E+03
0.02708333,1.61396400,-0.16791640,7.60067600,-102.71040000,-5842.29800000,59136.17000000,-3.29952200,7.94140100,11.11106000,-65.81121000,-5128.91100000,783.76160000,-5.34292400,-2.73749600,9.34584600,-7.333695E+00,4.841898E+03,-9.991331E+03
0.02812500,1.62361600,-0.22038870,-1.97898900,-44.47004000,-1817.59600000,44878.89000000,-3.28711700,7.85687500,9.12318600,-47.96567000,-1654.07100000,24370.08000000,-5.33533300,-2.74899800,20.70665000,-2.197577E+01,1.221779E+03,-3.013415E+03
0.02916667,1.60984100,-0.26056230,-1.33540000,-17.94827000,-181.82770000,26811.38000000,-3.28051500,7.84147200,6.70331700,-4.79694600,-2550.30400000,31553.28000000,-5.29978500,-2.78327900,18.28292000,-1.82937E+01,-9.512508E+03,5.839863E+03
0.03020833,1.62083400,-0.25778090,3.63410000,14.71409000,3730.17900000,31088.81000000,-3.27315200,7.84688100,4.65677300,14.54804000,-4254.50600000,27831.36000000,-5.29724400,-2.78711000,-4.55559800,-4.022349E+00,-1.168034E+04,1.001539E+04
0.03125000,1.61741200,-0.22990800,2.00461000,44.74602000,-5070.96100000,18201.42000000,-3.27081400,7.87178100,-2.25814400,50.61508000,-5777.19200000,13127.68000000,-5.30927600,-2.79165900,-6.50688600,-2.086491E-01,-5.965889E+02,5.921619E+03
0.03229167,1.62501100,-0.16456000,-2.96479000,56.88776000,388.33760000,-30575.10000000,-3.27785700,7.95232900,-8.12617600,51.83445000,987.65090000,-25445.33000000,-5.31080000,-2.78754500,-3.12125300,8.851278E+00,3.270326E+03,3.9086E+03
0.03333333,1.61123500,-0.11139180,-2.41723400,-13.91297000,6736.39400000,-86112.34000000,-3.28774300,7.97976900,-1.14014600,-8.51568700,10415.41000000,-58146.21000000,-5.31577800,-2.77321900,-1.37441400,9.367357E+00,5.727078E+03,-3.03269E+03
0.03437500,1.61997500,-0.19354540,14.71862000,-132.56510000,11852.36000000,-78835.53000000,-3.28023200,7.93458800,15.03568000,-71.59025000,11603.24000000,-49389.94000000,-5.31366300,-2.76802900,9.02121200,1.130022E+00,9.750343E+03,-6.11937E+03
0.03541667,1.64189900,-0.38756910,22.35304000,-184.47240000,816.30490000,-15067.42000000,-3.25641900,7.83062300,23.92409000,-112.65770000,2345.63000000,-25652.77000000,-5.29698400,-2.77086400,19.89498000,-3.713497E+00,6.368688E+03,-8.161865E+03
0.03645833,1.66654300,-0.57786280,16.85949000,-159.13660000,-4852.30900000,29041.60000000,-3.23039000,7.69988500,19.84328000,-124.77860000,-2710.93700000,6238.56600000,-5.27221500,-2.77576600,22.57235000,-1.424438E+01,-1.65413E+03,-5.722543E+03
0.03750000,1.67702300,-0.71910360,10.10810000,-119.75920000,-3456.10100000,41835.28000000,-3.21507900,7.57066800,16.41016000,-100.92030000,-3421.91400000,24978.80000000,-5.24995800,-2.80054000,16.27677000,-1.891465E+01,-8.779093E+03,-8.590578E+01
0.03854167,1.68760200,-0.82736130,10.58319000,-74.95840000,-1085.37600000,29148.52000000,-3.19620200,7.48963400,14.46098000,-67.68018000,-3918.12100000,26642.78000000,-5.23830500,-2.81517100,4.02387300,-1.196668E+01,-2.217539E+03,5.791908E+03
0.03958333,1.69907100,-0.87526690,8.34320600,-52.13944000,-2213.68300000,18577.89000000,-3.18495200,7.42966700,7.43760000,-47.29677000,-3346.69400000,17689.65000000,-5.24157500,-2.82547100,8.65285500,-7.316803E+00,1.687907E+03,6.662056E+03
0.04062500,1.70498400,-0.93598510,5.21418400,-44.16746000,-2839.00900000,15584.88000000,-3.18070700,7.39109900,6.67869300,-30.29766000,-2798.55500000,16602.45000000,-5.22027900,-2.83041500,12.99681000,1.462947E+00,-2.281044E+02,5.510945E+03
0.04166667,1.70993400,-0.96728250,2.93706800,-16.66850000,-868.75050000,21214.92000000,-3.17103800,7.36654700,3.63815300,-13.66810000,-4214.86300000,14868.06000000,-5.21449900,-2.82242300,4.51299600,5.833811E+00,-5.242324E+03,3.187156E+03
0.04270833,1.71110300,-0.97071110,2.72282800,1.19405000,-2671.53500000,11962.70000000,-3.17312800,7.36262400,-3.82700800,1.75655700,-2011.72600000,10714.56000000,-5.21087700,-2.81826100,2.92262500,6.353678E+00,-1.067302E+03,2.062542E+03
0.04375000,1.71560700,-0.96479490,-1.13234300,7.38128700,-3133.37300000,5624.31800000,-3.17901100,7.37020700,-0.93928080,8.62499000,-3976.09400000,8241.12500000,-5.20841000,-2.80918600,2.29006900,1.077277E+01,-4.2805E+03,3.340561E+03
0.04479167,1.70874400,-0.95533350,-5.71721200,12.29754000,-2296.24400000,6173.02800000,-3.17508500,7.38059300,-8.72100900,17.45231000,-1291.90600000,2152.34600000,-5.20610600,-2.79581800,-4.91932300,1.347367E+01,-6.766046E+03,1.602135E+02
0.04583333,1.70369600,-0.93917500,-4.88247700,20.24150000,2680.35100000,-1970.46200000,-3.19717900,7.40656600,-9.53927000,16.28933000,1447.39800000,-2189.16200000,-5.21865900,-2.78111600,-13.60961000,1.138485E+01,-1.155997E+03,-3.359386E+03
0.04687500,1.69857200,-0.91316370,-0.84951460,11.07023000,-271.17850000,-3353.03400000,-3.19495800,7.41452900,-0.24670230,9.13936800,5823.63000000,-3219.00200000,-5.23445900,-2.77209900,-7.80601100,5.985359E+00,3.859334E+03,-3.460444E+03
0.04791667,1.70192600,-0.91611200,-3.34197200,7.17888500,-2177.55500000,-1314.81700000,-3.19769300,7.42560600,-0.11281580,11.16866000,-1586.41900000,-364.19910000,-5.23492100,-2.76864600,-2.89316600,3.741434E+00,2.964847E+03,3.276259E+02
0.04895833,1.69160900,-0.89820770,-8.10008500,13.67807000,2319.70200000,1107.27300000,-3.19519300,7.43779700,-1.88213200,8.74280600,521.61740000,-3628.29200000,-5.24048600,-2.76430500,-3.62612200,6.795948E+00,2.190955E+03,6.296806E+02
0.05000000,1.68505100,-0.88761600,1.78866400,7.44230500,7874.01400000,-9269.11500000,-3.20161400,7.44382000,-1.30308900,3.07431600,2878.90900000,-6635.79100000,-5.24247500,-2.75448800,1.95906500,6.203192E+00,2.269431E+03,-3.29586E+03
0.05104167,1.69533600,-0.88270290,10.29595000,-4.58158800,-16.14358000,-5362.03500000,-3.19790800,7.44420200,5.79654000,-4.70766500,1651.77200000,-6102.92600000,-5.23640500,-2.75138100,2.44515200,-8.224108E-01,1.022501E+03,-5.841159E+03
0.05208333,1.70650100,-0.89716100,1.97051600,-6.98134700,-2880.90600000,-8483.98500000,-3.18953800,7.43401200,2.82710900,-10.58782000,-1706.51400000,-7097.07100000,-5.23738100,-2.75620200,2.13175200,-6.347275E+00,7.841065E+02,-9.394337E+03
0.05312500,1.69944100,-0.89724730,0.67030050,-16.59796000,-156.59750000,-10902.88000000,-3.19201800,7.42214400,0.08183716,-18.04810000,11.74774000,-8553.91000000,-5.23196400,-2.76460500,5.40906000,-1.880742E+01,-8.365331E+01,-4.931692E+03
0.05416667,1.70789700,-0.93174010,5.40894100,-35.11392000,3440.99200000,-7287.66300000,-3.18936800,7.39641200,4.07975800,-29.50796000,3119.04300000,-7398.69300000,-5.22611300,-2.79538400,2.08336600,-2.07075E+01,1.328773E+02,2.086659E+03
0.05520833,1.71071000,-0.97040130,5.58837300,-30.88321000,3.01131500,-5342.91300000,-3.18351900,7.36066900,6.53531800,-33.93816000,3555.11500000,-10579.57000000,-5.22762300,-2.80774500,3.88433100,-1.058349E+01,8.85103E+02,7.629892E+03
0.05625000,1.71954000,-0.99608010,6.85871500,-41.73780000,-308.21750000,-9734.53500000,-3.17575300,7.32570800,11.02049000,-48.60588000,3790.37600000,-9174.68100000,-5.21802000,-2.81743300,6.36427100,-6.156956E+00,3.686021E+03,5.484056E+03
0.05729167,1.72499900,-1.05735500,4.21740400,-57.17156000,-3097.44500000,25629.16000000,-3.16055900,7.25940700,15.22739000,-58.18446000,-4068.69600000,16290.32000000,-5.21436500,-2.82057200,9.17617400,9.848675E-01,-3.229519E+03,7.956115E+03
0.05833333,1.72832600,-1.11518700,0.70078990,5.80825000,-3171.01300000,47497.17000000,-3.14402900,7.20449000,3.92451400,-16.17766000,-13583.82000000,43113.15000000,-5.19890300,-2.81538100,3.31054400,1.034591E+01,-7.452646E+03,5.831077E+03
0.05937500,1.72645800,-1.04525500,-2.80985300,60.07550000,-2452.00500000,30317.14000000,-3.15238300,7.22570300,-15.50714000,38.67829000,-10412.01000000,29485.78000000,-5.20746800,-2.79901800,-10.17561000,1.429543E+01,-9.510276E+03,3.64194E+02
0.06041667,1.72247200,-0.99003020,-4.27756600,57.54382000,-8120.82700000,-6825.02300000,-3.17633500,7.28507000,-18.79918000,46.72937000,430.34640000,-1416.23400000,-5.22010200,-2.78559900,-15.00274000,1.030357E+01,-1.372629E+02,-2.940519E+03
0.06145833,1.71754700,-0.92537160,-17.83875000,49.89826000,612.33750000,-14303.76000000,-3.19154800,7.32305600,-12.62520000,30.96525000,4707.17200000,-15738.68000000,-5.23872300,-2.77755300,-11.86255000,7.645409E+00,3.044387E+03,-3.406614E+03
0.06250000,1.68530800,-0.88607550,-9.71661500,25.38227000,7123.84400000,-11335.19000000,-3.20263800,7.34958100,-9.22886400,15.28837000,3451.65000000,-7281.86500000,-5.24481600,-2.76967100,-6.44626300,4.054211E+00,1.944658E+03,-2.233652E+03
0.06354167,1.69730400,-0.87249190,5.76378300,23.06415000,4528.20900000,4881.00400000,-3.21077500,7.35490700,-5.62449300,12.60328000,2031.12500000,5292.18500000,-5.25215300,-2.76910600,-8.61627400,1.817434E+00,-8.557534E+02,-1.752546E+03
0.06458333,1.69731600,-0.83802520,-4.33822300,39.29188000,-8600.74400000,15965.51000000,-3.21435600,7.37583800,-4.43274500,28.68078000,1413.78400000,13251.73000000,-5.26276700,-2.76588400,-8.79256300,1.497292E+00,1.608033E+03,2.623756E+02
0.06562500,1.68826600,-0.79063380,-12.08950000,55.26986000,97.45377000,14809.89000000,-3.22001000,7.41465800,-3.54495600,41.05364000,1068.90200000,13947.57000000,-5.27047100,-2.76598700,-4.98677600,1.497826E+00,1.482175E+03,1.6348E+03
0.06666667,1.67212900,-0.72287960,-5.86136500,71.17615000,2972.53300000,16174.19000000,-3.22174100,7.46136600,-1.54265800,55.99891000,-3350.09600000,21277.07000000,-5.27315600,-2.76276400,-4.88597500,5.27556E+00,2.424021E+02,2.585528E+03
0.06770833,1.67605500,-0.64235020,-1.85596200,87.82013000,-5159.78200000,29313.41000000,-3.22322400,7.53132300,-9.59232100,85.41973000,-7314.21600000,32720.63000000,-5.28065000,-2.75499600,-5.69920200,7.30173E+00,-2.64958E+03,-5.1767E+02
0.06875000,1.66826300,-0.53992100,-18.07938000,129.86800000,-11742.54000000,40237.00000000,-3.24172500,7.63932400,-18.96028000,124.77650000,-6917.86800000,32656.91000000,-5.28502900,-2.74755200,-8.96824600,4.254273E+00,-1.671515E+04,-1.594854E+03
0.06979167,1.63838900,-0.37179190,-28.56118000,176.93680000,-4775.92700000,24455.48000000,-3.26272400,7.79127400,-22.80258000,155.49830000,-3299.83600000,18817.17000000,-5.29933400,-2.74613300,-38.55175000,2.948333E+00,-6.54253E+03,-1.406056E+03
0.07083333,1.60876000,-0.17130260,-26.72685000,182.21470000,14724.53000000,-64802.41000000,-3.28923000,7.96327900,-26.29719000,163.89180000,4044.49900000,-32881.30000000,-5.36534500,-2.74141000,-33.30427000,2.484292E+00,1.147711E+04,-7.19396E+02
0.07187500,1.58270900,0.00782210,-0.86107160,53.67995000,20154.81000000,-154956.40000000,-3.31751000,8.13271500,-15.85551000,94.94206000,13836.66000000,-65859.27000000,-5.36871800,-2.74095800,-2.59665200,6.117722E-01,2.002774E+04,-6.658725E+02
0.07291667,1.60696600,-0.05946939,22.08806000,-159.39780000,6992.17000000,-113195.50000000,-3.32226300,8.16107500,4.57244100,9.97735000,16198.60000000,-64394.75000000,-5.37075500,-2.74013500,3.52517000,1.359364E+00,9.576125E+03,-2.627136E+02
0.07395833,1.62872500,-0.32425660,11.28527000,-200.06500000,-7913.92400000,19586.14000000,-3.30798400,8.15350100,18.24060000,-31.06807000,7003.31400000,-24117.01000000,-5.36137400,-2.73812600,17.60020000,4.177607E-01,7.029442E+03,-1.526373E+03
0.07500000,1.63047700,-0.47627160,2.86004400,-96.62853000,-5006.45600000,83096.67000000,-3.28426100,8.09635000,19.60556000,-45.88479000,387.16930000,1765.29500000,-5.33408800,-2.73926500,20.63640000,-2.178781E+00,3.163085E+02,-3.980176E+03
0.07604167,1.63468400,-0.52556610,2.74790100,-23.93384000,41.37641000,49188.64000000,-3.26713900,8.05790800,17.36220000,-23.35961000,-3220.13000000,21675.13000000,-5.31838100,-2.74266500,15.39777000,-7.380345E+00,-4.715528E+03,-2.127389E+03
0.07708333,1.63620200,-0.52613370,2.29041600,4.73271800,1478.93600000,40691.77000000,-3.24809000,8.04768400,14.19803000,0.39927330,-5498.64900000,35732.67000000,-5.30200900,-2.75464100,12.20011000,-8.11504E+00,-6.384869E+03,-1.520966E+03
0.07812500,1.63945500,-0.51570630,5.86018900,52.88269000,-11151.53000000,37389.48000000,-3.23756000,8.05874000,5.29403300,46.88540000,-12342.76000000,34800.64000000,-5.29296400,-2.75957100,2.00012600,-8.462081E+00,-8.889515E+03,2.00591E+03
0.07916667,1.64841100,-0.41596150,-16.66931000,94.32678000,-7845.91100000,1849.30500000,-3.23706100,8.14536200,-10.70920000,81.97367000,-7684.44700000,-1324.28200000,-5.29784200,-2.77227000,-7.34617200,-6.322812E+00,-7.750628E+03,2.420993E+03
0.08020833,1.60472800,-0.31919210,-21.07558000,55.53971000,8901.32300000,-49045.02000000,-3.25987100,8.22951800,-14.30828000,43.87974000,625.73200000,-40114.46000000,-5.30826900,-2.77274400,-13.46034000,-1.114799E+00,-1.470262E+03,2.886605E+03
0.08125000,1.60450400,-0.30025370,9.98725100,-13.75762000,20324.01000000,-90033.28000000,-3.26687000,8.23677800,-5.77387800,-9.60701700,12052.60000000,-57624.21000000,-5.32588400,-2.77459200,-11.75171000,-1.390779E+00,7.218043E+03,1.288672E+03
0.08229167,1.62553400,-0.34785380,21.07461000,-124.55270000,5227.73200000,-66196.19000000,-3.27190000,8.20950400,8.13513900,-69.45242000,12777.18000000,-42621.51000000,-5.33275200,-2.77564100,2.27723900,1.42636E+00,1.678089E+04,8.969201E+02
0.08333333,1.64840900,-0.55973850,19.95943000,-173.85600000,178.48400000,-5899.47400000,-3.24992200,8.09208500,23.99984000,-108.93720000,7634.08900000,-13312.29000000,-5.32114000,-2.77162100,23.27324000,1.460784E+00,9.872544E+03,-2.17196E+03
0.08437500,1.66711700,-0.71005390,20.39993000,-120.53030000,-3675.60500000,54228.24000000,-3.22190000,7.98255100,23.50182000,-91.82730000,-2945.86800000,22430.90000000,-5.28426600,-2.77259800,26.33728000,-3.732281E+00,-2.502578E+03,-5.364231E+03
0.08541667,1.69090900,-0.81084330,14.47940000,-63.11624000,-9297.95200000,32574.08000000,-3.20095900,7.90077800,16.93038000,-61.38488000,-8209.05600000,25161.39000000,-5.26627100,-2.77939600,14.18005000,-9.714955E+00,-5.855382E+03,-8.496531E+03
0.08645833,1.69728200,-0.84154610,-0.73002420,-44.32969000,-4792.27100000,18925.87000000,-3.18662900,7.85466600,6.95106000,-37.40159000,-7828.76700000,22455.05000000,-5.25472400,-2.79283700,14.11598000,-2.081489E+01,-6.134058E+03,-1.655461E+03
0.08750000,1.68938800,-0.90319690,2.31933800,-36.04347000,-298.56240000,16632.84000000,-3.18647800,7.82285800,-0.74413180,-17.01814000,-5302.03400000,16305.35000000,-5.23686300,-2.82276100,4.51356100,-1.668855E+01,-5.679221E+03,6.954536E+03
0.08854167,1.70211400,-0.91663670,3.67455800,-2.43877200,-745.96010000,23075.17000000,-3.18817900,7.81921200,-3.15837700,-0.91963040,-1370.15300000,13966.58000000,-5.24532100,-2.82760500,-2.55335700,-2.118356E+00,-1.715331E+03,1.243651E+04
0.08958333,1.69704300,-0.90827760,-3.31171100,11.25236000,-3622.12900000,12758.35000000,-3.19305800,7.82094200,-4.00465800,9.73235800,-448.84610000,11914.37000000,-5.24218200,-2.82717400,4.16979000,7.248279E+00,-2.998963E+03,1.357604E+04
0.09062500,1.69521500,-0.89319420,-2.15018900,22.43249000,332.38490000,9593.41600000,-3.19652200,7.83948700,-3.63687500,24.83469000,-2080.65900000,9541.45000000,-5.23663400,-2.81250400,-7.44177800,2.604685E+01,-3.657594E+03,8.610251E+03
0.09166667,1.69256400,-0.86154330,-2.90313200,32.71657000,1061.14000000,1398.49800000,-3.20063500,7.87268100,-7.95334600,30.64138000,215.13460000,203.77330000,-5.25768600,-2.77291000,-8.88192200,2.892611E+01,1.094406E+03,-1.98633E+03
0.09270833,1.68916600,-0.82503470,-0.39495940,26.14766000,-501.59840000,-3626.18200000,-3.21309100,7.90332400,-5.24711800,24.59374000,1099.76900000,-946.07330000,-5.25513800,-2.75224200,0.21738310,1.78835E+01,3.581665E+03,-8.714113E+03
0.09375000,1.69174100,-0.80706900,-2.38427700,21.65606000,-2739.41400000,8693.59100000,-3.21156600,7.92391800,-2.59302900,26.50535000,-1490.02000000,4758.54000000,-5.25723300,-2.73565200,-3.46734400,1.206214E+01,-3.393984E+03,-6.849245E+03
0.09479167,1.68419900,-0.77991790,-7.81657000,44.19983000,-2335.17900000,2971.88200000,-3.21849300,7.95854300,-9.99178500,36.63538000,-860.24700000,-2410.99200000,-5.26236100,-2.72711200,-6.69743200,3.466091E+00,-2.593306E+03,-7.747146E+03
0.09583333,1.67545600,-0.71498600,-6.92937400,36.14096000,1416.38600000,-14824.89000000,-3.23238300,8.00024200,-5.83208100,23.80811000,2557.39000000,-12293.12000000,-5.27118600,-2.72843100,-9.08190200,-4.426478E+00,7.261913E+02,-5.502901E+03
0.09687500,1.66976300,-0.70462420,-4.50275800,4.07846100,4124.10000000,-21395.32000000,-3.23064400,8.00814300,-1.57913000,6.11461100,4301.64100000,-15242.09000000,-5.28128200,-2.73633400,-5.67870200,-8.145308E+00,2.512773E+03,-1.835504E+03
0.09791667,1.66607600,-0.70648920,1.06996700,-5.79533700,4731.74500000,-12570.63000000,-3.23567200,8.01298100,0.38518270,-4.71226800,3264.94000000,-16068.46000000,-5.28301700,-2.74540100,-2.49467100,-8.051795E+00,4.590588E+03,-6.478867E+02
0.09895833,1.67199200,-0.71669790,6.42773100,-20.83925000,3932.00900000,-22213.96000000,-3.22984100,7.99832600,6.97901000,-27.85497000,7004.26800000,-21796.58000000,-5.28647900,-2.75310900,2.27491700,-9.000248E+00,6.042078E+03,2.196403E+01
0.10000000,1.67946700,-0.74990430,8.61166200,-51.80899000,2837.41900000,-16851.97000000,-3.22113300,7.95495000,13.84387000,-51.33885000,3191.85400000,-10885.56000000,-5.27827700,-2.76415100,11.31897000,-8.812086E+00,4.765974E+03,2.126456E+03
0.10104170,1.68993300,-0.82463330,12.31810000,-61.52439000,-47.82222000,-3281.78200000,-3.20100000,7.89137000,15.53944000,-52.54716000,1773.47900000,-9650.59600000,-5.26289800,-2.77146700,12.68548000,-4.229486E+00,2.305259E+03,1.841251E+03
0.10208330,1.70512900,-0.87808010,9.65971100,-52.68370000,-3223.35800000,-9045.34600000,-3.18875900,7.84547600,15.18261000,-64.68653000,-4011.15400000,-13181.29000000,-5.25184900,-2.77296300,14.48193000,-4.05875E+00,4.709476E+02,-4.23908E+03
0.10312500,1.71005700,-0.93439100,3.97777000,-78.70067000,2366.74100000,-18649.41000000,-3.16936900,7.75660700,9.94318300,-86.88980000,-2757.31100000,-11820.69000000,-5.23272700,-2.77992300,15.48154000,-1.32685E+01,-3.150298E+03,-3.548067E+03
0.10416670,1.71341600,-1.04204000,13.59753000,-99.00114000,629.81850000,19311.48000000,-3.16804400,7.66445600,5.82080500,-87.02206000,-4110.72000000,20664.32000000,-5.21959600,-2.80060500,7.30144400,-1.381993E+01,-4.620801E+03,2.186875E+03
0.10520830,1.73838600,-1.14064300,10.31231000,-41.32657000,-3026.68200000,56579.45000000,-3.15724300,7.57531100,4.72395500,-48.49919000,-5356.94600000,39602.54000000,-5.21751600,-2.80871400,4.40590900,-6.264373E+00,-5.521056E+03,7.10601E+03
0.10625000,1.73490000,-1.12813700,1.25110100,30.80488000,-11415.93000000,65561.87000000,-3.15820200,7.56341600,-6.76715900,3.71023200,-7661.04900000,47740.98000000,-5.21041700,-2.81365600,-1.55845600,-1.061221E-01,-7.292645E+03,7.919845E+03
0.10729170,1.74099200,-1.07646700,-8.19954200,87.58657000,-7778.64200000,14960.04000000,-3.17134100,7.58304000,-12.16436000,46.09318000,-2212.78400000,16331.08000000,-5.22076300,-2.80893600,-13.07468000,1.049182E+01,-4.955306E+03,8.722849E+03
