t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.01875000,1.65033900,-1.03820200,-11.00019000,54.10074000,2844.40400000,-36119.98000000,-3.22071400,7.14672900,-9.74877800,36.25737000,-1347.75400000,-57468.20000000,-4.99805500,-2.10263600,1.30878900,10.41432000,-5648.72100000,-9056.38200000
0.01979167,1.63728000,-1.03228800,-1.21216800,-24.12036000,9920.69600000,-74371.38000000,-3.22786200,7.14899600,-5.09734300,-54.77544000,7684.64000000,-64050.55000000,-5.00620400,-2.08990700,-8.42502200,3.48163100,-659.85260000,-11340.69000000
0.02083333,1.64781400,-1.08845300,12.74651000,-96.37092000,5485.17200000,-34455.70000000,-3.23133300,7.03261400,5.14210800,-108.97740000,8487.49500000,-17916.72000000,-5.01560800,-2.09538300,-0.19519530,-14.62808000,9676.36500000,-15728.79000000
0.02187500,1.66383500,-1.23306100,10.10409000,-108.15670000,-3442.07100000,19389.31000000,-3.21714900,6.92196000,14.61195000,-86.06117000,2512.62700000,34386.98000000,-5.00661100,-2.12038200,13.63023000,-29.87624000,2130.23400000,-604.91880000
0.02291667,1.66886400,-1.31377900,3.83344600,-45.69225000,-2393.01300000,45644.52000000,-3.20089200,6.85331900,10.22004000,-36.20963000,-3088.84000000,39858.14000000,-4.98721100,-2.15762500,6.18471200,-18.66929000,-3676.26000000,10772.57000000
0.02395833,1.67182200,-1.32825300,5.24495800,-9.05186100,-1753.77300000,35366.44000000,-3.19585800,6.84652300,6.28767500,1.43952800,-4825.99900000,44124.65000000,-4.99372600,-2.15927600,0.70928360,-1.69677400,-1426.16400000,16405.41000000
0.02500000,1.67979100,-1.33263700,1.83908700,21.19938000,-4382.63500000,40166.45000000,-3.18779200,6.85631800,2.15004300,48.20787000,-6924.38300000,33785.10000000,-4.98573400,-2.16116000,7.06664500,11.18071000,-364.52950000,14218.41000000
0.02604167,1.67565300,-1.28408800,-5.64977800,76.87229000,-7064.89600000,26318.52000000,-3.19137800,6.94695600,-9.13110800,82.42918000,-8669.35800000,11541.12000000,-4.97900400,-2.13598300,-0.25825390,30.71666000,-7302.29800000,7570.43700000
0.02708333,1.66802000,-1.17248700,-11.87850000,84.30823000,234.89600000,-17971.55000000,-3.20681600,7.02804600,-16.49784000,66.95479000,-1431.08500000,-29024.58000000,-4.98627200,-2.09716700,-9.60425500,28.25451000,-7801.10700000,-10377.59000000
0.02812500,1.65090600,-1.10844600,-7.49707100,32.69723000,2293.74400000,-53554.71000000,-3.22574900,7.08644500,-12.57886000,24.07417000,5551.29700000,-54577.31000000,-4.99901300,-2.07712000,-15.79260000,7.29458200,1074.09400000,-21167.53000000
0.02916667,1.65240100,-1.10436800,-3.23099600,-27.70863000,8815.77500000,-46498.07000000,-3.23302200,7.07820000,-3.57979600,-48.52980000,12156.03000000,-43606.13000000,-5.01917300,-2.08197000,-9.42686400,-16.30750000,4820.84400000,-16669.00000000
0.03020833,1.64417500,-1.16617200,6.24018500,-67.87673000,4764.99600000,-7022.79700000,-3.23320700,6.98534200,11.28160000,-75.72346000,6541.32500000,4505.53500000,-5.01865200,-2.11109300,-2.04114500,-28.91729000,7249.20200000,-3701.90000000
0.03125000,1.66540200,-1.24577700,12.52395000,-44.78281000,-1715.22900000,22802.45000000,-3.20951800,6.92044300,14.07415000,-33.60612000,-475.71190000,32939.48000000,-5.02342500,-2.14221400,2.51722500,-23.53497000,3538.84700000,10381.70000000
0.03229167,1.67026700,-1.25947000,-0.81340820,-10.49060000,-7846.41100000,26236.31000000,-3.20388600,6.91532900,6.08103400,-1.32933200,-5899.02000000,28230.86000000,-5.01340800,-2.16012500,7.95966500,-6.82194800,4548.02100000,15145.26000000
0.03333333,1.66370700,-1.26763300,-4.52120800,4.37073000,-1571.36400000,25356.36000000,-3.19684900,6.91767400,3.65755600,19.64656000,-6198.21400000,23275.85000000,-5.00684300,-2.15642600,9.97932000,9.25972200,-5915.23700000,17829.85000000
0.03437500,1.66084700,-1.25036400,-2.78996800,41.83567000,-1147.17800000,27904.63000000,-3.19626600,6.95625900,-6.76635700,49.79836000,-7204.97400000,21734.19000000,-4.99261800,-2.14083400,-0.98492420,28.53508000,-5501.80100000,7653.33300000
0.03541667,1.65789500,-1.18047500,-6.63470500,67.86728000,-5239.61900000,16583.25000000,-3.21094600,7.02142000,-13.13990000,65.64431000,-6098.52500000,6605.30500000,-5.00889500,-2.09697800,-7.37052100,29.99409000,-4858.69100000,-4423.19700000
0.03645833,1.64702500,-1.10897400,-14.24144000,72.45262000,-1172.97100000,-7912.45100000,-3.22364000,7.09301800,-17.40684000,63.38412000,2580.03400000,-16717.08000000,-5.00797300,-2.07834600,-5.71419400,14.41848000,-1484.36400000,-14979.82000000
0.03750000,1.62822500,-1.02953200,-10.67622000,55.34915000,6011.65300000,-32720.99000000,-3.24721000,7.15347100,-11.04681000,32.49553000,6052.58400000,-36360.96000000,-5.02079900,-2.06694000,-13.37595000,0.95279590,-5088.46900000,-18012.44000000
0.03854167,1.62478300,-0.99366300,0.40319990,2.34764000,10950.56000000,-46293.21000000,-3.24665500,7.16071700,-0.58337960,-15.66825000,10040.24000000,-34222.07000000,-5.03583900,-2.07636100,-15.52137000,-23.41521000,3658.66600000,-11310.70000000
0.03958333,1.62906500,-1.02464100,11.13955000,-45.08293000,1793.00700000,-24753.24000000,-3.24842600,7.12082800,6.69732000,-41.20098000,6441.32100000,-14580.36000000,-5.05313500,-2.11572200,-7.24789400,-26.85115000,14665.77000000,-1132.66800000
0.04062500,1.64799000,-1.08758600,7.18606200,-50.44732000,-1514.11200000,3796.47800000,-3.23270200,7.07488200,15.35735000,-43.70088000,3009.01200000,8213.14800000,-5.05093900,-2.13230100,15.89123000,-20.01245000,11243.82000000,9142.84200000
0.04166667,1.64403600,-1.12974000,2.88834400,-33.17259000,-1116.78300000,17346.84000000,-3.21643100,7.02978500,12.31377000,-26.02520000,-5254.83600000,18055.67000000,-5.02002900,-2.15741400,20.14009000,-12.23268000,-1917.83000000,9708.78100000
0.04270833,1.65400800,-1.15669500,8.49250200,-15.17779000,-2612.45600000,22892.23000000,-3.20704800,7.02066300,4.12516000,-2.15295900,-8070.19900000,21354.36000000,-5.00898100,-2.15778600,7.62818200,3.62389700,-6432.33900000,14434.54000000
0.04375000,1.66172900,-1.16136000,-2.41411000,13.90775000,-9862.64400000,25023.91000000,-3.20783700,7.02530000,-4.83876800,16.20420000,-5471.56400000,19974.36000000,-5.00413700,-2.14986400,6.92551800,16.07051000,-4729.25800000,9458.22500000
0.04479167,1.64897800,-1.12772100,-14.39942000,39.63177000,-8574.29100000,24828.85000000,-3.21712900,7.05442100,-7.88976800,40.13503000,-6018.72200000,20441.34000000,-4.99455200,-2.12430500,0.14476090,25.09852000,-9284.36000000,5744.73500000
0.04583333,1.63173000,-1.07879400,-19.12384000,62.83762000,3258.42100000,10449.68000000,-3.22427400,7.10891400,-15.29517000,59.55607000,-659.51910000,7759.37500000,-5.00383500,-2.09757600,-14.52710000,26.82362000,-7679.42200000,-7994.14100000
0.04687500,1.60913700,-0.99680920,-9.74228700,66.61464000,6197.88600000,-8232.43600000,-3.24899400,7.17849700,-13.30994000,57.90123000,3551.21400000,-8597.42300000,-5.02481700,-2.06842300,-16.66211000,11.10748000,787.39560000,-13498.20000000
0.04791667,1.61143400,-0.94001360,-1.85213600,41.78511000,5404.81300000,-19658.74000000,-3.25200300,7.22954200,-3.61106400,39.43476000,5798.62300000,-15388.51000000,-5.03854800,-2.07443500,-11.35132000,-6.22216100,5982.31600000,-11581.91000000
0.04895833,1.60527800,-0.90975690,-1.91816300,24.40910000,-204.97930000,-18272.78000000,-3.25651700,7.26065200,-3.10063800,25.06495000,4857.81700000,-20215.92000000,-5.04846600,-2.08138600,-4.84187200,-10.23051000,7057.40700000,-3734.12700000
0.05000000,1.60743700,-0.88916140,-0.23041030,6.15665500,2893.51600000,-24247.29000000,-3.25846300,7.28176000,5.86064700,0.18223400,4212.37800000,-25725.99000000,-5.04863500,-2.09574900,3.85349000,-14.80820000,7378.85600000,-2503.87700000
0.05104167,1.60479800,-0.89693050,2.20496600,-26.59920000,4893.34500000,-18710.38000000,-3.24430700,7.26103200,8.44250300,-31.87215000,932.13520000,-16169.33000000,-5.04043800,-2.11223600,10.61710000,-15.30468000,611.34950000,2820.39200000
0.05208333,1.61203100,-0.94457630,11.05895000,-37.52122000,115.47200000,-1889.50800000,-3.24087400,7.21536000,4.98645300,-35.27954000,-2283.81800000,803.90630000,-5.02651600,-2.12763300,6.34180000,-9.40529100,-4486.26600000,6029.31300000
0.05312500,1.62783800,-0.97509970,4.47325500,-25.93422000,-3067.73800000,10232.29000000,-3.23391900,7.18753300,5.12466700,-26.12397000,-3555.51100000,10125.31000000,-5.02722600,-2.13183000,-1.07251000,-1.62561600,-3744.16000000,5324.74800000
0.05416667,1.62135000,-0.99860600,0.11607710,-17.18450000,-1878.80200000,10306.31000000,-3.23019800,7.16093500,-2.27121400,-16.52689000,-3764.50700000,10772.83000000,-5.02875000,-2.13102000,-0.67912510,1.50299100,-1404.93000000,2369.63700000
0.05520833,1.62808000,-1.01090100,4.22040600,-4.45592400,-903.02330000,11017.00000000,-3.23865000,7.15310200,-4.65938900,-1.98251900,-194.09560000,13133.64000000,-5.02864000,-2.12869900,-3.24125400,3.05662700,-3220.95900000,3711.39700000
0.05625000,1.63014300,-1.00788900,-2.64994500,6.57210000,-2836.26900000,9907.45100000,-3.23990500,7.15680500,-0.89744750,10.18335000,1182.59600000,12318.42000000,-5.03550300,-2.12465200,-8.22405500,8.68278400,1103.82400000,2907.71900000
0.05729167,1.62255900,-0.99720890,-3.26516500,15.44501000,-4617.82900000,12112.11000000,-3.24052000,7.17431700,-2.35023100,23.78717000,-3151.06900000,11923.14000000,-5.04577400,-2.11061000,-2.04708500,10.75601000,3902.39800000,1164.52300000
0.05833333,1.62334100,-0.97571200,-9.06018300,31.24745000,3055.43000000,10593.54000000,-3.24480100,7.20636200,-7.52136000,35.40592000,-383.33040000,6130.10400000,-5.03976800,-2.10224400,2.79618700,9.44337100,1637.37600000,-188.02510000
0.05937500,1.60368400,-0.93211000,-2.60055900,40.06139000,3687.10000000,-2296.69800000,-3.25619000,7.24808000,-4.75479900,37.28353000,3949.88900000,-6208.89500000,-5.03994900,-2.09093600,-0.54714550,11.11918000,-1631.38400000,-2053.58800000
0.06041667,1.61792300,-0.89225080,5.79609400,26.16249000,3370.31100000,-10340.60000000,-3.25470700,7.28403600,2.76802800,22.70473000,3120.79000000,-8012.05700000,-5.04090800,-2.07907900,-0.36449680,5.83183300,3295.62700000,-6840.14900000
0.06145833,1.61575900,-0.87760490,-0.39343650,15.16016000,-3377.12100000,-5657.63600000,-3.25042300,7.29538100,1.60648500,16.77171000,-122.47470000,-6417.56800000,-5.04070800,-2.07878700,5.73863800,-4.12549800,375.33810000,-6815.61900000
0.06250000,1.61710300,-0.86066720,0.48179270,16.39910000,2212.03200000,-2659.30800000,-3.25136000,7.31897700,1.29165200,13.94604000,-554.19380000,-5073.76100000,-5.02895200,-2.08767400,3.09315000,-8.79548400,-6273.53700000,-687.63570000
0.06354167,1.61676300,-0.84344010,3.23462000,10.38192000,-810.42940000,-7249.91500000,-3.24773200,7.32443500,1.69193400,3.16983300,-794.08240000,-7295.21100000,-5.03426400,-2.09711100,-9.79367800,-5.51098200,-3714.71500000,1475.46700000
0.06458333,1.62384200,-0.83903820,0.78515500,0.10506550,-2887.42700000,-5195.20300000,-3.24783500,7.32558000,-1.05145100,-0.38779330,-1383.76700000,-2330.67600000,-5.04935600,-2.09915500,-6.02569900,-4.33159800,3105.35300000,74.02295000
0.06562500,1.61839800,-0.84322120,-5.03435900,-1.14888100,304.92850000,-4508.62300000,-3.24992300,7.32362700,-1.30669400,-1.82234000,31.43518000,-1009.61900000,-5.04681700,-2.10613500,0.09834448,-6.56058500,6403.35500000,-2669.24700000
0.06666667,1.61335400,-0.84143170,1.43669800,-6.68037300,1872.14600000,-3552.00400000,-3.25055800,7.32178400,-0.64563280,-2.20197300,3715.46500000,-5516.79100000,-5.04915100,-2.11282300,4.47788400,-9.12736500,3471.57700000,825.40150000
0.06770833,1.62139100,-0.85713860,1.51825300,-11.82304000,2458.56900000,-1547.13300000,-3.25126800,7.31904000,5.44830400,-12.09508000,2231.62200000,-3571.17000000,-5.03748800,-2.12515000,9.78571100,-6.40938400,778.20590000,3145.51300000
0.06875000,1.61651700,-0.86606300,2.81939700,-7.87285000,-1497.70200000,2874.37900000,-3.23920700,7.29658600,6.48738000,-13.44238000,-2262.85000000,2017.60500000,-5.02876400,-2.12617600,5.19143100,-0.68092850,-4840.86200000,1945.63000000
0.06979167,1.62726500,-0.87354040,2.53770700,-6.23600900,-1255.78400000,2256.98500000,-3.23775200,7.29103500,-1.22209800,-4.36034000,-3545.76900000,6166.39500000,-5.02667300,-2.12656900,-0.63085950,-2.71086200,-5388.02100000,1132.00000000
0.07083333,1.62180300,-0.87905470,-3.36027700,-3.28741100,-2842.18300000,2402.11700000,-3.24175300,7.28750200,-1.28558600,-1.71734800,-548.99800000,2046.89500000,-5.03007800,-2.13182300,-5.94954400,0.21584570,-3884.97200000,465.51640000
0.07187500,1.62026500,-0.88038920,-1.70186300,-0.85399490,2111.61700000,2499.38600000,-3.24043100,7.28745700,-0.94529530,0.20826420,959.48040000,1332.09900000,-5.03906800,-2.12611900,-9.05312000,0.76785590,865.45800000,143.18530000
0.07291667,1.61825800,-0.88083380,0.37674020,1.48231300,1668.62000000,1655.67900000,-3.24372200,7.28793600,-0.64396780,0.83647690,959.60890000,732.90540000,-5.04893900,-2.13022400,-4.58339400,-1.87725500,4830.96600000,212.80370000
0.07395833,1.62105000,-0.87730100,2.49147900,3.11877300,1567.92200000,1160.28000000,-3.24177200,7.28920000,2.06209000,1.73287500,1327.34000000,546.17020000,-5.04861700,-2.13003000,2.19969900,2.18733900,3516.70400000,2773.32900000
0.07500000,1.62344900,-0.87433640,3.14071400,3.46103500,-4842.01000000,1970.74700000,-3.23942600,7.29154600,1.87059200,2.09171300,-546.61470000,-282.11010000,-5.04435600,-2.12566700,2.77243900,4.17903000,2602.54700000,255.42870000
0.07604167,1.62759300,-0.87009050,-5.91626600,7.01878400,-3829.19900000,4146.18800000,-3.23787500,7.29355800,0.87497750,1.13841800,-1136.63400000,2105.16500000,-5.04284100,-2.12132400,6.28511900,2.64807300,148.29230000,574.85300000
0.07708333,1.61112300,-0.85971390,-8.78692200,12.49056000,-1125.89600000,21489.27000000,-3.23760300,7.29391800,-0.50852500,5.53279900,-1982.36000000,24346.06000000,-5.03126200,-2.12015000,5.45790900,4.46635200,-3842.01600000,666.38640000
0.07812500,1.60928700,-0.84406850,-4.45668300,47.45644000,3167.58800000,24475.69000000,-3.23893400,7.30508400,-3.12332300,48.11289000,-3862.05400000,27242.19000000,-5.03147000,-2.11201900,-3.54730600,5.53256600,-8635.06700000,3869.51300000
0.07916667,1.60183800,-0.76084630,-4.35955000,73.32612000,-3392.50800000,6881.61800000,-3.24411000,7.39415300,-8.47150300,73.88944000,-5881.62400000,1489.00800000,-5.03865200,-2.10862400,-11.95696000,10.38353000,-5553.85600000,-2012.84000000
0.08020833,1.60020400,-0.69130570,-9.24549900,56.71748000,-2404.50200000,-19604.48000000,-3.25658300,7.45902100,-15.59635000,45.01910000,1238.14100000,-25190.76000000,-5.05638000,-2.09038600,-16.20249000,5.42542900,-236.33440000,-3224.44800000
0.08125000,1.58257700,-0.64268490,-12.58118000,32.56805000,2526.53900000,-22669.98000000,-3.27660300,7.48794300,-8.02558300,19.34174000,5399.62300000,-16536.82000000,-5.07240800,-2.09732100,-11.97957000,-1.53552200,6334.79900000,-3055.49400000
0.08229167,1.57399300,-0.62345560,-2.46924900,8.33802700,5834.81500000,-16212.58000000,-3.27330300,7.49931600,-0.15679530,10.66222000,3442.38200000,-10316.53000000,-5.08133800,-2.09358500,-2.95142200,2.41619700,3857.26200000,-370.20750000
0.08333333,1.57743200,-0.62531400,0.94058840,-2.04716900,1011.58600000,-4442.31900000,-3.27692900,7.51015500,-3.41250200,0.40745680,1884.57400000,-6386.23600000,-5.07855600,-2.09228700,-2.13728900,-2.79519900,5976.02200000,-4393.57200000
0.08437500,1.57595300,-0.62772060,-1.80567700,0.10849140,-841.48440000,1735.36900000,-3.28041300,7.50016500,3.31286800,-5.97861500,1646.45800000,-803.62180000,-5.08579000,-2.09940900,5.53861700,-7.61379700,2756.15600000,-1361.77700000
0.08541667,1.57367100,-0.62508800,-0.78603450,2.32565400,1419.52600000,-913.55310000,-3.27002800,7.49770000,2.91729700,0.74874620,-1111.88700000,3946.41000000,-5.06701800,-2.10814900,9.12865800,-5.66602600,-1092.66500000,1629.50300000
0.08645833,1.57431500,-0.62287550,1.48448900,-1.65764800,1039.66400000,-1731.17800000,-3.27433500,7.50172500,-2.24023900,2.77281800,-1961.17900000,726.39210000,-5.06677200,-2.11121300,-0.89990330,-3.28104200,-5535.76400000,2219.16300000
0.08750000,1.57676300,-0.62854140,1.54195900,-2.72098100,-38.16636000,391.67680000,-3.27469500,7.50347700,0.28969140,1.52747900,1283.47500000,-558.87200000,-5.06889200,-2.11498400,-1.53017600,-1.79049000,-1656.61900000,1778.99500000
0.08854167,1.57752800,-0.62854420,1.01087600,0.41552240,162.79640000,2384.88200000,-3.27373200,7.50490700,0.41693280,1.67679100,-510.45980000,98.78353000,-5.06996000,-2.11494300,-3.66732100,0.87700710,-2253.07100000,13.60337000
0.08958333,1.57886900,-0.62767580,1.97722000,1.83553600,-411.36470000,-56.59340000,-3.27382600,7.50697000,-0.89471810,1.85945900,88.73011000,350.77030000,-5.07653300,-2.11315700,-6.95837000,-1.34703400,660.55520000,-1.38214600
0.09062500,1.58164700,-0.62472010,0.60566770,0.81328810,184.17140000,237.86120000,-3.27559600,7.50878100,0.17673880,2.25564400,126.65380000,-472.11760000,-5.08445700,-2.11774900,-2.78767500,-0.65619130,3676.93400000,1787.45300000
0.09166667,1.58013100,-0.62598140,1.28249800,1.25708200,870.64200000,705.50510000,-3.27345800,7.51166900,0.27383140,1.25749200,207.41230000,-479.15330000,-5.08234000,-2.11452400,2.15421300,3.78744300,5706.65200000,2919.60400000
0.09270833,1.58431900,-0.62210120,3.56164200,3.33331700,303.85080000,50.69016000,-3.27502500,7.51140100,-0.33428960,0.62444710,-623.64070000,-1034.84000000,-5.07996900,-2.10985900,7.67618200,5.01172100,1739.57200000,-713.52620000
0.09375000,1.58755100,-0.61903700,1.60709800,1.15365200,-2041.05900000,-1824.25700000,-3.27415400,7.51297000,-0.27795040,-0.18771760,373.11660000,-448.86750000,-5.06634800,-2.10408300,8.02518600,2.75316600,-2066.31000000,-2328.90300000
0.09479167,1.58766700,-0.61969780,-0.90701600,-0.88614950,-2051.16000000,-1813.26100000,-3.27560400,7.51100900,-0.21102280,-1.04110100,123.18840000,-485.76910000,-5.06325000,-2.10412300,1.38409400,-0.62937510,-4156.08900000,-2654.02800000
0.09583333,1.58566200,-0.62088320,-2.64107500,-2.27767400,-537.37660000,-658.94060000,-3.27459400,7.51080100,0.53696930,-0.65262570,86.12389000,-46.30258000,-5.06346500,-2.10539500,-0.34618790,-2.38047800,-4587.44000000,-1291.70000000
0.09687500,1.58216500,-0.62444290,-2.24455900,-2.65720300,-392.78710000,-290.45780000,-3.27448500,7.50965000,-0.27038760,-1.35187800,-505.06770000,-249.59640000,-5.06397100,-2.10908300,-7.04839800,-3.56401700,-3584.79500000,-995.23920000
0.09791667,1.58098500,-0.62641900,-2.80088500,-2.42705900,901.80650000,704.70890000,-3.27515700,7.50798500,-0.57104400,-1.23087500,576.58800000,616.41890000,-5.07814900,-2.11282000,-10.16211000,-4.20650600,624.51610000,549.56130000
0.09895833,1.57633000,-0.62949930,-1.43501200,-1.63760000,1613.69800000,1472.01000000,-3.27567500,7.50708600,0.81767310,-0.04444052,-213.01450000,747.09490000,-5.08514200,-2.11784600,-4.18567700,-2.87166700,5995.47300000,3129.94000000
0.10000000,1.57799600,-0.62983070,1.65805900,0.91604430,2475.87600000,2167.67100000,-3.27345400,7.50789200,-0.30198190,0.54047730,-520.69200000,337.16260000,-5.08686900,-2.11880200,2.03107600,2.47598700,4626.75900000,4427.52600000
0.10104170,1.57978400,-0.62759090,3.10753100,2.93095300,394.85440000,918.36080000,-3.27630400,7.50821200,-1.34870200,0.45317760,169.78900000,-103.53500000,-5.08091100,-2.11268800,6.09296100,6.89629800,2037.54500000,173.93450000
0.10208330,1.58447000,-0.62372450,3.07335400,2.98052400,-586.18730000,-360.05830000,-3.27626400,7.50883600,0.70136640,0.42509300,727.94070000,-6.00657700,-5.07417500,-2.10443500,5.93185000,3.30625800,494.87880000,-2314.82100000
0.10312500,1.58618700,-0.62138150,1.32636400,1.90899800,-1468.23100000,-1438.59000000,-3.27484300,7.50909700,0.30947020,0.35483450,33.72843000,-199.12870000,-5.06855300,-2.10580000,6.72802900,0.36835040,-2608.66800000,-2940.00300000
0.10416670,1.58723300,-0.61974740,0.23599320,0.18792950,-1223.57900000,-1553.24100000,-3.27561900,7.50957600,0.23570520,0.11436230,-192.69460000,-323.55220000,-5.06015900,-2.10366800,1.84161000,-1.21385400,-5031.78100000,-2563.82400000
0.10520830,1.58667800,-0.62098990,-1.28840500,-1.61280200,-1021.65600000,-1085.63000000,-3.27435200,7.50933500,0.44846690,-0.40747470,-155.87170000,-214.76780000,-5.06471600,-2.10832900,-5.55284200,-5.93565700,-3890.13700000,-406.15710000
0.10625000,1.58454900,-0.62310740,-2.00431300,-2.00108000,-333.27340000,-202.66520000,-3.27468500,7.50872700,-0.43231800,-0.36555960,-492.77150000,11.99337000,-5.07172700,-2.11603400,-5.83865700,-2.68477500,193.14920000,1755.48600000
0.10729170,1.58250300,-0.62515890,-1.87597600,-1.96638700,2131.00200000,1919.07000000,-3.27525300,7.50857400,-0.50632500,-0.27623620,1297.66400000,1614.12100000,-5.07688000,-2.11392200,-4.75478300,-0.37957970,3328.31300000,3255.16000000
0.10833330,1.58064100,-0.62720410,1.92453600,1.49871500,-505.68050000,9878.79600000,-3.27573900,7.50815100,1.95272200,2.51213400,-3024.20800000,12573.76000000,-5.08163300,-2.11682400,0.32455310,2.04573600,2876.27100000,4878.06900000
0.10937500,1.58651200,-0.62203650,-0.94174330,17.77290000,-4309.57100000,17496.86000000,-3.27118500,7.51380700,-4.80918900,24.10357000,-3128.14600000,18989.11000000,-5.07620400,-2.10966000,2.93211500,10.92877000,587.83500000,5137.21300000
0.11041670,1.57867900,-0.59017720,-9.22063800,39.80006000,-5333.48900000,24263.10000000,-3.28575900,7.55836700,-8.34060000,46.46453000,-3922.20500000,24176.84000000,-5.07552400,-2.09405600,0.25621300,13.43593000,-3424.25400000,-338.01680000
0.11145830,1.56730200,-0.53911970,-11.51451000,66.61005000,-2656.26300000,24571.80000000,-3.28856100,7.61060900,-9.13377600,70.01959000,227.88570000,22053.46000000,-5.07567000,-2.08166800,-3.50805100,9.54068900,-4685.49600000,-5348.43500000
