t,xp,zp,vxp,vzp,axp,azp,xo,zo,vxo,vzo,axo,azo,xs,zs,vxs,vzs,axs,azs
0.03125000,1.75967300,-1.66080000,1.44712300,-42.10165000,5100.71500000,-71314.57000000,-3.53678500,2.60793600,-4.08391800,-39.47541000,9543.42300000,-50592.99000000,-5.14704400,-3.91993700,-3.92597200,0.00259815,3498.53200000,-2839.42000000
0.03229167,1.76870200,-1.76077300,11.31148000,-141.38640000,11390.92000000,-63878.08000000,-3.53760800,2.52447900,13.04719000,-101.82410000,11325.67000000,-42179.82000000,-5.14632900,-3.92445300,4.18028200,-3.33381900,11367.85000000,-3224.37600000
0.03333333,1.78323900,-1.95535500,23.53387000,-181.25210000,7988.00500000,-10890.15000000,-3.50960400,2.39580300,23.48038000,-127.21860000,6362.07800000,-11969.67000000,-5.13833500,-3.92688200,18.54356000,-5.37416400,8935.51900000,-2474.83000000
0.03437500,1.81773100,-2.13838100,30.66209000,-158.46500000,1224.41100000,33580.34000000,-3.48869100,2.25944100,22.94277000,-125.48810000,-1712.36300000,15575.05000000,-5.10769600,-3.93564900,25.90374000,-9.36640600,6508.66900000,-1989.25600000
0.03541667,1.84711800,-2.28549000,24.54083000,-111.41760000,-12170.11000000,40536.03000000,-3.46180600,2.13436900,21.79204000,-96.11699000,-5281.21800000,30420.76000000,-5.08436900,-3.94639600,28.65366000,-9.47535400,-2608.08500000,2947.52500000
0.03645833,1.86885800,-2.37050100,6.64139600,-69.66787000,-9638.99700000,33879.42000000,-3.44329100,2.05919700,11.30703000,-58.05768000,-7715.63700000,29130.16000000,-5.04800100,-3.95539000,24.27905000,-3.57284500,-10530.52000000,2464.18400000
0.03750000,1.86095500,-2.43063100,-0.14438210,-43.68669000,-3520.65500000,20942.22000000,-3.43825000,2.01341500,4.49308800,-35.96145000,-4723.27500000,17459.59000000,-5.03378800,-3.95383900,4.14046200,-2.45256600,-11446.33000000,1839.95100000
0.03854167,1.86855700,-2.46151500,3.94477500,-24.47288000,5536.74700000,13893.48000000,-3.43393000,1.98427700,2.52390900,-22.23587000,2413.12800000,12229.92000000,-5.03937500,-3.96049900,-1.33901600,-2.18941400,-2336.64300000,540.73540000
0.03958333,1.86917300,-2.48161700,8.27198600,-15.77220000,-4080.81100000,12863.01000000,-3.43299200,1.96709100,8.08041700,-10.79897000,-2961.87700000,11636.08000000,-5.03657700,-3.95840000,1.89358100,0.63537230,620.86790000,1599.66300000
0.04062500,1.88579000,-2.49437400,0.34606330,0.73780510,-660.55270000,9447.14800000,-3.41709600,1.96177900,0.71451020,1.82581700,-5058.65900000,10173.72000000,-5.03543000,-3.95917600,-0.60355160,0.03680890,-2155.99100000,1383.22900000
0.04166667,1.86989400,-2.48008000,-0.73537410,7.94166700,-1221.38600000,6020.58500000,-3.43150300,1.97089400,-8.41390600,11.20918000,-3646.88300000,6934.12200000,-5.03783500,-3.95832400,-2.88885200,3.54743000,-2183.96400000,4143.50500000
0.04270833,1.88425800,-2.47782900,5.38208600,8.82225600,-4340.30000000,12306.04000000,-3.43462500,1.98513200,-3.22485200,15.69552000,-1653.47400000,10658.09000000,-5.04144900,-3.95178500,-4.87514700,8.95483500,-3983.52100000,8627.15500000
0.04375000,1.88110700,-2.46170000,-12.85116000,33.70543000,-5669.14200000,8061.37300000,-3.43822200,2.00359300,-11.54213000,31.65179000,-381.32820000,8063.57500000,-5.04799100,-3.93966800,-10.85322000,20.61295000,-205.07170000,5063.71800000
0.04479167,1.85748500,-2.40760900,-9.86513200,32.62818000,4782.51200000,-4255.39500000,-3.45867100,2.05107300,-7.96454400,37.35909000,2298.10600000,-3785.22400000,-5.06406000,-3.90884100,-7.53527400,22.67569000,5168.42100000,-2439.19500000
0.04583333,1.86055400,-2.39372400,2.27282000,16.29886000,2915.69200000,-4533.66300000,-3.45481400,2.08142500,-1.51951600,20.64095000,2391.14900000,-6863.05000000,-5.06369000,-3.89242700,2.51365300,12.70775000,2394.29400000,-9423.92400000
0.04687500,1.86222000,-2.37365300,-4.88695000,25.84837000,-1312.44000000,13235.48000000,-3.46183700,2.09407500,-6.21651900,20.59995000,-1495.04400000,7212.67700000,-5.05882300,-3.88236700,-2.09148200,3.97144600,-4317.38500000,-7284.04100000
0.04791667,1.85037300,-2.33987400,-3.36265300,43.71612000,-653.91660000,5201.98800000,-3.46776600,2.12434100,-3.98251800,38.01693000,663.95000000,5714.29200000,-5.06804700,-3.88415300,-8.73834100,-3.41338100,-4796.98100000,-3214.17000000
0.04895833,1.85521400,-2.28257800,-2.07383300,40.97495000,1519.75100000,-7214.77800000,-3.47013300,2.17327700,-4.15153200,35.49724000,-1151.00800000,-4017.32800000,-5.07702800,-3.88947800,-10.77765000,-2.73719500,-2260.32200000,868.73740000
0.05000000,1.84605300,-2.25450900,-3.95301700,23.54980000,-1633.13200000,-7594.96700000,-3.47641500,2.19829400,-7.01987900,24.95322000,403.86500000,-927.99170000,-5.09050000,-3.88985500,-13.93670000,-0.64217500,1576.44700000,1218.03800000
0.05104167,1.84697900,-2.23351600,-2.62974500,25.43176000,-3736.27700000,11504.30000000,-3.48475800,2.22526300,-3.91032500,34.27404000,281.67690000,8497.04700000,-5.10606300,-3.89081600,-8.40545800,-0.65687430,5128.22500000,1445.69800000
0.05208333,1.84057400,-2.20152600,-12.52345000,47.16037000,11.59984000,5857.15800000,-3.48456100,2.26969800,-4.45662300,44.63459000,-579.41000000,2136.77600000,-5.10801200,-3.89122400,-1.32121000,2.12592200,2771.88500000,3053.87100000
0.05312500,1.82088800,-2.13526500,-5.79593900,44.33400000,1984.36600000,-4567.52400000,-3.49404300,2.31825200,-7.28947200,39.15752000,-246.09260000,-8585.98100000,-5.10881500,-3.88638700,-3.07758500,6.16876600,1316.91300000,2523.84600000
0.05416667,1.82849900,-2.10916400,-2.35502300,29.19584000,1210.67700000,-8471.50500000,-3.49974700,2.35127600,-3.99872200,25.25622000,1214.67000000,-5073.81400000,-5.11442300,-3.87837200,-0.07373308,7.48941800,-466.59220000,-2207.40400000
0.05520833,1.81598200,-2.07444100,-8.41961500,30.96038000,2453.23900000,2654.67000000,-3.50237400,2.37086900,-4.33636300,26.68457000,718.50570000,3607.72400000,-5.10896900,-3.87078400,-1.27307200,2.04244400,-2291.35100000,-3846.84700000
0.05625000,1.81095800,-2.04466300,3.91537000,32.84812000,298.09170000,-61.08176000,-3.50878200,2.40686900,-3.59663500,35.77078000,-107.12830000,-1499.61700000,-5.11707600,-3.87411700,-7.50541700,-2.14414300,-7227.73400000,-1331.08700000
0.05729167,1.82413900,-2.00600700,-3.50706900,32.97987000,329.50610000,-8301.82900000,-3.50986700,2.44539100,-3.25409600,24.55601000,-1094.56100000,-8659.35500000,-5.12460500,-3.87525100,-14.31006000,0.14376900,-1718.90000000,132.36780000
0.05833333,1.80365200,-1.97595500,-3.56433700,15.64962000,2469.36400000,-8315.56900000,-3.51556100,2.45802800,-6.69821200,13.77299000,-13.97540000,-3519.77700000,-5.14688800,-3.87381800,-14.17972000,-1.28667700,2770.26100000,819.39150000
0.05937500,1.81671300,-1.97340400,9.04611100,11.22111000,684.60490000,3701.66800000,-3.52382100,2.47408500,-3.89534700,18.96075000,1680.17000000,6758.59600000,-5.15414600,-3.87793200,-5.65404200,0.30605790,8218.08100000,1133.36800000
0.06041667,1.82249800,-1.95257800,-4.06287000,26.78337000,-7179.34400000,5393.99600000,-3.52367600,2.49752900,-1.61819500,27.86623000,-271.76400000,-411.65950000,-5.15866700,-3.87318000,1.45793700,2.90712000,4202.78200000,1398.08500000
0.06145833,1.80824900,-1.91760500,-8.84921400,24.44913000,-3555.99900000,-3411.33700000,-3.52719200,2.53214000,-5.26938100,20.89019000,415.63710000,-7177.26600000,-5.15110900,-3.87187500,4.90649200,2.02742000,2619.08600000,27.03633000
0.06250000,1.80406200,-1.90164200,-8.13035300,16.00245000,2843.07100000,-4281.43100000,-3.53465400,2.54105000,-1.80748500,8.61479300,1213.83200000,-3033.48100000,-5.14844600,-3.86895600,5.05737700,3.34378500,-1861.74100000,-756.03430000
0.06354167,1.79131100,-1.88426700,-5.72190900,16.98343000,-1441.36100000,19193.67000000,-3.53095800,2.55008700,-0.37875550,15.39059000,-3484.18200000,24055.00000000,-5.14057300,-3.86490900,2.76307000,0.92003530,-5431.13300000,-2927.28600000
0.06458333,1.79214100,-1.86626000,-7.49823500,51.14242000,1081.21500000,26814.87000000,-3.53544300,2.57311400,-10.12240000,55.82277000,-4297.21100000,32618.49000000,-5.14268900,-3.86703900,-7.24065700,-3.47509100,-7719.46000000,-1663.23400000
0.06562500,1.77568900,-1.77772000,-7.89870600,82.79270000,-2829.54800000,30471.39000000,-3.55204600,2.66638500,-11.12049000,91.70976000,-1726.88700000,29956.75000000,-5.15565700,-3.87214900,-13.91320000,-2.82678700,-4186.35000000,-230.88080000
0.06666667,1.77568600,-1.69377500,-8.70873900,105.58640000,-1703.33900000,26495.40000000,-3.55861100,2.76417600,-10.86114000,111.51660000,-2288.47800000,22813.34000000,-5.17167500,-3.87292900,-15.60396000,-2.85693000,-1774.93200000,1307.97100000
0.06770833,1.75754600,-1.55774800,-15.35629000,143.59130000,-1119.74800000,-15326.95000000,-3.57467400,2.89871100,-17.57175000,142.11490000,-224.00910000,-10337.56000000,-5.18816500,-3.87810100,-17.26219000,-1.49657500,2689.79300000,1895.63900000
0.06875000,1.74369300,-1.39462700,-9.72118000,84.14938000,10659.99000000,-116422.10000000,-3.59521900,3.06024900,-12.34524000,99.15291000,10405.80000000,-63970.34000000,-5.20763800,-3.87604600,-11.41636000,2.33294900,10611.20000000,6555.16000000
0.06979167,1.73729400,-1.38243700,5.86476800,-104.86020000,13126.06000000,-133301.20000000,-3.60039300,3.10527900,5.08616800,-2.45959300,10962.20000000,-68401.69000000,-5.21195000,-3.87324000,5.71973200,10.63341000,9626.80000000,-565.92490000
0.07083333,1.75591200,-1.61308500,20.21072000,-217.12870000,6629.30000000,-32736.61000000,-3.58462300,3.05512500,12.66463000,-48.38208000,8284.52800000,-41401.78000000,-5.19572200,-3.85389400,11.06195000,5.27107100,5268.24500000,-7540.87600000
0.07187500,1.77939900,-1.83478900,19.11823000,-162.38950000,729.57860000,55242.13000000,-3.57400800,3.00448300,18.95071000,-78.04842000,6547.87700000,-10937.66000000,-5.18890400,-3.86225900,13.06495000,-9.76390300,8734.96100000,-14494.20000000
0.07291667,1.79574100,-1.95139700,19.82564000,-91.20416000,-3964.55800000,64092.91000000,-3.54514200,2.89252400,28.98137000,-83.03686000,2351.66200000,20003.91000000,-5.16850300,-3.87423500,30.24491000,-22.01721000,-2311.74500000,-564.76320000
0.07395833,1.82070300,-2.02479700,13.95992000,-35.18356000,-8821.01600000,43538.91000000,-3.51363000,2.83149000,23.87242000,-29.36085000,-8386.23700000,40829.30000000,-5.12589400,-3.90812800,14.18096000,-16.05351000,-9287.81600000,4301.36800000
0.07500000,1.82482400,-2.02469600,-1.25595000,5.80402700,-9825.56600000,35563.25000000,-3.49540800,2.83135500,10.50465000,6.00744300,-12808.70000000,36006.23000000,-5.13895900,-3.90768000,-0.04810830,-5.93423300,-10248.92000000,4793.20300000
0.07604167,1.81808600,-2.01270500,-6.55759100,32.49869000,-4283.88900000,28880.57000000,-3.49174600,2.84400500,-2.97136200,39.34378000,-12710.19000000,28615.41000000,-5.12599400,-3.92049100,1.74559700,-10.49820000,455.09960000,2219.85400000
0.07708333,1.81116300,-1.95699000,-9.10962100,68.94482000,2077.64600000,15899.33000000,-3.50159800,2.91332200,-15.90839000,71.77085000,-5966.18400000,10713.90000000,-5.13532300,-3.92955100,-4.56921400,-0.98730710,-3805.54800000,10246.28000000
0.07812500,1.79910800,-1.86907000,-4.00173100,69.21098000,3374.29000000,-23841.24000000,-3.52488800,2.99352800,-17.07230000,61.48795000,3309.62000000,-26012.27000000,-5.13551300,-3.92254800,-2.99829200,12.03505000,1425.04700000,4307.91100000
0.07916667,1.80282600,-1.81280100,0.82688850,17.88817000,5398.09000000,-73864.36000000,-3.53716500,3.04142100,-7.23209900,16.59758000,8532.21000000,-59824.91000000,-5.14156900,-3.90447800,-3.37932000,9.52170300,1132.27200000,-3606.36700000
0.08020833,1.80083100,-1.83180300,4.46738700,-83.50294000,6222.51700000,-74002.59000000,-3.53995500,3.02810600,0.75818080,-62.25799000,9189.78400000,-56253.59000000,-5.14255300,-3.90271100,0.28307980,1.54822200,5306.41700000,-7689.70600000
0.08125000,1.81213300,-1.98676500,15.36142000,-149.64260000,8352.21000000,-29181.47000000,-3.53558600,2.91171700,11.23827000,-110.68570000,11472.24000000,-24155.67000000,-5.14098000,-3.90125300,6.90770300,-4.57001300,5083.76700000,-5428.46700000
0.08229167,1.83283400,-2.14355900,21.94839000,-137.13800000,-705.28530000,31264.66000000,-3.51654200,2.79751100,25.19300000,-105.76790000,3000.69100000,19825.71000000,-5.12816200,-3.91223200,12.24881000,-11.33252000,5929.67600000,-4249.30600000
0.08333333,1.85785900,-2.27246900,15.11361000,-85.95780000,-10641.23000000,42595.43000000,-3.48310000,2.69136700,20.16377000,-72.61003000,-2709.89000000,27138.59000000,-5.11546100,-3.92486200,17.68912000,-12.71230000,1628.33400000,-3669.22000000
0.08437500,1.86432000,-2.32263800,-1.90495400,-40.59190000,-4328.89000000,23119.72000000,-3.47453400,2.64624000,14.28300000,-41.65267000,-4867.58900000,20097.91000000,-5.09131000,-3.93871600,17.96517000,-18.31493000,-376.57750000,1976.33100000
0.08541667,1.85389000,-2.35703600,3.16837900,-40.02767000,3871.76200000,5490.16500000,-3.45334400,2.60459100,14.32027000,-35.13842000,-3912.48000000,11489.12000000,-5.07803400,-3.96301800,14.39263000,-11.61719000,110.40300000,9408.70000000
0.08645833,1.87092100,-2.40602900,11.74364000,-34.08648000,3589.76000000,13927.85000000,-3.44470000,2.57303500,4.13979600,-18.28663000,-7397.42900000,15175.04000000,-5.06132500,-3.96291800,18.99017000,4.69279300,-2019.53900000,8211.12200000
0.08750000,1.87835600,-2.42804900,7.40914900,-8.16505900,-7025.91600000,21129.30000000,-3.44472000,2.56649400,-1.24378300,-1.47202800,-3298.26000000,14191.99000000,-5.03847100,-3.95324100,12.18620000,5.64954000,-9755.32000000,847.51150000
0.08854167,1.88635700,-2.42303900,-0.92820210,10.91788000,-6478.20600000,20437.69000000,-3.44729100,2.56996800,-2.48528800,9.98793300,-2268.05400000,16766.08000000,-5.03593700,-3.95114900,-3.66997400,4.41756700,-14639.55000000,4616.94800000
0.08958333,1.87642200,-2.40530400,-8.70457500,32.14519000,-6206.55500000,16609.61000000,-3.44989700,2.58730200,-5.38637700,32.41738000,-4115.23300000,13848.72000000,-5.04611700,-3.94403800,-17.55155000,15.27003000,-7920.69300000,1368.24300000
0.09062500,1.86822200,-2.35607000,-11.82593000,48.75542000,276.92450000,4571.83800000,-3.45851300,2.63750500,-11.42944000,43.12149000,-4139.24700000,5415.66900000,-5.07250300,-3.91933600,-21.99845000,11.13381000,-3387.41100000,-3720.57900000
0.09166667,1.85178500,-2.30373000,-10.17675000,41.22478000,-1254.59200000,-2179.18200000,-3.47370900,2.67713800,-14.51099000,39.75326000,1611.63600000,-1506.87500000,-5.09194700,-3.92084300,-22.06026000,2.19756600,6128.34900000,300.56580000
0.09270833,1.84702100,-2.27018500,-11.31137000,40.27213000,2058.64700000,2566.05900000,-3.48874400,2.72032400,-8.45322800,41.22691000,2733.25400000,2712.61600000,-5.11846200,-3.91475800,-12.52414000,13.50376000,9881.22200000,4527.18200000
0.09375000,1.82822000,-2.21983000,-9.79289000,49.93699000,7096.21000000,-3167.44500000,-3.49131900,2.76302800,-6.53794500,44.58264000,-555.51810000,-2257.34200000,-5.11803900,-3.89271000,2.41760900,14.28130000,7955.27600000,-525.17530000
0.09479167,1.82661900,-2.16615000,5.75255200,35.29607000,2968.77700000,-8572.89600000,-3.50236500,2.81320400,-11.49880000,38.90532000,-498.57420000,-7901.12800000,-5.11342500,-3.88500500,2.98332000,9.10412000,531.16360000,-3711.38500000
0.09583333,1.84020400,-2.14629600,-0.73645960,26.19092000,-1989.58100000,-6529.94700000,-3.51527500,2.84408100,-7.89432400,25.54752000,3587.58300000,-9757.79600000,-5.11182300,-3.87374300,2.66307600,8.36944800,-5160.59300000,-3259.98400000
0.09687500,1.82508500,-2.11158500,-4.76339100,26.95834000,-1234.32000000,1523.75800000,-3.51881200,2.86642800,-2.70917500,19.07079000,2472.13100000,-661.19570000,-5.10787700,-3.86756900,-5.86133300,1.94040800,-5261.03900000,-5867.88500000
0.09791667,1.83028000,-2.09013300,1.88911400,25.78650000,6713.95900000,-2592.69900000,-3.52091900,2.88381100,-3.04501600,23.15073000,916.75700000,1436.23400000,-5.12403500,-3.86970000,-11.75224000,-4.32070300,-2972.00800000,-1893.62000000
0.09895833,1.82902000,-2.05786300,5.92621200,24.82825000,-7109.95900000,1327.27900000,-3.52515500,2.91465900,-1.54874300,24.92038000,780.19190000,-1211.08200000,-5.13236100,-3.87657000,-9.39962700,-2.64857300,5331.61000000,-1474.71700000
0.10000000,1.84262700,-2.03840700,-7.50381500,25.13071000,-5381.91100000,-1483.35000000,-3.52414600,2.93572900,-0.36391550,18.59640000,-252.53710000,-1466.13100000,-5.14361700,-3.87521800,-2.73628100,-5.03585500,-1174.93000000,3562.56100000
0.10104170,1.81338700,-2.00550800,-14.16751000,25.35076000,1356.80300000,1290.10600000,-3.52591300,2.95340100,-2.67555900,21.43238000,-967.73200000,6705.27700000,-5.13806200,-3.88706100,-7.50663200,0.67890390,-777.97940000,3464.17700000
0.10208330,1.81311100,-1.98559300,1.92062200,24.36596000,2338.93000000,2058.87500000,-3.52972000,2.98038000,-2.61737000,33.05291000,-1790.54300000,1379.61400000,-5.15925600,-3.87380400,-10.57444000,7.30320500,2719.75900000,965.80790000
0.10312500,1.81738900,-1.95474500,-8.81086900,31.72803000,-1053.24300000,-4693.02600000,-3.53136600,3.02226200,-5.42111600,27.52422000,-1614.94300000,-8327.87700000,-5.16009200,-3.87184600,2.33732600,-0.27251300,8520.97900000,-2234.38100000
0.10416670,1.79475500,-1.91949300,-6.45806400,16.86789000,1370.18400000,-9385.69100000,-3.54101400,3.03772200,-7.48160400,11.53063000,1263.95000000,-8467.57800000,-5.15438700,-3.87437200,6.52841300,2.15426000,-597.66310000,-237.52290000
0.10520830,1.80393400,-1.91960400,1.32197700,6.13169600,2184.58300000,-1959.68800000,-3.54695300,3.04628400,-2.22695600,10.43300000,3650.09300000,756.08960000,-5.14649100,-3.86735800,1.77356000,1.58374400,-4390.12000000,-2013.42900000
0.10625000,1.79750900,-1.90671900,-6.22084500,16.41444000,-3095.59100000,5488.19700000,-3.54565300,3.05945700,0.90945200,14.01563000,2182.18600000,-1543.07700000,-5.15069200,-3.87107200,-4.37755900,-4.09055200,-3026.13500000,-1103.96700000
0.10729170,1.79097400,-1.88540700,-4.34734400,18.15870000,2303.24300000,-3936.99500000,-3.54505800,3.07548300,1.58195000,8.30469600,197.21380000,-5826.14800000,-5.15561100,-3.87588000,-3.91524300,-0.69134420,-1235.77000000,482.53180000
0.10833330,1.78845200,-1.86888800,-1.05915900,8.08728100,1732.72700000,-7660.64500000,-3.54235800,3.07675900,1.77424200,-0.14501730,-622.01680000,-4813.42300000,-5.15884800,-3.87251300,-6.22669700,-1.24868400,-194.83300000,-371.72360000
0.10937500,1.78876800,-1.86855900,-0.50770180,0.30861850,-152.38960000,-5037.78200000,-3.54136200,3.07518100,0.03892549,-1.15456100,-1360.36900000,-1116.80600000,-5.16858300,-3.87848200,-5.82970200,-3.60988800,4055.88000000,1112.49800000
0.11041670,1.78739400,-1.86824500,-1.74224900,-1.10014900,1937.32100000,1899.55800000,-3.54227700,3.07435300,-1.16411500,-2.00084600,-1223.58600000,6068.77900000,-5.17099400,-3.88003300,2.92462800,1.83962800,4929.81700000,3788.86900000
0.11145830,1.78513800,-1.87085100,2.81189600,3.07094500,67.03269000,9316.79100000,-3.54378700,3.07101300,-2.33457200,9.30516000,-2207.70800000,11065.77000000,-5.16249000,-3.87464900,5.77631600,4.96134200,620.15580000,-920.20040000
